perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
33381,209715200,16832632,192882568,33373,1118502912,0,1118502912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,33207,33368,161,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,0,0,0,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,33364360,0,33364360,0,55902208,55902208,55902208,55902208,55902208,55902208
62207,209715200,17086128,192629072,62200,1118502912,35479776,1083023136,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.47414272E8,3.5479776E7,0.0,3.5479776E7,28806.0,61613,62174,561,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,35479776,0,35479776,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,164960,0,33529320,33364360,55902208,55902208,55902208,55902208,55902208,55902208
86911,209715200,17127664,192587536,86909,1118502912,60115312,1058387600,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.94828544E8,6.0115312E7,0.0,6.0115312E7,53539.0,86689,86907,218,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,24635536,0,60115312,35479776,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,4952288,0,38481608,33529320,55902208,55902208,55902208,55902208,55902208,55902208
111042,209715200,17161304,192553896,111038,1118502912,87625248,1030877664,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.342242816E9,8.7625248E7,0.0,8.7625248E7,77669.0,110769,111037,268,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,27509936,0,87625248,60115312,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,5293816,0,43775424,38481608,55902208,55902208,55902208,55902208,55902208,55902208
135098,209715200,17176240,192538960,135096,1118502912,115289128,1003213784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.789657088E9,1.15289128E8,0.0,1.15289128E8,101727.0,134905,135095,190,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,27663880,0,115289128,87625248,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-3249664,0,40525760,43775424,55902208,55902208,55902208,55902208,55902208,55902208
160141,209715200,17188896,192526304,160139,1118502912,115289128,1003213784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.23707136E9,1.41145408E8,0.0,1.41145408E8,130503.0,160179,163871,3692,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,25856280,0,141145408,115289128,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1523440,0,39002320,40525760,55902208,55902208,55902208,55902208,55902208,55902208
194506,209715200,17200040,192515160,194505,1118502912,167099336,951403576,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.684485632E9,1.67099336E8,0.0,1.67099336E8,161127.0,191950,194495,2545,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,25953928,0,167099336,141145408,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-363752,0,38638568,39002320,55902208,55902208,55902208,55902208,55902208,55902208
219394,209715200,17219456,192495744,219391,1118502912,194013664,924489248,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.131899904E9,1.94013664E8,0.0,1.94013664E8,186022.0,219186,219390,204,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,26914328,0,194013664,167099336,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2170064,0,36468504,38638568,55902208,55902208,55902208,55902208,55902208,55902208
243464,209715200,17882224,191832976,243456,1118502912,217345512,901157400,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.579314176E9,2.17345512E8,0.0,2.17345512E8,210087.0,240909,243455,2546,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,23331848,0,217345512,194013664,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-4290400,0,32178104,36468504,55902208,55902208,55902208,55902208,55902208,55902208
246700,209715200,17888792,191826408,246699,1118502912,239325744,879177168,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.026728448E9,2.39325744E8,0.0,2.39325744E8,213320.0,246536,246688,152,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,21980232,0,239325744,217345512,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-8521472,0,23656632,32178104,55902208,55902208,55902208,55902208,55902208,55902208
