perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
8490,209715200,11569168,198146032,8383,559284224,12299488,546984736,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,7824,7991,167,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,12299488,0,12299488,0,559284224,559284224,559284224,559284224,559284224,559284224,-3454520,0,7811608,11266128,27918336,27918336,27918336,27918336,27918336,27918336
9114,209715200,11720760,197994440,9109,559284224,13772160,545512064,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23739904E8,1.377216E7,0.0,1.377216E7,1066.0,9012,9057,45,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,1472672,0,13772160,12299488,559284224,559284224,559284224,559284224,559284224,559284224,-4779264,0,3032344,7811608,27918336,27918336,27918336,27918336,27918336,27918336
10346,209715200,11751032,197964168,10329,559284224,14347224,544937000,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.47479808E8,1.4347224E7,0.0,1.4347224E7,2119.0,10072,10110,38,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,575064,0,14347224,13772160,559284224,559284224,559284224,559284224,559284224,559284224,-450544,0,2581800,3032344,27918336,27918336,27918336,27918336,27918336,27918336
11295,209715200,11772816,197942384,11291,559284224,16167808,543116416,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.71219712E8,1.6167808E7,0.0,1.6167808E7,3133.0,11060,11124,64,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,1820584,0,16167808,14347224,559284224,559284224,559284224,559284224,559284224,559284224,336696,0,2918496,2581800,27918336,27918336,27918336,27918336,27918336,27918336
12057,209715200,11800600,197914600,12054,559284224,17899496,541384728,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.94959616E8,1.7899496E7,0.0,1.7899496E7,4029.0,11952,12020,68,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,1731688,0,17899496,16167808,559284224,559284224,559284224,559284224,559284224,559284224,1108896,0,4027392,2918496,27918336,27918336,27918336,27918336,27918336,27918336
12853,209715200,11811216,197903984,12845,559284224,20810384,538473840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.11869952E9,2.0810384E7,0.0,2.0810384E7,4831.0,12796,12822,26,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,2910888,0,20810384,17899496,559284224,559284224,559284224,559284224,559284224,559284224,-1395168,0,2632224,4027392,27918336,27918336,27918336,27918336,27918336,27918336
13583,209715200,11819360,197895840,13579,559284224,20810384,538473840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.342439424E9,2.1489088E7,0.0,2.1489088E7,5761.0,13705,13752,47,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,678704,0,21489088,20810384,559284224,559284224,559284224,559284224,559284224,559284224,-589152,0,2043072,2632224,27918336,27918336,27918336,27918336,27918336,27918336
14785,209715200,11825536,197889664,14770,559284224,22818520,536465704,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.566179328E9,2.281852E7,0.0,2.281852E7,6733.0,14659,14724,65,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,1329432,0,22818520,21489088,559284224,559284224,559284224,559284224,559284224,559284224,-732000,0,1311072,2043072,27918336,27918336,27918336,27918336,27918336,27918336
15549,209715200,11828832,197886368,15475,559284224,22818520,536465704,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.789919232E9,2.3290008E7,0.0,2.3290008E7,7529.0,15492,15520,28,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,471488,0,23290008,22818520,559284224,559284224,559284224,559284224,559284224,559284224,3040184,0,4351256,1311072,27918336,27918336,27918336,27918336,27918336,27918336
16393,209715200,11833496,197881704,16389,559284224,27336976,531947248,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.013659136E9,2.7336976E7,0.0,2.7336976E7,8352.0,16260,16343,83,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,4046968,0,27336976,23290008,559284224,559284224,559284224,559284224,559284224,559284224,-730264,0,3620992,4351256,27918336,27918336,27918336,27918336,27918336,27918336
