perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6653,209715200,9201808,200513392,6631,559284224,3819424,555464800,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,3516,3615,99,-223169592,0,0,223169592,223739904,223739904,223739904,223739904,223739904,223739904,3819424,0,3819424,0,559284224,559284224,559284224,559284224,559284224,559284224,-2082088,0,14163840,16245928,27918336,27918336,27918336,27918336,27918336,27918336
7412,209715200,9388512,200326688,7407,559284224,4550224,554734000,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23267352E8,4550224.0,0.0,4550224.0,3750.0,7336,7365,29,-223267352,0,0,223267352,223739904,223739904,223739904,223739904,223739904,223739904,730800,0,4550224,3819424,559284224,559284224,559284224,559284224,559284224,559284224,-2422416,0,11741424,14163840,27918336,27918336,27918336,27918336,27918336,27918336
12318,209715200,9462016,200253184,12315,559284224,4962432,554321792,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.46329928E8,4962432.0,0.0,4962432.0,8681.0,12276,12296,20,-223062576,0,0,223062576,223739904,223739904,223739904,223739904,223739904,223739904,412208,0,4962432,4550224,559284224,559284224,559284224,559284224,559284224,559284224,313672,0,12055096,11741424,27918336,27918336,27918336,27918336,27918336,27918336
15956,209715200,9475496,200239704,15953,559284224,7178320,552105904,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.69899208E8,7178320.0,0.0,7178320.0,12261.0,15863,15876,13,-223569280,0,0,223569280,223739904,223739904,223739904,223739904,223739904,223739904,2215888,0,7178320,4962432,559284224,559284224,559284224,559284224,559284224,559284224,-1718600,0,10336496,12055096,27918336,27918336,27918336,27918336,27918336,27918336
16971,209715200,9479264,200235936,16915,559284224,7969744,551314480,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.93138768E8,7969744.0,0.0,7969744.0,13352.0,16921,16967,46,-223239560,0,0,223239560,223739904,223739904,223739904,223739904,223739904,223739904,791424,0,7969744,7178320,559284224,559284224,559284224,559284224,559284224,559284224,-797560,0,9538936,10336496,27918336,27918336,27918336,27918336,27918336,27918336
18229,209715200,9486904,200228296,18211,559284224,8729656,550554568,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.1161586E9,8729656.0,0.0,8729656.0,14574.0,18156,18189,33,-223019832,0,0,223019832,223739904,223739904,223739904,223739904,223739904,223739904,759912,0,8729656,7969744,559284224,559284224,559284224,559284224,559284224,559284224,-12488,0,9526448,9538936,27918336,27918336,27918336,27918336,27918336,27918336
24509,209715200,9510008,200205192,24506,559284224,9490896,549793328,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.339177488E9,9490896.0,0.0,9490896.0,20843.0,24442,24458,16,-223018888,0,0,223018888,223739904,223739904,223739904,223739904,223739904,223739904,761240,0,9490896,8729656,559284224,559284224,559284224,559284224,559284224,559284224,2159872,0,11686320,9526448,27918336,27918336,27918336,27918336,27918336,27918336
30968,209715200,9526544,200188656,30966,559284224,9491024,549793200,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.562255048E9,9491024.0,0.0,9491024.0,27309.0,30882,30924,42,-223077560,0,0,223077560,223739904,223739904,223739904,223739904,223739904,223739904,128,0,9491024,9490896,559284224,559284224,559284224,559284224,559284224,559284224,762968,0,12449288,11686320,27918336,27918336,27918336,27918336,27918336,27918336
34146,209715200,9537920,200177280,34144,559284224,11714264,547569960,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.785385448E9,1.1714264E7,0.0,1.1714264E7,30527.0,34111,34142,31,-223130400,0,0,223130400,223739904,223739904,223739904,223739904,223739904,223739904,2223240,0,11714264,9491024,559284224,559284224,559284224,559284224,559284224,559284224,-737808,0,11711480,12449288,27918336,27918336,27918336,27918336,27918336,27918336
36253,209715200,9543928,200171272,36251,559284224,12474256,546809968,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.00912452E9,1.2474256E7,0.0,1.2474256E7,32595.0,36180,36210,30,-223739072,0,0,223739072,223739904,223739904,223739904,223739904,223739904,223739904,759992,0,12474256,11714264,559284224,559284224,559284224,559284224,559284224,559284224,-725800,0,10985680,11711480,27918336,27918336,27918336,27918336,27918336,27918336
