perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6874,209715200,9205280,200509920,6832,1118502912,0,1118502912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,3491,3540,49,-447406344,0,0,447406344,447414272,447414272,447414272,447414272,447414272,447414272,0,0,0,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,16232320,0,16232320,0,55902208,55902208,55902208,55902208,55902208,55902208
11241,209715200,9460120,200255080,11236,1118502912,4111416,1114391496,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.47084432E8,4111416.0,0.0,4111416.0,7694.0,11157,11234,77,-447084432,0,0,447084432,447414272,447414272,447414272,447414272,447414272,447414272,4111416,0,4111416,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2833432,0,13398888,16232320,55902208,55902208,55902208,55902208,55902208,55902208
18456,209715200,9490632,200224568,18453,1118502912,4517328,1113985584,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.94435736E8,4517328.0,0.0,4517328.0,14892.0,18396,18432,36,-447351304,0,0,447351304,447414272,447414272,447414272,447414272,447414272,447414272,405912,0,4517328,4111416,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1668840,0,11730048,13398888,55902208,55902208,55902208,55902208,55902208,55902208
26292,209715200,9516360,200198840,26289,1118502912,4646120,1113856792,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.341720872E9,4646120.0,0.0,4646120.0,22740.0,26181,26280,99,-447285136,0,0,447285136,447414272,447414272,447414272,447414272,447414272,447414272,128792,0,4646120,4517328,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-550168,0,11179880,11730048,55902208,55902208,55902208,55902208,55902208,55902208
40955,209715200,9542256,200172944,40952,1118502912,4646248,1113856664,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.789027624E9,4646248.0,0.0,4646248.0,37412.0,40920,40952,32,-447306752,0,0,447306752,447414272,447414272,447414272,447414272,447414272,447414272,128,0,4646248,4646120,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,1346184,0,12526064,11179880,55902208,55902208,55902208,55902208,55902208,55902208
49302,209715200,9553712,200161488,49288,1118502912,4713096,1113789816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.235758E9,4713096.0,0.0,4713096.0,45748.0,49250,49288,38,-446730376,0,0,446730376,447414272,447414272,447414272,447414272,447414272,447414272,66848,0,4713096,4646248,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2237400,0,10288664,12526064,55902208,55902208,55902208,55902208,55902208,55902208
75636,209715200,9634688,200080512,75535,1118502912,4713096,1113789816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.682449976E9,4774736.0,0.0,4774736.0,72092.0,75572,75632,60,-446691976,0,0,446691976,447414272,447414272,447414272,447414272,447414272,447414272,61640,0,4774736,4713096,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,701000,0,10989664,10288664,55902208,55902208,55902208,55902208,55902208,55902208
83757,209715200,9638984,200076216,83755,1118502912,4807128,1113695784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.129712768E9,4807128.0,0.0,4807128.0,80214.0,83710,83754,44,-447262792,0,0,447262792,447414272,447414272,447414272,447414272,447414272,447414272,32392,0,4807128,4774736,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2893968,0,8095696,10989664,55902208,55902208,55902208,55902208,55902208,55902208
113174,209715200,9654104,200061096,113171,1118502912,4809264,1113693648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.576582648E9,4809264.0,0.0,4809264.0,109630.0,113108,113170,62,-446869880,0,0,446869880,447414272,447414272,447414272,447414272,447414272,447414272,2136,0,4809264,4807128,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,2983904,0,11079600,8095696,55902208,55902208,55902208,55902208,55902208,55902208
116182,209715200,9654288,200060912,116180,1118502912,4930984,1113571928,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.023611744E9,4930984.0,0.0,4930984.0,112629.0,116108,116169,61,-447029096,0,0,447029096,447414272,447414272,447414272,447414272,447414272,447414272,121720,0,4930984,4809264,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-124432,0,10955168,11079600,55902208,55902208,55902208,55902208,55902208,55902208
