perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
8350,209715200,9425848,200289352,8282,559284224,63965280,495318944,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,4866,5534,668,-219036608,0,0,219036608,223739904,223739904,223739904,223739904,223739904,223739904,63965280,0,63965280,0,559284224,559284224,559284224,559284224,559284224,559284224,19428496,0,19428496,0,27918336,27918336,27918336,27918336,27918336,27918336
11256,209715200,9595224,200119976,11246,559284224,163664904,395619320,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.23739904E8,1.63664904E8,0.0,1.63664904E8,5689.0,10198,11223,1025,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,99699624,0,163664904,63965280,559284224,559284224,559284224,559284224,559284224,559284224,-16641264,0,2787232,19428496,27918336,27918336,27918336,27918336,27918336,27918336
15153,209715200,9620680,200094520,15149,559284224,164042008,395242216,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.47479808E8,1.64042008E8,0.0,1.64042008E8,9488.0,14645,15022,377,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,377104,0,164042008,163664904,559284224,559284224,559284224,559284224,559284224,559284224,-2346016,0,441216,2787232,27918336,27918336,27918336,27918336,27918336,27918336
17323,209715200,9634464,200080736,17303,559284224,164047208,395237016,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.71219712E8,1.64047208E8,0.0,1.64047208E8,11768.0,16858,17302,444,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,5200,0,164047208,164042008,559284224,559284224,559284224,559284224,559284224,559284224,-107280,0,333936,441216,27918336,27918336,27918336,27918336,27918336,27918336
19104,209715200,9657128,200058072,19102,559284224,164054120,395230104,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.94959616E8,1.6405412E8,0.0,1.6405412E8,13568.0,18568,19102,534,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,6912,0,164054120,164047208,559284224,559284224,559284224,559284224,559284224,559284224,-122496,0,211440,333936,27918336,27918336,27918336,27918336,27918336,27918336
22018,209715200,9662512,200052688,21452,559284224,164054120,395230104,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.11869952E9,1.6406536E8,0.0,1.6406536E8,16479.0,21465,22013,548,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,11240,0,164065360,164054120,559284224,559284224,559284224,559284224,559284224,559284224,-40800,0,170640,211440,27918336,27918336,27918336,27918336,27918336,27918336
23537,209715200,9664072,200051128,23534,559284224,164127824,395156400,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.342439424E9,1.64127824E8,0.0,1.64127824E8,17991.0,23098,23525,427,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,62464,0,164127824,164065360,559284224,559284224,559284224,559284224,559284224,559284224,-17936,0,152704,170640,27918336,27918336,27918336,27918336,27918336,27918336
24847,209715200,9665464,200049736,24830,559284224,164129496,395154728,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.566179328E9,1.64129496E8,0.0,1.64129496E8,19296.0,24285,24830,545,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,1672,0,164129496,164127824,559284224,559284224,559284224,559284224,559284224,559284224,49960,0,202664,152704,27918336,27918336,27918336,27918336,27918336,27918336
26582,209715200,9665680,200049520,26577,559284224,164130224,395154000,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.789919232E9,1.64130224E8,0.0,1.64130224E8,21036.0,26065,26570,505,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,728,0,164130224,164129496,559284224,559284224,559284224,559284224,559284224,559284224,-39656,0,163008,202664,27918336,27918336,27918336,27918336,27918336,27918336
29056,209715200,9669744,200045456,29051,559284224,164139496,395144728,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.013659136E9,1.64139496E8,0.0,1.64139496E8,23516.0,28598,29050,452,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,9272,0,164139496,164130224,559284224,559284224,559284224,559284224,559284224,559284224,27776,0,190784,163008,27918336,27918336,27918336,27918336,27918336,27918336
