perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6432,209715200,8945528,200769672,6403,69926912,68786104,1140808,15,NA,4037,4047,10,0,0,289576,289576,27983872,27983872,27983872,27983872,27983872,27983872,-33567584,0,35231656,68799240,69926912,69926912,69926912,69926912,69926912,69926912,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,6,NA,NA,NA,NA,NA,3962,3965,3,-289576,0,0,289576,27983872,27983872,27983872,27983872,27983872,27983872,0,0,68769672,68769672,69926912,69926912,69926912,69926912,69926912,69926912,31616,0,31616,0,3473408,3473408,3473408,3473408,3473408,3473408
8789,209715200,14131440,195583760,8785,69926912,68784680,1142232,16,1.0,6000,8677,2677,14742832,0,17281064,2538232,27983872,27983872,27983872,27983872,27983872,27983872,-1424,0,68784680,68786104,69926912,69926912,69926912,69926912,69926912,69926912,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,6,NA,NA,NA,NA,NA,3962,3965,3,-289576,0,0,289576,27983872,27983872,27983872,27983872,27983872,27983872,0,0,68769672,68769672,69926912,69926912,69926912,69926912,69926912,69926912,31616,0,31616,0,3473408,3473408,3473408,3473408,3473408,3473408
9725,209715200,17830680,191884520,9722,69926912,6404840,63522072,17,0.0,9656,9716,60,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,-63096176,0,6404840,69501016,69926912,69926912,69926912,69926912,69926912,69926912,-3473408,0,0,3473408,3473408,3473408,3473408,3473408,3473408,3473408,7,2.7983872E7,6.9516024E7,15008.0,6.9501016E7,5691.0,9584,9656,72,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,27983872,716336,0,69501016,68784680,69926912,69926912,69926912,69926912,69926912,69926912,3473408,0,3473408,0,3473408,3473408,3473408,3473408,3473408,3473408
