perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
52569,524288000,12701984,511586016,52562,1118502912,0,1118502912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,50723,52558,1835,0,0,0,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,21166952,0,21166952,0,55902208,55902208,55902208,55902208,55902208,55902208
108341,524288000,15475392,508812608,108321,1118502912,8143880,1110359032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.47414272E8,8143880.0,0.0,8143880.0,55556.0,107770,108114,344,8143880,0,8143880,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-8852184,0,12314768,21166952,55902208,55902208,55902208,55902208,55902208,55902208
148361,524288000,16577600,507710400,148358,1118502912,13442016,1105060896,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.94828544E8,1.3442016E7,0.0,1.3442016E7,95523.0,147966,148081,115,5298136,0,13442016,8143880,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,7710864,0,20025632,12314768,55902208,55902208,55902208,55902208,55902208,55902208
158252,524288000,16622096,507665904,158249,1118502912,26688608,1091814304,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.342242816E9,2.6688608E7,0.0,2.6688608E7,105684.0,158153,158242,89,13246592,0,26688608,13442016,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-15239648,0,4785984,20025632,55902208,55902208,55902208,55902208,55902208,55902208
178365,524288000,16751920,507536080,178362,1118502912,26688608,1091814304,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.789657088E9,2.7137376E7,0.0,2.7137376E7,125939.0,178391,178497,106,448768,0,27137376,26688608,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,14975992,0,19761976,4785984,55902208,55902208,55902208,55902208,55902208,55902208
196784,524288000,16784152,507503848,196781,1118502912,40855032,1077647880,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.23707136E9,4.0855032E7,0.0,4.0855032E7,144210.0,196008,196768,760,13717656,0,40855032,27137376,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-16135656,0,3626320,19761976,55902208,55902208,55902208,55902208,55902208,55902208
213581,524288000,16856568,507431432,213572,1118502912,40855032,1077647880,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.684485632E9,4.3205736E7,0.0,4.3205736E7,162917.0,215371,215475,104,2350704,0,43205736,40855032,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,14490576,0,18116896,3626320,55902208,55902208,55902208,55902208,55902208,55902208
243430,524288000,16882480,507405520,243428,1118502912,53872080,1064630832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.131899904E9,5.387208E7,0.0,5.387208E7,190869.0,242749,243427,678,10666344,0,53872080,43205736,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-12495880,0,5621016,18116896,55902208,55902208,55902208,55902208,55902208,55902208
250971,524288000,16990688,507297312,250505,1118502912,56887712,1061615200,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.579314176E9,5.6887712E7,0.0,5.6887712E7,198338.0,250506,250896,390,3015632,0,56887712,53872080,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,13218968,0,18839984,5621016,55902208,55902208,55902208,55902208,55902208,55902208
268579,524288000,17074032,507213968,268577,1118502912,66748992,1051753920,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.026728448E9,6.6748992E7,0.0,6.6748992E7,215878.0,267548,268436,888,9861280,0,66748992,56887712,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-10541840,0,8298144,18839984,55902208,55902208,55902208,55902208,55902208,55902208
278255,524288000,17105952,507182048,278246,1118502912,70802912,1047700000,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.47414272E9,7.0802912E7,0.0,7.0802912E7,225683.0,278007,278241,234,4053920,0,70802912,66748992,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,6034424,0,14332568,8298144,55902208,55902208,55902208,55902208,55902208,55902208
305087,524288000,17150712,507137288,305086,1118502912,80158192,1038344720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.921556992E9,8.0158192E7,0.0,8.0158192E7,252425.0,304508,304983,475,9355280,0,80158192,70802912,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,9796936,0,24129504,14332568,55902208,55902208,55902208,55902208,55902208,55902208
315576,524288000,17190832,507097168,315569,1118502912,89590888,1028912024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5.368971264E9,8.9590888E7,0.0,8.9590888E7,262989.0,314673,315547,874,9432696,0,89590888,80158192,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-15369328,0,8760176,24129504,55902208,55902208,55902208,55902208,55902208,55902208
328977,524288000,17257832,507030168,328974,1118502912,93923752,1024579160,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.816385536E9,9.3923752E7,0.0,9.3923752E7,276409.0,327821,328967,1146,4332864,0,93923752,89590888,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,11912568,0,20672744,8760176,55902208,55902208,55902208,55902208,55902208,55902208
343058,524288000,17267448,507020552,343056,1118502912,107444096,1011058816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6.263799808E9,1.07444096E8,0.0,1.07444096E8,290498.0,342513,343056,543,13520344,0,107444096,93923752,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-17202040,0,3470704,20672744,55902208,55902208,55902208,55902208,55902208,55902208
361548,524288000,17331880,506956120,361537,1118502912,109602728,1008900184,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6.71121408E9,1.09602728E8,0.0,1.09602728E8,308617.0,360233,361175,942,2158632,0,109602728,107444096,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,11187720,0,14658424,3470704,55902208,55902208,55902208,55902208,55902208,55902208
388627,524288000,17336688,506951312,388619,1118502912,121031640,997471272,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7.158628352E9,1.2103164E8,0.0,1.2103164E8,336061.0,383146,388619,5473,11428912,0,121031640,109602728,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-11040976,0,3617448,14658424,55902208,55902208,55902208,55902208,55902208,55902208
396209,524288000,17396112,506891888,396208,1118502912,123558664,994944248,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7.606042624E9,1.23558664E8,0.0,1.23558664E8,343650.0,395805,396208,403,2527024,0,123558664,121031640,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,15476712,0,19094160,3617448,55902208,55902208,55902208,55902208,55902208,55902208
420045,524288000,17398528,506889472,420041,1118502912,133978936,984523976,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8.053456896E9,1.33978936E8,0.0,1.33978936E8,367475.0,419328,420033,705,10420272,0,133978936,123558664,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-9727488,0,9366672,19094160,55902208,55902208,55902208,55902208,55902208,55902208
428574,524288000,17449256,506838744,428570,1118502912,138014888,980488024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8.500871168E9,1.38014888E8,0.0,1.38014888E8,375611.0,427734,428169,435,4035952,0,138014888,133978936,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,6116736,0,15483408,9366672,55902208,55902208,55902208,55902208,55902208,55902208
461492,524288000,17489456,506798544,461469,1118502912,147438672,971064240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8.94828544E9,1.47438672E8,0.0,1.47438672E8,408897.0,459247,461455,2208,9423784,0,147438672,138014888,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-6415048,0,9068360,15483408,55902208,55902208,55902208,55902208,55902208,55902208
468997,524288000,17509864,506778136,468988,1118502912,151888752,966614160,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9.395699712E9,1.51888752E8,0.0,1.51888752E8,416429.0,468623,468987,364,4450080,0,151888752,147438672,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,4952504,0,14020864,9068360,55902208,55902208,55902208,55902208,55902208,55902208
489370,524288000,17554232,506733768,489366,1118502912,161173200,957329712,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9.843113984E9,1.611732E8,0.0,1.611732E8,436808.0,488817,489366,549,9284448,0,161173200,151888752,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,14527360,0,28548224,14020864,55902208,55902208,55902208,55902208,55902208,55902208
502598,524288000,17574712,506713288,502597,1118502912,173018744,945484168,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.0290528256E10,1.73018744E8,0.0,1.73018744E8,450028.0,501590,502586,996,11845544,0,173018744,161173200,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-22105632,0,6442592,28548224,55902208,55902208,55902208,55902208,55902208,55902208
530968,524288000,17630032,506657968,530968,1118502912,174984272,943518640,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.0737942528E10,1.74984272E8,0.0,1.74984272E8,478409.0,529978,530967,989,1965528,0,174984272,173018744,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,13415096,0,19857688,6442592,55902208,55902208,55902208,55902208,55902208,55902208
544007,524288000,17632120,506655880,544006,1118502912,188535568,929967344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.11853568E10,1.88535568E8,0.0,1.88535568E8,491445.0,543340,544003,663,13551296,0,188535568,174984272,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-16320008,0,3537680,19857688,55902208,55902208,55902208,55902208,55902208,55902208
559562,524288000,17694448,506593552,559537,1118502912,190740848,927762064,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.1632771072E10,1.90740848E8,0.0,1.90740848E8,506978.0,559068,559536,468,2205280,0,190740848,188535568,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,11653208,0,15190888,3537680,55902208,55902208,55902208,55902208,55902208,55902208
573774,524288000,17695936,506592064,573773,1118502912,202154888,916348024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.2080185344E10,2.02154888E8,0.0,2.02154888E8,521203.0,573301,573761,460,11414040,0,202154888,190740848,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-11722096,0,3468792,15190888,55902208,55902208,55902208,55902208,55902208,55902208
586032,524288000,17750360,506537640,586029,1118502912,202154888,916348024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.2527599616E10,2.044932E8,0.0,2.044932E8,534157.0,586048,586715,667,2338312,0,204493200,202154888,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,15835160,0,19303952,3468792,55902208,55902208,55902208,55902208,55902208,55902208
606979,524288000,17754032,506533968,606970,1118502912,214936120,903566792,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.2975013888E10,2.1493612E8,0.0,2.1493612E8,554396.0,606253,606954,701,10442920,0,214936120,204493200,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-10392824,0,8911128,19303952,55902208,55902208,55902208,55902208,55902208,55902208
617712,524288000,17802992,506485008,617710,1118502912,218980816,899522096,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.342242816E10,2.18980816E8,0.0,2.18980816E8,565149.0,616417,617707,1290,4044696,0,218980816,214936120,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,6733032,0,15644160,8911128,55902208,55902208,55902208,55902208,55902208,55902208
636451,524288000,17840320,506447680,636445,1118502912,229905968,888596944,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.3869842432E10,2.29905968E8,0.0,2.29905968E8,583872.0,635993,636430,437,10925152,0,229905968,218980816,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-956400,0,14687760,15644160,55902208,55902208,55902208,55902208,55902208,55902208
