perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
7126,524288000,8932408,515355592,7080,559284224,3967792,555316432,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,NA,NA,NA,NA,NA,6662,6666,4,285760,0,3967792,3682032,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,222264,0,543584,321320,27918336,27918336,27918336,27918336,27918336,27918336
7485,524288000,9082560,515205440,7478,559284224,4469856,554814368,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.23739904E8,4469856.0,0.0,4469856.0,765.0,7427,7431,4,502064,0,4469856,3967792,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,276496,0,820080,543584,27918336,27918336,27918336,27918336,27918336,27918336
7866,524288000,9091944,515196056,7862,559284224,5321360,553962864,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.47479808E8,5321360.0,788104.0,4533256.0,1156.0,7821,7822,1,63400,0,5321360,5257960,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,68264,0,160784,92520,27918336,27918336,27918336,27918336,27918336,27918336
8277,524288000,9101184,515186816,8264,559284224,6210152,553074072,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6.71219712E8,6210152.0,937720.0,5272432.0,1573.0,8237,8239,2,739176,0,6210152,5470976,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-565528,0,230016,795544,27918336,27918336,27918336,27918336,27918336,27918336
8449,524288000,9107288,515180712,8445,559284224,6371576,552912648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8.94959616E8,6371576.0,937720.0,5433856.0,1698.0,8363,8364,1,161424,0,6371576,6210152,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,86952,0,316968,230016,27918336,27918336,27918336,27918336,27918336,27918336
8596,524288000,9114776,515173224,8593,559284224,7287704,551996520,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.118670672E9,7287704.0,1228752.0,6058952.0,1919.0,8583,8585,2,625096,0,7287704,6662608,559284224,559284224,559284224,559284224,559284224,559284224,-223711056,0,0,223711056,223739904,223739904,223739904,223739904,223739904,223739904,-537992,0,205408,743400,27918336,27918336,27918336,27918336,27918336,27918336
8766,524288000,9123824,515164176,8757,559284224,7974376,551309848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.342407944E9,7974376.0,1399928.0,6574448.0,2088.0,8750,8754,4,515496,0,7974376,7458880,559284224,559284224,559284224,559284224,559284224,559284224,-223737272,0,0,223737272,223739904,223739904,223739904,223739904,223739904,223739904,-258936,0,323704,582640,27918336,27918336,27918336,27918336,27918336,27918336
8959,524288000,9142928,515145072,8952,559284224,8551912,550732312,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.566147848E9,8968216.0,1977464.0,6990752.0,2337.0,9001,9003,2,416304,0,8968216,8551912,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-145656,0,337368,483024,27918336,27918336,27918336,27918336,27918336,27918336
9130,524288000,9144816,515143184,9127,559284224,9234192,550050032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.789887752E9,9234192.0,1977464.0,7256728.0,2424.0,9088,9090,2,265976,0,9234192,8968216,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,166712,0,504080,337368,27918336,27918336,27918336,27918336,27918336,27918336
9284,524288000,9147272,515140728,9279,559284224,10153976,549130248,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.013627656E9,1.0153976E7,2388416.0,7765560.0,2611.0,9275,9277,2,508832,0,10153976,9645144,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-453288,0,91200,544488,27918336,27918336,27918336,27918336,27918336,27918336
