perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
7883,524288000,12133416,512154584,7804,279642112,933416,278708696,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,5217,5248,31,933416,0,933416,0,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,3537976,0,4923056,1385080,13959168,13959168,13959168,13959168,13959168,13959168
10025,524288000,12730624,511557376,10021,279642112,4090376,275551736,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.11869952E8,4090376.0,0.0,4090376.0,4742.0,9930,9990,60,3156960,0,4090376,933416,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-1201408,0,3721648,4923056,13959168,13959168,13959168,13959168,13959168,13959168
12853,524288000,14019192,510268808,12850,279642112,10130880,269511232,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.23739904E8,1.013088E7,0.0,1.013088E7,7584.0,12690,12832,142,6040504,0,10130880,4090376,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,10237512,0,13959160,3721648,13959168,13959168,13959168,13959168,13959168,13959168
15034,524288000,14769368,509518632,15014,279642112,19481688,260160424,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.35609856E8,1.9481688E7,0.0,1.9481688E7,9741.0,14874,14989,115,9350808,0,19481688,10130880,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-2510288,0,11448872,13959160,13959168,13959168,13959168,13959168,13959168,13959168
18434,524288000,15097048,509190952,18429,279642112,29400608,250241504,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.47479808E8,2.9400608E7,0.0,2.9400608E7,13180.0,18274,18428,154,9918920,0,29400608,19481688,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-2712392,0,8736480,11448872,13959168,13959168,13959168,13959168,13959168,13959168
22559,524288000,15559560,508728440,22554,279642112,35268056,244374056,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5934976E8,3.5268056E7,0.0,3.5268056E7,17166.0,22306,22414,108,5867448,0,35268056,29400608,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-6220296,0,2516184,8736480,13959168,13959168,13959168,13959168,13959168,13959168
28160,524288000,16422552,507865448,28157,279642112,35613584,244028528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.71219712E8,3.5613584E7,0.0,3.5613584E7,22826.0,28060,28074,14,345528,0,35613584,35268056,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,456672,0,2972856,2516184,13959168,13959168,13959168,13959168,13959168,13959168
36693,524288000,16448480,507839520,36686,279642112,35613584,244028528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7.83089664E8,3.8186784E7,0.0,3.8186784E7,31508.0,36747,36756,9,2573200,0,38186784,35613584,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-2813368,0,159488,2972856,13959168,13959168,13959168,13959168,13959168,13959168
48715,524288000,16578096,507709904,48707,279642112,38327624,241314488,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.94959616E8,3.8327624E7,0.0,3.8327624E7,43454.0,48598,48702,104,140840,0,38327624,38186784,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,6355656,0,6515144,159488,13959168,13959168,13959168,13959168,13959168,13959168
50590,524288000,16625400,507662600,50581,279642112,41504944,238137168,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.006829568E9,4.1504944E7,0.0,4.1504944E7,45309.0,50330,50557,227,3177320,0,41504944,38327624,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,7444024,0,13959168,6515144,13959168,13959168,13959168,13959168,13959168,13959168
52712,524288000,16648000,507640000,52710,279642112,48972280,230669832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.11869952E9,4.897228E7,0.0,4.897228E7,47442.0,52328,52690,362,7467336,0,48972280,41504944,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-3042800,0,10916368,13959168,13959168,13959168,13959168,13959168,13959168,13959168
54756,524288000,16658000,507630000,54754,279642112,57969264,221672848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.230569472E9,5.7969264E7,0.0,5.7969264E7,49455.0,54502,54703,201,8996984,0,57969264,48972280,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-1751720,0,9164648,10916368,13959168,13959168,13959168,13959168,13959168,13959168
57173,524288000,16665704,507622296,57166,279642112,62643840,216998272,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.342439424E9,6.264384E7,0.0,6.264384E7,51903.0,56973,57151,178,4674576,0,62643840,57969264,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-4110872,0,5053776,9164648,13959168,13959168,13959168,13959168,13959168,13959168
59062,524288000,16671016,507616984,59059,279642112,65230552,214411560,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.454309376E9,6.5230552E7,0.0,6.5230552E7,53796.0,58863,59044,181,2586712,0,65230552,62643840,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-1055144,0,3998632,5053776,13959168,13959168,13959168,13959168,13959168,13959168
63934,524288000,16679432,507608568,63931,279642112,65376544,214265568,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.566179328E9,6.5376544E7,0.0,6.5376544E7,58682.0,63910,63930,20,145992,0,65376544,65230552,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-1855456,0,2143176,3998632,13959168,13959168,13959168,13959168,13959168,13959168
71676,524288000,16743624,507544376,71674,279642112,67287152,212354960,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.67804928E9,6.7287152E7,0.0,6.7287152E7,66419.0,71514,71667,153,1910608,0,67287152,65376544,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,3950288,0,6093464,2143176,13959168,13959168,13959168,13959168,13959168,13959168
73622,524288000,16789200,507498800,73620,279642112,70270584,209371528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.789919232E9,7.0270584E7,0.0,7.0270584E7,68357.0,73256,73605,349,2983432,0,70270584,67287152,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,4785704,0,10879168,6093464,13959168,13959168,13959168,13959168,13959168,13959168
75333,524288000,16824688,507463312,75316,279642112,75828760,203813352,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.901789184E9,7.582876E7,0.0,7.582876E7,70064.0,75007,75312,305,5558176,0,75828760,70270584,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,3080000,0,13959168,10879168,13959168,13959168,13959168,13959168,13959168,13959168
77007,524288000,16843920,507444080,76998,279642112,83629352,196012760,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.013659136E9,8.3629352E7,0.0,8.3629352E7,71747.0,76736,76995,259,7800592,0,83629352,75828760,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-2577808,0,11381360,13959168,13959168,13959168,13959168,13959168,13959168,13959168
78759,524288000,16853432,507434568,78751,279642112,88421224,191220888,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.125529088E9,8.8421224E7,0.0,8.8421224E7,73502.0,78621,78750,129,4791872,0,88421224,83629352,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-6597600,0,4783760,11381360,13959168,13959168,13959168,13959168,13959168,13959168
80988,524288000,16860024,507427976,80987,279642112,90572840,189069272,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.23739904E9,9.057284E7,0.0,9.057284E7,75731.0,80891,80979,88,2151616,0,90572840,88421224,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-2155936,0,2627824,4783760,13959168,13959168,13959168,13959168,13959168,13959168
84745,524288000,16870016,507417984,84744,279642112,90572840,189069272,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.349268992E9,9.0718136E7,0.0,9.0718136E7,79512.0,84753,84760,7,145296,0,90718136,90572840,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-463544,0,2164280,2627824,13959168,13959168,13959168,13959168,13959168,13959168
95695,524288000,16893152,507394848,95694,279642112,92580448,187061664,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.461138944E9,9.2580448E7,0.0,9.2580448E7,90433.0,95527,95681,154,1862312,0,92580448,90718136,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,949520,0,3113800,2164280,13959168,13959168,13959168,13959168,13959168,13959168
98947,524288000,16931240,507356760,98940,279642112,94693088,184949024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.573008896E9,9.4693088E7,0.0,9.4693088E7,93688.0,98653,98936,283,2112640,0,94693088,92580448,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,513464,0,3627264,3113800,13959168,13959168,13959168,13959168,13959168,13959168
101527,524288000,16952144,507335856,101525,279642112,101200072,178442040,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.684878848E9,1.01200072E8,0.0,1.01200072E8,96261.0,100287,101509,1222,6506984,0,101200072,94693088,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,10331896,0,13959160,3627264,13959168,13959168,13959168,13959168,13959168,13959168
103230,524288000,16953224,507334776,103229,279642112,109230320,170411792,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.7967488E9,1.0923032E8,0.0,1.0923032E8,97980.0,103038,103228,190,8030248,0,109230320,101200072,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-4621776,0,9337384,13959160,13959168,13959168,13959168,13959168,13959168,13959168
