perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
5656,524288000,9555856,514732144,5645,139853824,1205416,138648408,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,3584,3601,17,1205416,0,1205416,0,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,6946792,0,6946792,0,6946816,6946816,6946816,6946816,6946816,6946816
5974,524288000,9705944,514582056,5970,139853824,5956208,133897616,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5967744E7,5956208.0,0.0,5956208.0,2367.0,5937,5968,31,4750792,0,5956208,1205416,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,24,0,6946816,6946792,6946816,6946816,6946816,6946816,6946816,6946816
8221,524288000,9784912,514503088,8218,139853824,12678648,127175176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.11935488E8,1.2678648E7,0.0,1.2678648E7,4615.0,8200,8216,16,6722440,0,12678648,5956208,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
10390,524288000,9800200,514487800,10387,139853824,19474008,120379816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.67903232E8,1.9474008E7,0.0,1.9474008E7,6780.0,10366,10381,15,6795360,0,19474008,12678648,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
12699,524288000,9808600,514479400,12696,139853824,26321624,113532200,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.23870976E8,2.6321624E7,0.0,2.6321624E7,9090.0,12679,12691,12,6847616,0,26321624,19474008,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
16484,524288000,9825672,514462328,16481,139853824,32923136,106930688,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.7983872E8,3.2923136E7,0.0,3.2923136E7,12839.0,16427,16440,13,6601512,0,32923136,26321624,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
21052,524288000,9836344,514451656,21049,139853824,39474584,100379240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35806464E8,3.9474584E7,0.0,3.9474584E7,17446.0,21002,21047,45,6551448,0,39474584,32923136,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,-69280,0,6877536,6946816,6946816,6946816,6946816,6946816,6946816,6946816
24740,524288000,9853136,514434864,24718,139853824,41277344,98576480,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.91774208E8,4.1277344E7,0.0,4.1277344E7,21136.0,24717,24737,20,1802760,0,41277344,39474584,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,69280,0,6946816,6877536,6946816,6946816,6946816,6946816,6946816,6946816
30470,524288000,9865312,514422688,30469,139853824,41277344,98576480,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.47741952E8,4.7743184E7,0.0,4.7743184E7,26890.0,30478,30491,13,6465840,0,47743184,41277344,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,-42984,0,6903832,6946816,6946816,6946816,6946816,6946816,6946816,6946816
35595,524288000,9878560,514409440,35593,139853824,51804704,88049120,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.03709696E8,5.1804704E7,0.0,5.1804704E7,31989.0,35578,35590,12,4061520,0,51804704,47743184,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,42976,0,6946808,6903832,6946816,6946816,6946816,6946816,6946816,6946816
