perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
8417,209715200,9412528,200302672,8295,1118502912,95948944,1022553968,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,7561,8260,699,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,95948944,0,95948944,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,35879440,0,35879440,0,55902208,55902208,55902208,55902208,55902208,55902208
16354,209715200,9624264,200090936,16351,1118502912,132010480,986492432,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.47414272E8,1.3201048E8,0.0,1.3201048E8,8090.0,16197,16350,153,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,36061536,0,132010480,95948944,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-32683352,0,3196088,35879440,55902208,55902208,55902208,55902208,55902208,55902208
20667,209715200,9653272,200061928,20664,1118502912,132088904,986414008,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.94828544E8,1.32088904E8,0.0,1.32088904E8,12404.0,20631,20664,33,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,78424,0,132088904,132010480,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2798480,0,397608,3196088,55902208,55902208,55902208,55902208,55902208,55902208
21297,209715200,9653304,200061896,21295,1118502912,132088904,986414008,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.342242816E9,1.32151064E8,48176.0,1.32102888E8,20248.0,28483,28508,25,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,13984,0,132151064,132137080,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-224472,0,90024,314496,55902208,55902208,55902208,55902208,55902208,55902208
33490,209715200,9661064,200054136,30688,1118502912,132151064,986351848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.789657088E9,1.32170136E8,48176.0,1.3212196E8,23900.0,32139,32160,21,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,19072,0,132170136,132151064,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,54248,0,144272,90024,55902208,55902208,55902208,55902208,55902208,55902208
34853,209715200,9663616,200051584,34848,1118502912,132218528,986284384,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.23707136E9,1.32218528E8,48176.0,1.32170352E8,26554.0,34787,34814,27,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,48392,0,132218528,132170136,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,7888,0,152160,144272,55902208,55902208,55902208,55902208,55902208,55902208
37203,209715200,9663952,200051248,37202,1118502912,132296320,986206592,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.684485632E9,1.3229632E8,48176.0,1.32248144E8,28908.0,37143,37168,25,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,77792,0,132296320,132218528,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,72464,0,224624,152160,55902208,55902208,55902208,55902208,55902208,55902208
40372,209715200,9668280,200046920,40371,1118502912,132344232,986158680,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.131899904E9,1.32344232E8,48176.0,1.32296056E8,32110.0,39795,40370,575,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,47912,0,132344232,132296320,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-58768,0,165856,224624,55902208,55902208,55902208,55902208,55902208,55902208
41798,209715200,9669536,200045664,41796,1118502912,132362088,986140824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.579314176E9,1.32362088E8,48176.0,1.32313912E8,33535.0,41771,41795,24,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,17856,0,132362088,132344232,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-56896,0,108960,165856,55902208,55902208,55902208,55902208,55902208,55902208
43767,209715200,9681592,200033608,43765,1118502912,132389216,986113696,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.026728448E9,1.32389216E8,48176.0,1.3234104E8,35479.0,43688,43739,51,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,27128,0,132389216,132362088,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,61336,0,170296,108960,55902208,55902208,55902208,55902208,55902208,55902208
