perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6751,209715200,9208432,200506768,6738,1118502912,4110240,1114392672,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,6133,6208,75,-446849600,0,0,446849600,447414272,447414272,447414272,447414272,447414272,447414272,4110240,0,4110240,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2828552,0,13404976,16233528,55902208,55902208,55902208,55902208,55902208,55902208
9655,209715200,9458192,200257008,9652,1118502912,5650536,1112852376,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.47267272E8,5650536.0,0.0,5650536.0,3435.0,9592,9643,51,-447267272,0,0,447267272,447414272,447414272,447414272,447414272,447414272,447414272,1540296,0,5650536,4110240,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2317752,0,11087224,13404976,55902208,55902208,55902208,55902208,55902208,55902208
14095,209715200,9475048,200240152,14081,1118502912,6033400,1112469512,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.9404004E8,6033400.0,0.0,6033400.0,7872.0,14032,14080,48,-446772768,0,0,446772768,447414272,447414272,447414272,447414272,447414272,447414272,382864,0,6033400,5650536,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,1642136,0,12729360,11087224,55902208,55902208,55902208,55902208,55902208,55902208
22332,209715200,9506576,200208624,22262,1118502912,6104056,1112398856,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.341067272E9,6104056.0,0.0,6104056.0,16120.0,22278,22328,50,-447027232,0,0,447027232,447414272,447414272,447414272,447414272,447414272,447414272,70656,0,6104056,6033400,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1654864,0,11074496,12729360,55902208,55902208,55902208,55902208,55902208,55902208
26419,209715200,9520328,200194872,26412,1118502912,6893904,1111609008,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.788195488E9,6893904.0,0.0,6893904.0,20195.0,26368,26403,35,-447128216,0,0,447128216,447414272,447414272,447414272,447414272,447414272,447414272,789848,0,6893904,6104056,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2236664,0,8837832,11074496,55902208,55902208,55902208,55902208,55902208,55902208
40972,209715200,9550064,200165136,40971,1118502912,6952304,1111550608,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.2354776E9,6952304.0,0.0,6952304.0,34751.0,40928,40959,31,-447282112,0,0,447282112,447414272,447414272,447414272,447414272,447414272,447414272,58400,0,6952304,6893904,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,1426352,0,10264184,8837832,55902208,55902208,55902208,55902208,55902208,55902208
47168,209715200,9557000,200158200,47166,1118502912,6952304,1111550608,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.682646984E9,7716168.0,0.0,7716168.0,48586.0,54757,54794,37,-447169384,0,0,447169384,447414272,447414272,447414272,447414272,447414272,447414272,763864,0,7716168,6952304,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,750600,0,11014784,10264184,55902208,55902208,55902208,55902208,55902208,55902208
64562,209715200,9564288,200150912,64561,1118502912,7777600,1110725312,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.129564136E9,7777600.0,0.0,7777600.0,58347.0,64519,64555,36,-446917152,0,0,446917152,447414272,447414272,447414272,447414272,447414272,447414272,61432,0,7777600,7716168,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,1461112,0,12475896,11014784,55902208,55902208,55902208,55902208,55902208,55902208
76800,209715200,9640840,200074360,76797,1118502912,7836224,1110666688,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.576861784E9,7836224.0,0.0,7836224.0,70582.0,76759,76790,31,-447297648,0,0,447297648,447414272,447414272,447414272,447414272,447414272,447414272,58624,0,7836224,7777600,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1457480,0,11018416,12475896,55902208,55902208,55902208,55902208,55902208,55902208
97239,209715200,9642360,200072840,97238,1118502912,7896576,1110606336,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.023947488E9,7896576.0,0.0,7896576.0,91029.0,97199,97237,38,-447085704,0,0,447085704,447414272,447414272,447414272,447414272,447414272,447414272,60352,0,7896576,7836224,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-5170928,0,5847488,11018416,55902208,55902208,55902208,55902208,55902208,55902208
