perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
8451,209715200,9304992,200410208,8405,279642112,91706616,187935496,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,8475,8839,364,-85603632,0,0,85603632,111869952,111869952,111869952,111869952,111869952,111869952,63963904,0,155670520,91706616,279642112,279642112,279642112,279642112,279642112,279642112,-399088,0,800192,1199280,13959168,13959168,13959168,13959168,13959168,13959168
11333,209715200,9571448,200143752,11329,279642112,219891904,59750208,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.11869952E8,2.19891904E8,0.0,2.19891904E8,2487.0,11043,11326,283,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,64221384,0,219891904,155670520,279642112,279642112,279642112,279642112,279642112,279642112,-310448,0,489744,800192,13959168,13959168,13959168,13959168,13959168,13959168
11607,209715200,9573712,200141488,11601,279642112,147932704,131709408,1,2.0,8859,11360,2501,-32033064,0,2084080,34117144,111869952,111869952,111869952,111869952,111869952,111869952,-7737816,0,147932704,155670520,279642112,279642112,279642112,279642112,279642112,279642112,-310448,0,489744,800192,13959168,13959168,13959168,13959168,13959168,13959168,4,1.11869952E8,2.19891904E8,0.0,2.19891904E8,2487.0,11043,11326,283,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,64221384,0,219891904,155670520,279642112,279642112,279642112,279642112,279642112,279642112,-310448,0,489744,800192,13959168,13959168,13959168,13959168,13959168,13959168
12840,209715200,9584752,200130448,12836,279642112,147932704,131709408,1,2.0,8859,11360,2501,-32033064,0,2084080,34117144,111869952,111869952,111869952,111869952,111869952,111869952,-7737816,0,147932704,155670520,279642112,279642112,279642112,279642112,279642112,279642112,-310448,0,489744,800192,13959168,13959168,13959168,13959168,13959168,13959168,5,2.23739904E8,2.2000092E8,0.0,2.2000092E8,4080.0,12907,12919,12,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,109016,0,148041720,147932704,279642112,279642112,279642112,279642112,279642112,279642112,-254976,0,234768,489744,13959168,13959168,13959168,13959168,13959168,13959168
13468,209715200,9596320,200118880,13465,279642112,132050760,147591352,2,1.0,12385,13463,1078,-9339392,0,93354672,102694064,111869952,111869952,111869952,111869952,111869952,111869952,-15881944,0,132050760,147932704,279642112,279642112,279642112,279642112,279642112,279642112,-254976,0,234768,489744,13959168,13959168,13959168,13959168,13959168,13959168,5,2.23739904E8,2.2000092E8,0.0,2.2000092E8,4080.0,12907,12919,12,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,109016,0,148041720,147932704,279642112,279642112,279642112,279642112,279642112,279642112,-254976,0,234768,489744,13959168,13959168,13959168,13959168,13959168,13959168
13619,209715200,9596496,200118704,13616,279642112,132052640,147589472,2,1.0,12385,13463,1078,-9339392,0,93354672,102694064,111869952,111869952,111869952,111869952,111869952,111869952,-15881944,0,132050760,147932704,279642112,279642112,279642112,279642112,279642112,279642112,-254976,0,234768,489744,13959168,13959168,13959168,13959168,13959168,13959168,6,3.35609856E8,2.200028E8,0.0,2.200028E8,4765.0,13599,13604,5,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,1880,0,132052640,132050760,279642112,279642112,279642112,279642112,279642112,279642112,-89856,0,144912,234768,13959168,13959168,13959168,13959168,13959168,13959168
14221,209715200,9610352,200104848,14218,279642112,132052640,147589472,2,1.0,12385,13463,1078,-9339392,0,93354672,102694064,111869952,111869952,111869952,111869952,111869952,111869952,-15881944,0,132050760,147932704,279642112,279642112,279642112,279642112,279642112,279642112,-254976,0,234768,489744,13959168,13959168,13959168,13959168,13959168,13959168,7,4.47479808E8,2.20006064E8,0.0,2.20006064E8,5396.0,14226,14235,9,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,3264,0,132055904,132052640,279642112,279642112,279642112,279642112,279642112,279642112,18600,0,163512,144912,13959168,13959168,13959168,13959168,13959168,13959168
15150,209715200,9613552,200101648,15145,279642112,132057720,147584392,2,1.0,12385,13463,1078,-9339392,0,93354672,102694064,111869952,111869952,111869952,111869952,111869952,111869952,-15881944,0,132050760,147932704,279642112,279642112,279642112,279642112,279642112,279642112,-254976,0,234768,489744,13959168,13959168,13959168,13959168,13959168,13959168,8,5.5934976E8,2.2000788E8,0.0,2.2000788E8,6223.0,15055,15062,7,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,1816,0,132057720,132055904,279642112,279642112,279642112,279642112,279642112,279642112,25512,0,189024,163512,13959168,13959168,13959168,13959168,13959168,13959168
15915,209715200,9613616,200101584,15911,279642112,132059960,147582152,2,1.0,12385,13463,1078,-9339392,0,93354672,102694064,111869952,111869952,111869952,111869952,111869952,111869952,-15881944,0,132050760,147932704,279642112,279642112,279642112,279642112,279642112,279642112,-254976,0,234768,489744,13959168,13959168,13959168,13959168,13959168,13959168,9,6.71219712E8,2.2001012E8,0.0,2.2001012E8,7071.0,15869,15910,41,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,2240,0,132059960,132057720,279642112,279642112,279642112,279642112,279642112,279642112,-19064,0,169960,189024,13959168,13959168,13959168,13959168,13959168,13959168
16776,209715200,9637960,200077240,16774,279642112,132064752,147577360,2,1.0,12385,13463,1078,-9339392,0,93354672,102694064,111869952,111869952,111869952,111869952,111869952,111869952,-15881944,0,132050760,147932704,279642112,279642112,279642112,279642112,279642112,279642112,-254976,0,234768,489744,13959168,13959168,13959168,13959168,13959168,13959168,10,7.83089664E8,2.20014912E8,0.0,2.20014912E8,7873.0,16683,16712,29,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,4792,0,132064752,132059960,279642112,279642112,279642112,279642112,279642112,279642112,28280,0,198240,169960,13959168,13959168,13959168,13959168,13959168,13959168
