perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
8173,209715200,9182752,200532448,8122,279642112,0,279642112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,7903,7971,68,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,0,0,279642112,279642112,279642112,279642112,279642112,279642112,4224616,0,4224616,0,13959168,13959168,13959168,13959168,13959168,13959168
13737,209715200,9417832,200297368,13734,279642112,0,279642112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.11869952E8,4338504.0,0.0,4338504.0,5938.0,13763,13909,146,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,4338504,0,4338504,0,279642112,279642112,279642112,279642112,279642112,279642112,-1364656,0,2859960,4224616,13959168,13959168,13959168,13959168,13959168,13959168
19601,209715200,9430392,200284808,19595,279642112,4491296,275150816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23739904E8,4491296.0,0.0,4491296.0,11620.0,19563,19591,28,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,152792,0,4491296,4338504,279642112,279642112,279642112,279642112,279642112,279642112,-1491096,0,1368864,2859960,13959168,13959168,13959168,13959168,13959168,13959168
26178,209715200,9448848,200266352,26175,279642112,4491296,275150816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.35609856E8,4804464.0,0.0,4804464.0,18244.0,26199,26215,16,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,313168,0,4804464,4491296,279642112,279642112,279642112,279642112,279642112,279642112,-675240,0,693624,1368864,13959168,13959168,13959168,13959168,13959168,13959168
32247,209715200,9471664,200243536,32245,279642112,4804464,274837648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.47479808E8,4806120.0,0.0,4806120.0,24352.0,32285,32323,38,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,1656,0,4806120,4804464,279642112,279642112,279642112,279642112,279642112,279642112,244632,0,938256,693624,13959168,13959168,13959168,13959168,13959168,13959168
40590,209715200,9490944,200224256,40588,279642112,5312704,274329408,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5934976E8,5312704.0,0.0,5312704.0,32607.0,40551,40578,27,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,506584,0,5312704,4806120,279642112,279642112,279642112,279642112,279642112,279642112,-472416,0,465840,938256,13959168,13959168,13959168,13959168,13959168,13959168
47008,209715200,9495872,200219328,47004,279642112,5319064,274323048,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.71219712E8,5319064.0,0.0,5319064.0,39028.0,46974,46999,25,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,6360,0,5319064,5312704,279642112,279642112,279642112,279642112,279642112,279642112,509376,0,975216,465840,13959168,13959168,13959168,13959168,13959168,13959168
56232,209715200,9505040,200210160,56228,279642112,5827432,273814680,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.83089664E8,5827432.0,0.0,5827432.0,48250.0,56169,56221,52,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,508368,0,5827432,5319064,279642112,279642112,279642112,279642112,279642112,279642112,-546760,0,428456,975216,13959168,13959168,13959168,13959168,13959168,13959168
63155,209715200,9570648,200144552,63153,279642112,6025360,273616752,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.94959616E8,6025360.0,0.0,6025360.0,55158.0,63123,63129,6,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,197928,0,6025360,5827432,279642112,279642112,279642112,279642112,279642112,279642112,271744,0,700200,428456,13959168,13959168,13959168,13959168,13959168,13959168
70062,209715200,9572384,200142816,70060,279642112,6502312,273139800,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.006829568E9,6502312.0,0.0,6502312.0,62079.0,70001,70050,49,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,476952,0,6502312,6025360,279642112,279642112,279642112,279642112,279642112,279642112,-258968,0,441232,700200,13959168,13959168,13959168,13959168,13959168,13959168
