perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
8678,209715200,8956352,200758848,8607,139853824,37032512,102821312,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,4038,4296,258,-55929160,0,0,55929160,55967744,55967744,55967744,55967744,55967744,55967744,37032512,0,37032512,0,139853824,139853824,139853824,139853824,139853824,139853824,6875304,0,6875304,0,6946816,6946816,6946816,6946816,6946816,6946816
15678,209715200,9197024,200518176,15675,139853824,37032512,102821312,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5967744E7,4.4309744E7,0.0,4.4309744E7,11525.0,15700,15821,121,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,7277232,0,44309744,37032512,139853824,139853824,139853824,139853824,139853824,139853824,-50432,0,6824872,6875304,6946816,6946816,6946816,6946816,6946816,6946816
28239,209715200,9234552,200480648,28236,139853824,48253568,91600256,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.11886248E8,4.8253568E7,0.0,4.8253568E7,23928.0,28147,28224,77,-55918504,0,0,55918504,55967744,55967744,55967744,55967744,55967744,55967744,3943824,0,48253568,44309744,139853824,139853824,139853824,139853824,139853824,139853824,-4478704,0,2346168,6824872,6946816,6946816,6946816,6946816,6946816,6946816
39021,209715200,9266832,200448368,39019,139853824,48257072,91596752,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.6777248E8,4.8257072E7,0.0,4.8257072E7,34715.0,39003,39011,8,-55886232,0,0,55886232,55967744,55967744,55967744,55967744,55967744,55967744,3504,0,48257072,48253568,139853824,139853824,139853824,139853824,139853824,139853824,-623104,0,1723064,2346168,6946816,6946816,6946816,6946816,6946816,6946816
51082,209715200,9273088,200442112,51079,139853824,48260136,91593688,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.2360172E8,4.8260136E7,0.0,4.8260136E7,46767.0,51031,51063,32,-55829240,0,0,55829240,55967744,55967744,55967744,55967744,55967744,55967744,3064,0,48260136,48257072,139853824,139853824,139853824,139853824,139853824,139853824,-337752,0,1385312,1723064,6946816,6946816,6946816,6946816,6946816,6946816
63312,209715200,9346888,200368312,63303,139853824,48323600,91530224,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.79502656E8,4.83236E7,0.0,4.83236E7,59006.0,63275,63302,27,-55900936,0,0,55900936,55967744,55967744,55967744,55967744,55967744,55967744,63464,0,48323600,48260136,139853824,139853824,139853824,139853824,139853824,139853824,-618280,0,905056,1523336,6946816,6946816,6946816,6946816,6946816,6946816
74833,209715200,9350800,200364400,74831,139853824,48353128,91500696,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.3543548E8,4.8353128E7,0.0,4.8353128E7,70534.0,74804,74830,26,-55932824,0,0,55932824,55967744,55967744,55967744,55967744,55967744,55967744,29528,0,48353128,48323600,139853824,139853824,139853824,139853824,139853824,139853824,570824,0,1475880,905056,6946816,6946816,6946816,6946816,6946816,6946816
90328,209715200,9372984,200342216,90327,139853824,48353440,91500384,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.91403224E8,4.835344E7,0.0,4.835344E7,86011.0,90292,90307,15,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,312,0,48353440,48353128,139853824,139853824,139853824,139853824,139853824,139853824,169456,0,1645336,1475880,6946816,6946816,6946816,6946816,6946816,6946816
101321,209715200,9373016,200342184,101320,139853824,48420952,91432872,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.47304696E8,4.8420952E7,0.0,4.8420952E7,97014.0,101307,101310,3,-55901472,0,0,55901472,55967744,55967744,55967744,55967744,55967744,55967744,67512,0,48420952,48353440,139853824,139853824,139853824,139853824,139853824,139853824,-544112,0,1101224,1645336,6946816,6946816,6946816,6946816,6946816,6946816
112270,209715200,9375360,200339840,112267,139853824,48420952,91432872,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.0327244E8,4.8479864E7,0.0,4.8479864E7,108006.0,112299,112302,3,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,58912,0,48479864,48420952,139853824,139853824,139853824,139853824,139853824,139853824,630360,0,1731584,1101224,6946816,6946816,6946816,6946816,6946816,6946816
