perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6437,209715200,8945304,200769896,6397,69926912,35231688,34695224,16,NA,5641,5661,20,0,0,289576,289576,27983872,27983872,27983872,27983872,27983872,27983872,-33567728,0,35231688,68799416,69926912,69926912,69926912,69926912,69926912,69926912,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,6,NA,NA,NA,NA,NA,5544,5548,4,-289576,0,0,289576,27983872,27983872,27983872,27983872,27983872,27983872,0,0,68769848,68769848,69926912,69926912,69926912,69926912,69926912,69926912,34400,0,34400,0,3473408,3473408,3473408,3473408,3473408,3473408
14505,209715200,16716728,192998472,14502,69926912,68786136,1140776,16,NA,5641,5661,20,0,0,289576,289576,27983872,27983872,27983872,27983872,27983872,27983872,-33567728,0,35231688,68799416,69926912,69926912,69926912,69926912,69926912,69926912,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,7,NA,NA,NA,NA,NA,14454,14493,39,-27936776,0,0,27936776,27983872,27983872,27983872,27983872,27983872,27983872,0,0,68786136,68786136,69926912,69926912,69926912,69926912,69926912,69926912,2980936,0,2980936,0,3473408,3473408,3473408,3473408,3473408,3473408
15174,209715200,17888160,191827040,15171,69926912,68783904,1143008,17,2.0,9919,15088,5169,2770608,0,10909648,8139040,27983872,27983872,27983872,27983872,27983872,27983872,-2232,0,68783904,68786136,69926912,69926912,69926912,69926912,69926912,69926912,2980936,0,2980936,0,3473408,3473408,3473408,3473408,3473408,3473408,7,NA,NA,NA,NA,NA,14454,14493,39,-27936776,0,0,27936776,27983872,27983872,27983872,27983872,27983872,27983872,0,0,68786136,68786136,69926912,69926912,69926912,69926912,69926912,69926912,2980936,0,2980936,0,3473408,3473408,3473408,3473408,3473408,3473408
16178,209715200,17917024,191798176,16174,69926912,6459456,63467456,18,0.0,15964,16171,207,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,-63068592,0,6459456,69528048,69926912,69926912,69926912,69926912,69926912,69926912,-3473408,0,0,3473408,3473408,3473408,3473408,3473408,3473408,3473408,8,2.7983872E7,1.31852496E8,6.2324448E7,6.9528048E7,1471.0,15653,15964,311,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,27983872,744144,0,69528048,68783904,69926912,69926912,69926912,69926912,69926912,69926912,492472,0,3473408,2980936,3473408,3473408,3473408,3473408,3473408,3473408
