perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
7949,209715200,11590368,198124832,7881,1118502912,18628832,1099874080,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,8077,8125,48,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,1625640,0,20254472,18628832,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-663712,0,4512480,5176192,55902208,55902208,55902208,55902208,55902208,55902208
9212,209715200,11768512,197946688,9206,1118502912,23572944,1094929968,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.47414272E8,2.3572944E7,0.0,2.3572944E7,1073.0,9137,9198,61,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,3318472,0,23572944,20254472,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,900384,0,5412864,4512480,55902208,55902208,55902208,55902208,55902208,55902208
10130,209715200,11803488,197911712,10116,1118502912,25936736,1092566176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.94828544E8,2.5936736E7,0.0,2.5936736E7,1988.0,10081,10113,32,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,2363792,0,25936736,23572944,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,242984,0,5655848,5412864,55902208,55902208,55902208,55902208,55902208,55902208
11399,209715200,11816584,197898616,11273,1118502912,25936736,1092566176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.342242816E9,2.6478472E7,0.0,2.6478472E7,3247.0,11334,11372,38,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,541736,0,26478472,25936736,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-91080,0,5564768,5655848,55902208,55902208,55902208,55902208,55902208,55902208
12918,209715200,11830376,197884824,12914,1118502912,28242264,1090260648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.789657088E9,2.8242264E7,0.0,2.8242264E7,4742.0,12810,12867,57,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,1763792,0,28242264,26478472,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,4225072,0,9789840,5564768,55902208,55902208,55902208,55902208,55902208,55902208
14434,209715200,11838040,197877160,14423,1118502912,33293080,1085209832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.23707136E9,3.329308E7,0.0,3.329308E7,6296.0,14311,14421,110,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,5050816,0,33293080,28242264,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2522896,0,7266944,9789840,55902208,55902208,55902208,55902208,55902208,55902208
16079,209715200,11840792,197874408,16073,1118502912,33293080,1085209832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.684485632E9,3.6368984E7,0.0,3.6368984E7,8062.0,16110,16187,77,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,3075904,0,36368984,33293080,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1691904,0,5575040,7266944,55902208,55902208,55902208,55902208,55902208,55902208
17876,209715200,11844168,197871032,17842,1118502912,38668624,1079834288,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.131899904E9,3.8668624E7,0.0,3.8668624E7,9716.0,17784,17841,57,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,2299640,0,38668624,36368984,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-429592,0,5145448,5575040,55902208,55902208,55902208,55902208,55902208,55902208
19370,209715200,11848752,197866448,19341,1118502912,41226552,1077276360,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.579314176E9,4.1226552E7,0.0,4.1226552E7,11214.0,19265,19339,74,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,2557928,0,41226552,38668624,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,940632,0,6086080,5145448,55902208,55902208,55902208,55902208,55902208,55902208
21125,209715200,11850960,197864240,21123,1118502912,44244552,1074258360,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4.026728448E9,4.4244552E7,0.0,4.4244552E7,12996.0,21056,21121,65,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,3018000,0,44244552,41226552,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-652320,0,5433760,6086080,55902208,55902208,55902208,55902208,55902208,55902208
