perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
15203,209715200,9041288,200673912,15198,1118502912,0,1118502912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,15103,15150,47,0,0,0,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,48864328,0,48864328,0,55902208,55902208,55902208,55902208,55902208,55902208
58422,209715200,9352584,200362616,58420,1118502912,47686200,1070816712,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.47414272E8,4.76862E7,0.0,4.76862E7,43269.0,58294,58419,125,47686200,0,47686200,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-48013704,0,1126648,49140352,55902208,55902208,55902208,55902208,55902208,55902208
58540,209715200,9352584,200362616,58538,1118502912,48601072,1069901840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.57923448E8,4.8601072E7,0.0,4.8601072E7,43306.0,58452,58456,4,914872,0,48601072,47686200,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-10509176,0,0,10509176,447414272,447414272,447414272,447414272,447414272,447414272,-988536,0,138112,1126648,55902208,55902208,55902208,55902208,55902208,55902208
117073,209715200,9383320,200331880,117072,1118502912,48739096,1069763816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9.0533772E8,4.8739096E7,0.0,4.8739096E7,101875.0,117023,117025,2,138024,0,48739096,48601072,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,1029536,0,1167648,138112,55902208,55902208,55902208,55902208,55902208,55902208
174269,209715200,9388496,200326704,174267,1118502912,48749992,1069752920,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.352751992E9,4.8749992E7,0.0,4.8749992E7,159064.0,174213,174214,1,10896,0,48749992,48739096,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,211656,0,1379304,1167648,55902208,55902208,55902208,55902208,55902208,55902208
240028,209715200,9398360,200316840,240028,1118502912,48770112,1069732800,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.800166264E9,4.8770112E7,0.0,4.8770112E7,224838.0,239987,239988,1,20120,0,48770112,48749992,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,-454856,0,924448,1379304,55902208,55902208,55902208,55902208,55902208,55902208
301866,209715200,9404208,200310992,301865,1118502912,48774336,1069728576,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.2473102E9,4.8774336E7,0.0,4.8774336E7,286638.0,301787,301788,1,4224,0,48774336,48770112,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447143936,0,0,447143936,447414272,447414272,447414272,447414272,447414272,447414272,234448,0,1158896,924448,55902208,55902208,55902208,55902208,55902208,55902208
360865,209715200,9405040,200310160,360864,1118502912,48776480,1069726432,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.694724472E9,4.877648E7,0.0,4.877648E7,345691.0,360835,360841,6,2144,0,48776480,48774336,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,221544,0,1380440,1158896,55902208,55902208,55902208,55902208,55902208,55902208
423676,209715200,9406040,200309160,423675,1118502912,48797704,1069705208,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.141912824E9,4.8797704E7,0.0,4.8797704E7,408470.0,423619,423620,1,21224,0,48797704,48776480,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447188352,0,0,447188352,447414272,447414272,447414272,447414272,447414272,447414272,-221360,0,1159080,1380440,55902208,55902208,55902208,55902208,55902208,55902208
486368,209715200,9406848,200308352,486367,1118502912,48797704,1069705208,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.589327096E9,4.8800032E7,0.0,4.8800032E7,471234.0,486383,486384,1,2328,0,48800032,48797704,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,619336,0,1778416,1159080,55902208,55902208,55902208,55902208,55902208,55902208
