perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
5818,209715200,12337344,197377856,5807,559284224,14416336,544867888,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,3138,3265,127,14416336,0,14416336,0,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,27918336,0,27918336,0,27918336,27918336,27918336,27918336,27918336,27918336
6996,209715200,12595400,197119800,6993,559284224,14416336,544867888,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.23739904E8,5.8600592E7,0.0,5.8600592E7,4002.0,7006,7267,261,44184256,0,58600592,14416336,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-8,0,27918328,27918336,27918336,27918336,27918336,27918336,27918336,27918336
9679,209715200,12736136,196979064,9677,559284224,84512800,474771424,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.47479808E8,8.45128E7,0.0,8.45128E7,6411.0,9461,9676,215,25912208,0,84512800,58600592,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,8,0,27918336,27918328,27918336,27918336,27918336,27918336,27918336,27918336
11134,209715200,12811968,196903232,11131,559284224,106862040,452422184,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.71219712E8,1.0686204E8,0.0,1.0686204E8,7865.0,10845,11130,285,22349240,0,106862040,84512800,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-8,0,27918328,27918336,27918336,27918336,27918336,27918336,27918336,27918336
12345,209715200,12873312,196841888,12341,559284224,150693504,408590720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.94959616E8,1.50693504E8,0.0,1.50693504E8,9049.0,11821,12314,493,43831464,0,150693504,106862040,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,8,0,27918336,27918328,27918336,27918336,27918336,27918336,27918336,27918336
13569,209715200,12915312,196799888,13563,559284224,171183616,388100608,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.11869952E9,1.71183616E8,0.0,1.71183616E8,10297.0,13315,13562,247,20490112,0,171183616,150693504,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-1036480,0,26881856,27918336,27918336,27918336,27918336,27918336,27918336,27918336
14966,209715200,12954792,196760408,14962,559284224,210511720,348772504,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.342439424E9,2.1051172E8,0.0,2.1051172E8,11697.0,14425,14962,537,39328104,0,210511720,171183616,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,1036480,0,27918336,26881856,27918336,27918336,27918336,27918336,27918336,27918336
16174,209715200,12978344,196736856,16157,559284224,230663248,328620976,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.566179328E9,2.30663248E8,0.0,2.30663248E8,12892.0,15893,16157,264,20151528,0,230663248,210511720,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
17208,209715200,13014840,196700360,16864,559284224,262258120,297026104,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.789919232E9,2.6225812E8,0.0,2.6225812E8,13930.0,16877,17195,318,31594872,0,262258120,230663248,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
18569,209715200,13032296,196682904,18566,559284224,278585848,280698376,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.013659136E9,2.78585848E8,0.0,2.78585848E8,15300.0,18134,18565,431,16327728,0,278585848,262258120,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-3556648,0,24361688,27918336,27918336,27918336,27918336,27918336,27918336,27918336
19669,209715200,13049632,196665568,19663,559284224,316022192,243262032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.23739904E9,3.16022192E8,0.0,3.16022192E8,16397.0,19361,19662,301,37436344,0,316022192,278585848,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,3556648,0,27918336,24361688,27918336,27918336,27918336,27918336,27918336,27918336
21036,209715200,13060232,196654968,21034,559284224,333997880,225286344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.461138944E9,3.3399788E8,0.0,3.3399788E8,17769.0,20637,21034,397,17975688,0,333997880,316022192,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-1125456,0,26792880,27918336,27918336,27918336,27918336,27918336,27918336,27918336
22257,209715200,13073656,196641544,22250,559284224,358075680,201208544,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.684878848E9,3.5807568E8,0.0,3.5807568E8,18985.0,21781,22250,469,24077800,0,358075680,333997880,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,1125456,0,27918336,26792880,27918336,27918336,27918336,27918336,27918336,27918336
23391,209715200,13080408,196634792,23389,559284224,384359456,174924768,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.908618752E9,3.84359456E8,0.0,3.84359456E8,20120.0,22928,23385,457,26283776,0,384359456,358075680,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
24465,209715200,13085672,196629528,24463,559284224,401427208,157857016,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3.132358656E9,4.01427208E8,0.0,4.01427208E8,21197.0,24039,24462,423,17067752,0,401427208,384359456,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-8,0,27918328,27918336,27918336,27918336,27918336,27918336,27918336,27918336
25016,209715200,13089208,196625992,25014,559284224,401427208,157857016,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3.35609856E9,4.33068704E8,0.0,4.33068704E8,22392.0,25033,25657,624,31641496,0,433068704,401427208,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,0,0,27918328,27918328,27918336,27918336,27918336,27918336,27918336,27918336
27470,209715200,13095960,196619240,27468,559284224,448999488,110284736,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3.579838464E9,4.48999488E8,0.0,4.48999488E8,24203.0,26953,27468,515,15930784,0,448999488,433068704,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-1097616,0,26820712,27918328,27918336,27918336,27918336,27918336,27918336,27918336
28936,209715200,13104496,196610704,28925,559284224,486481800,72802424,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3.803578368E9,4.864818E8,0.0,4.864818E8,25660.0,28405,28925,520,37482312,0,486481800,448999488,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,1097624,0,27918336,26820712,27918336,27918336,27918336,27918336,27918336,27918336
30342,209715200,13109784,196605416,30340,559284224,506153736,53130488,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4.027318272E9,5.06153736E8,0.0,5.06153736E8,27067.0,29909,30332,423,19671936,0,506153736,486481800,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-144168,0,27774168,27918336,27918336,27918336,27918336,27918336,27918336,27918336
31882,209715200,13112440,196602760,31873,559284224,537118264,22165960,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.251058176E9,5.37118264E8,0.0,5.37118264E8,28595.0,31341,31860,519,30964528,0,537118264,506153736,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,144168,0,27918336,27774168,27918336,27918336,27918336,27918336,27918336,27918336
34505,209715200,13115480,196599720,34503,559284224,115047712,444236512,1,20.0,33221,34502,1281,-422070552,0,115047712,537118264,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-27918336,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,21,4.47479808E9,5.37118264E8,0.0,5.37118264E8,29956.0,33221,33221,0,0,0,537118264,537118264,559284224,559284224,559284224,559284224,559284224,559284224,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,223739904,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
36016,209715200,13127112,196588088,36015,559284224,130051448,429232776,1,20.0,33221,34502,1281,-422070552,0,115047712,537118264,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-27918336,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,22,4.47479808E9,5.52122E8,0.0,5.52122E8,32749.0,35537,36014,477,15003736,0,130051448,115047712,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,27918336,0,27918336,0,27918336,27918336,27918336,27918336,27918336,27918336
37838,209715200,13131984,196583216,37826,559284224,154206392,405077832,1,20.0,33221,34502,1281,-422070552,0,115047712,537118264,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-27918336,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,23,4.698537984E9,5.76276944E8,0.0,5.76276944E8,34560.0,37161,37825,664,24154944,0,154206392,130051448,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-2833416,0,25084920,27918336,27918336,27918336,27918336,27918336,27918336,27918336
39560,209715200,13134952,196580248,39549,559284224,198824448,360459776,1,20.0,33221,34502,1281,-422070552,0,115047712,537118264,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-27918336,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,24,4.922277888E9,6.20895E8,0.0,6.20895E8,36284.0,38657,39549,892,44618056,0,198824448,154206392,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,2833416,0,27918336,25084920,27918336,27918336,27918336,27918336,27918336,27918336
41780,209715200,13140248,196574952,41777,559284224,221366984,337917240,1,20.0,33221,34502,1281,-422070552,0,115047712,537118264,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-27918336,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,25,5.146017792E9,6.43437536E8,0.0,6.43437536E8,38512.0,40961,41777,816,22542536,0,221366984,198824448,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-2695160,0,25223176,27918336,27918336,27918336,27918336,27918336,27918336,27918336
43341,209715200,13143832,196571368,43329,559284224,256622760,302661464,1,20.0,33221,34502,1281,-422070552,0,115047712,537118264,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-27918336,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,26,5.369757696E9,6.78693312E8,0.0,6.78693312E8,40058.0,42771,43323,552,35255776,0,256622760,221366984,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,2695160,0,27918336,25223176,27918336,27918336,27918336,27918336,27918336,27918336
45600,209715200,13145760,196569440,45595,559284224,281147040,278137184,1,20.0,33221,34502,1281,-422070552,0,115047712,537118264,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-27918336,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27,5.5934976E9,7.03217592E8,0.0,7.03217592E8,42329.0,44645,45594,949,24524280,0,281147040,256622760,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-8,0,27918328,27918336,27918336,27918336,27918336,27918336,27918336,27918336
