perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
7967,209715200,8951888,200763312,7929,69926912,47382616,22544296,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,6521,6555,34,9503088,0,47382616,37879528,69926912,69926912,69926912,69926912,69926912,69926912,-27874520,0,0,27874520,27983872,27983872,27983872,27983872,27983872,27983872,-1294120,0,1163816,2457936,3473408,3473408,3473408,3473408,3473408,3473408
11121,209715200,9181928,200533272,10860,69926912,47382616,22544296,1,1.0,10896,11096,200,2123904,0,49506520,47382616,69926912,69926912,69926912,69926912,69926912,69926912,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,-1163816,0,0,1163816,3473408,3473408,3473408,3473408,3473408,3473408,4,NA,NA,NA,NA,NA,10896,10896,0,0,0,47382616,47382616,69926912,69926912,69926912,69926912,69926912,69926912,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,1163816,1163816,3473408,3473408,3473408,3473408,3473408,3473408
16022,209715200,9199608,200515592,15998,69926912,50677240,19249672,2,1.0,15836,15992,156,1170720,0,50677240,49506520,69926912,69926912,69926912,69926912,69926912,69926912,-27846568,0,0,27846568,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,5,NA,NA,NA,NA,NA,15836,15836,0,0,0,49506520,49506520,69926912,69926912,69926912,69926912,69926912,69926912,0,0,27846568,27846568,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408
21167,209715200,9216888,200498312,21150,69926912,51719264,18207648,3,1.0,21061,21149,88,1042024,0,51719264,50677240,69926912,69926912,69926912,69926912,69926912,69926912,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,6,NA,NA,NA,NA,NA,21061,21061,0,0,0,50677240,50677240,69926912,69926912,69926912,69926912,69926912,69926912,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408
25123,209715200,9231672,200483528,25121,69926912,48895776,21031136,4,1.0,24932,25087,155,-2823488,0,48895776,51719264,69926912,69926912,69926912,69926912,69926912,69926912,-27867448,0,0,27867448,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,7,NA,NA,NA,NA,NA,24932,24932,0,0,0,51719264,51719264,69926912,69926912,69926912,69926912,69926912,69926912,0,0,27867448,27867448,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408
29492,209715200,9243648,200471552,29490,69926912,48895776,21031136,4,1.0,24932,25087,155,-2823488,0,48895776,51719264,69926912,69926912,69926912,69926912,69926912,69926912,-27867448,0,0,27867448,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,8,NA,NA,NA,NA,NA,29428,29429,1,0,0,48895776,48895776,69926912,69926912,69926912,69926912,69926912,69926912,-27935576,0,0,27935576,27983872,27983872,27983872,27983872,27983872,27983872,1487408,0,1487408,0,3473408,3473408,3473408,3473408,3473408,3473408
34224,209715200,9253296,200461904,34223,69926912,49140224,20786688,4,1.0,24932,25087,155,-2823488,0,48895776,51719264,69926912,69926912,69926912,69926912,69926912,69926912,-27867448,0,0,27867448,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,9,2.7727752E7,4.9140224E7,0.0,4.9140224E7,4711.0,34138,34140,2,244448,0,49140224,48895776,69926912,69926912,69926912,69926912,69926912,69926912,-27727752,0,0,27727752,27983872,27983872,27983872,27983872,27983872,27983872,-620000,0,867408,1487408,3473408,3473408,3473408,3473408,3473408,3473408
38375,209715200,9259536,200455664,38374,69926912,49140224,20786688,4,1.0,24932,25087,155,-2823488,0,48895776,51719264,69926912,69926912,69926912,69926912,69926912,69926912,-27867448,0,0,27867448,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,10,5.5711624E7,4.9169536E7,0.0,4.9169536E7,8969.0,38396,38398,2,29312,0,49169536,49140224,69926912,69926912,69926912,69926912,69926912,69926912,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,884184,0,1751592,867408,3473408,3473408,3473408,3473408,3473408,3473408
42248,209715200,9263232,200451968,42246,69926912,49259584,20667328,4,1.0,24932,25087,155,-2823488,0,48895776,51719264,69926912,69926912,69926912,69926912,69926912,69926912,-27867448,0,0,27867448,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,11,8.3689448E7,4.9259584E7,0.0,4.9259584E7,12764.0,42192,42193,1,90048,0,49259584,49169536,69926912,69926912,69926912,69926912,69926912,69926912,-27977824,0,0,27977824,27983872,27983872,27983872,27983872,27983872,27983872,-482040,0,1269552,1751592,3473408,3473408,3473408,3473408,3473408,3473408
45896,209715200,9268264,200446936,45893,69926912,49260168,20666744,4,1.0,24932,25087,155,-2823488,0,48895776,51719264,69926912,69926912,69926912,69926912,69926912,69926912,-27867448,0,0,27867448,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,3473408,3473408,3473408,3473408,3473408,3473408,12,1.11576712E8,4.9260168E7,0.0,4.9260168E7,16454.0,45882,45883,1,584,0,49260168,49259584,69926912,69926912,69926912,69926912,69926912,69926912,-27887264,0,0,27887264,27983872,27983872,27983872,27983872,27983872,27983872,-139760,0,1129792,1269552,3473408,3473408,3473408,3473408,3473408,3473408
