perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
7184,209715200,8979264,200735936,7178,559284224,21132856,538151368,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,7100,7147,47,21132856,0,21132856,0,559284224,559284224,559284224,559284224,559284224,559284224,-223527464,0,0,223527464,223739904,223739904,223739904,223739904,223739904,223739904,27918336,0,27918336,0,27918336,27918336,27918336,27918336,27918336,27918336
20512,209715200,9220712,200494488,20510,559284224,47791528,511492696,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.23739904E8,4.7791528E7,0.0,4.7791528E7,13356.0,20424,20503,79,26658672,0,47791528,21132856,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-26451616,0,1466720,27918336,27918336,27918336,27918336,27918336,27918336,27918336
41594,209715200,9277168,200438032,41588,559284224,47899064,511385160,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.47479808E8,4.7899064E7,0.0,4.7899064E7,34365.0,41508,41512,4,107536,0,47899064,47791528,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,315856,0,1782576,1466720,27918336,27918336,27918336,27918336,27918336,27918336
70125,209715200,9363168,200352032,70124,559284224,47908392,511375832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.71219712E8,4.7908392E7,0.0,4.7908392E7,62934.0,70080,70081,1,9328,0,47908392,47899064,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-1060616,0,721960,1782576,27918336,27918336,27918336,27918336,27918336,27918336
98943,209715200,9377040,200338160,98942,559284224,47916768,511367456,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.9494472E8,4.7916768E7,0.0,4.7916768E7,91727.0,98873,98874,1,8376,0,47916768,47908392,559284224,559284224,559284224,559284224,559284224,559284224,-223725008,0,0,223725008,223739904,223739904,223739904,223739904,223739904,223739904,645408,0,1367368,721960,27918336,27918336,27918336,27918336,27918336,27918336
122084,209715200,9381112,200334088,122083,559284224,47924952,511359272,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.118442896E9,4.7924952E7,0.0,4.7924952E7,114884.0,122030,122031,1,8184,0,47924952,47916768,559284224,559284224,559284224,559284224,559284224,559284224,-223498176,0,0,223498176,223739904,223739904,223739904,223739904,223739904,223739904,-411816,0,955552,1367368,27918336,27918336,27918336,27918336,27918336,27918336
149710,209715200,9383568,200331632,149709,559284224,47926184,511358040,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.34191508E9,4.7926184E7,0.0,4.7926184E7,142550.0,149696,149697,1,1232,0,47926184,47924952,559284224,559284224,559284224,559284224,559284224,559284224,-223472184,0,0,223472184,223739904,223739904,223739904,223739904,223739904,223739904,214984,0,1170536,955552,27918336,27918336,27918336,27918336,27918336,27918336
177125,209715200,9385544,200329656,177124,559284224,47939968,511344256,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.565654984E9,4.7939968E7,0.0,4.7939968E7,169976.0,177122,177123,1,13784,0,47939968,47926184,559284224,559284224,559284224,559284224,559284224,559284224,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,-11120,0,1159416,1170536,27918336,27918336,27918336,27918336,27918336,27918336
208270,209715200,9388680,200326520,208269,559284224,47942632,511341592,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.78927216E9,4.7942632E7,0.0,4.7942632E7,201118.0,208264,208265,1,2664,0,47942632,47939968,559284224,559284224,559284224,559284224,559284224,559284224,-223617176,0,0,223617176,223739904,223739904,223739904,223739904,223739904,223739904,-768,0,1158648,1159416,27918336,27918336,27918336,27918336,27918336,27918336
239148,209715200,9394768,200320432,239147,559284224,47942632,511341592,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.013002696E9,4.7944528E7,0.0,4.7944528E7,232028.0,239169,239175,6,1896,0,47944528,47942632,559284224,559284224,559284224,559284224,559284224,559284224,-223730536,0,0,223730536,223739904,223739904,223739904,223739904,223739904,223739904,-203320,0,955328,1158648,27918336,27918336,27918336,27918336,27918336,27918336
