perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
8925,209715200,8951472,200763728,8855,139853824,36913352,102940472,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,2546,2907,361,36913352,0,36913352,0,139853824,139853824,139853824,139853824,139853824,139853824,-55920984,0,0,55920984,55967744,55967744,55967744,55967744,55967744,55967744,6946816,0,6946816,0,6946816,6946816,6946816,6946816,6946816,6946816
13526,209715200,9189048,200526152,13523,139853824,43857360,95996464,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5833216E7,4.385736E7,0.0,4.385736E7,10610.0,13473,13517,44,6944008,0,43857360,36913352,139853824,139853824,139853824,139853824,139853824,139853824,-55833216,0,0,55833216,55967744,55967744,55967744,55967744,55967744,55967744,-2485472,0,4461344,6946816,6946816,6946816,6946816,6946816,6946816,6946816
22941,209715200,9218368,200496832,22938,139853824,47787648,92066176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1177384E8,4.7787648E7,0.0,4.7787648E7,20024.0,22874,22931,57,3930288,0,47787648,43857360,139853824,139853824,139853824,139853824,139853824,139853824,-55940624,0,0,55940624,55967744,55967744,55967744,55967744,55967744,55967744,-3294440,0,1166904,4461344,6946816,6946816,6946816,6946816,6946816,6946816
31584,209715200,9248376,200466824,31582,139853824,47797800,92056024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.67741584E8,4.77978E7,0.0,4.77978E7,28572.0,31477,31479,2,10152,0,47797800,47787648,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,7520,0,1174424,1166904,6946816,6946816,6946816,6946816,6946816,6946816
40770,209715200,9265440,200449760,40769,139853824,47798312,92055512,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.2365196E8,4.7798312E7,0.0,4.7798312E7,37843.0,40749,40750,1,512,0,47798312,47797800,139853824,139853824,139853824,139853824,139853824,139853824,-55910376,0,0,55910376,55967744,55967744,55967744,55967744,55967744,55967744,-211608,0,962816,1174424,6946816,6946816,6946816,6946816,6946816,6946816
48641,209715200,9275976,200439224,48639,139853824,47806808,92047016,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.79509712E8,4.7806808E7,0.0,4.7806808E7,45691.0,48596,48598,2,8496,0,47806808,47798312,139853824,139853824,139853824,139853824,139853824,139853824,-55857752,0,0,55857752,55967744,55967744,55967744,55967744,55967744,55967744,676344,0,1639160,962816,6946816,6946816,6946816,6946816,6946816,6946816
57259,209715200,9318584,200396616,57257,139853824,47839800,92014024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35351952E8,4.78398E7,0.0,4.78398E7,54311.0,57217,57218,1,32992,0,47839800,47806808,139853824,139853824,139853824,139853824,139853824,139853824,-55842240,0,0,55842240,55967744,55967744,55967744,55967744,55967744,55967744,-232864,0,1406296,1639160,6946816,6946816,6946816,6946816,6946816,6946816
67451,209715200,9338552,200376648,67449,139853824,47842360,92011464,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.91221232E8,4.784236E7,0.0,4.784236E7,64531.0,67436,67438,2,2560,0,47842360,47839800,139853824,139853824,139853824,139853824,139853824,139853824,-55869280,0,0,55869280,55967744,55967744,55967744,55967744,55967744,55967744,-249184,0,1157112,1406296,6946816,6946816,6946816,6946816,6946816,6946816
78957,209715200,9370240,200344960,78955,139853824,47842576,92011248,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.47188976E8,4.7842576E7,0.0,4.7842576E7,76009.0,78915,78916,1,216,0,47842576,47842360,139853824,139853824,139853824,139853824,139853824,139853824,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,208240,0,1365352,1157112,6946816,6946816,6946816,6946816,6946816,6946816
87568,209715200,9370816,200344384,87566,139853824,47906856,91946968,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.03138408E8,4.7906856E7,0.0,4.7906856E7,84639.0,87545,87546,1,64280,0,47906856,47842576,139853824,139853824,139853824,139853824,139853824,139853824,-55949432,0,0,55949432,55967744,55967744,55967744,55967744,55967744,55967744,75520,0,1440872,1365352,6946816,6946816,6946816,6946816,6946816,6946816
