perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
6188,209715200,9224192,200491008,6176,1118502912,3772128,1114730784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,5061,5086,25,3772128,0,3772128,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-446945552,0,0,446945552,447414272,447414272,447414272,447414272,447414272,447414272,-3773816,0,11680856,15454672,55902208,55902208,55902208,55902208,55902208,55902208
7713,209715200,9438520,200276680,7696,1118502912,5233896,1113269016,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.46908208E8,5233896.0,0.0,5233896.0,2621.0,7699,7707,8,1461768,0,5233896,3772128,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-446908208,0,0,446908208,447414272,447414272,447414272,447414272,447414272,447414272,-1739608,0,9941248,11680856,55902208,55902208,55902208,55902208,55902208,55902208
11027,209715200,9466904,200248296,11024,1118502912,5686192,1112816720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.94306496E8,5686192.0,0.0,5686192.0,5906.0,10987,10992,5,452296,0,5686192,5233896,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447398288,0,0,447398288,447414272,447414272,447414272,447414272,447414272,447414272,1809912,0,11751160,9941248,55902208,55902208,55902208,55902208,55902208,55902208
16065,209715200,9484952,200230248,16060,1118502912,5759496,1112743416,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.341013368E9,5759496.0,0.0,5759496.0,10932.0,16014,16018,4,73304,0,5759496,5686192,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-446706872,0,0,446706872,447414272,447414272,447414272,447414272,447414272,447414272,-11528,0,11739632,11751160,55902208,55902208,55902208,55902208,55902208,55902208
19219,209715200,9499856,200215344,19217,1118502912,5820376,1112682536,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.787724088E9,5820376.0,0.0,5820376.0,14055.0,19138,19141,3,60880,0,5820376,5759496,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-446710720,0,0,446710720,447414272,447414272,447414272,447414272,447414272,447414272,-2104,0,11737528,11739632,55902208,55902208,55902208,55902208,55902208,55902208
27243,209715200,9525944,200189256,27241,1118502912,5879064,1112623848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.235111776E9,5879064.0,0.0,5879064.0,22132.0,27214,27218,4,58688,0,5879064,5820376,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447387688,0,0,447387688,447414272,447414272,447414272,447414272,447414272,447414272,-28912,0,11708616,11737528,55902208,55902208,55902208,55902208,55902208,55902208
34290,209715200,9540232,200174968,34288,1118502912,6638320,1111864592,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.681901136E9,6638320.0,0.0,6638320.0,29124.0,34206,34210,4,759256,0,6638320,5879064,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-446789360,0,0,446789360,447414272,447414272,447414272,447414272,447414272,447414272,32984,0,11741600,11708616,55902208,55902208,55902208,55902208,55902208,55902208
43033,209715200,9554896,200160304,43027,1118502912,6702256,1111800656,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.128722776E9,6702256.0,0.0,6702256.0,37912.0,42994,42998,4,63936,0,6702256,6638320,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-446821640,0,0,446821640,447414272,447414272,447414272,447414272,447414272,447414272,1460056,0,13201656,11741600,55902208,55902208,55902208,55902208,55902208,55902208
50679,209715200,9562488,200152712,50677,1118502912,6765944,1111736968,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.575752472E9,6765944.0,0.0,6765944.0,45586.0,50668,50672,4,63688,0,6765944,6702256,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447029696,0,0,447029696,447414272,447414272,447414272,447414272,447414272,447414272,-734480,0,12467176,13201656,55902208,55902208,55902208,55902208,55902208,55902208
59843,209715200,9614808,200100392,59839,1118502912,6824856,1111678056,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.023099896E9,6824856.0,0.0,6824856.0,54707.0,59790,59793,3,58912,0,6824856,6765944,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-447347424,0,0,447347424,447414272,447414272,447414272,447414272,447414272,447414272,-728304,0,11738872,12467176,55902208,55902208,55902208,55902208,55902208,55902208
