perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
7991,209715200,9180032,200535168,7915,279642112,0,279642112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,6714,6760,46,0,0,0,0,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,3963152,0,3963152,0,13959168,13959168,13959168,13959168,13959168,13959168
11219,209715200,9407632,200307568,11215,279642112,3532544,276109568,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.11869952E8,3532544.0,0.0,3532544.0,4413.0,11123,11173,50,3532544,0,3532544,0,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-3183768,0,784008,3967776,13959168,13959168,13959168,13959168,13959168,13959168
14929,209715200,9421768,200293432,14926,279642112,3918360,275723752,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23739904E8,3918360.0,0.0,3918360.0,8036.0,14790,14796,6,385816,0,3918360,3532544,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,115496,0,899504,784008,13959168,13959168,13959168,13959168,13959168,13959168
19904,209715200,9439344,200275856,19901,279642112,4600400,275041712,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.35609856E8,4600400.0,0.0,4600400.0,13048.0,19807,19808,1,682040,0,4600400,3918360,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-664752,0,234752,899504,13959168,13959168,13959168,13959168,13959168,13959168
24699,209715200,9449096,200266104,24696,279642112,4600400,275041712,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.47479808E8,4631160.0,0.0,4631160.0,17980.0,24738,24740,2,30760,0,4631160,4600400,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,610384,0,845136,234752,13959168,13959168,13959168,13959168,13959168,13959168
30473,209715200,9473416,200241784,30471,279642112,5079000,274563112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5934976E8,5079000.0,0.0,5079000.0,23710.0,30467,30470,3,447840,0,5079000,4631160,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-397248,0,447888,845136,13959168,13959168,13959168,13959168,13959168,13959168
37185,209715200,9487784,200227416,37183,279642112,5108680,274533432,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.71219712E8,5108680.0,0.0,5108680.0,30417.0,37176,37177,1,29680,0,5108680,5079000,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,425432,0,873320,447888,13959168,13959168,13959168,13959168,13959168,13959168
43957,209715200,9498096,200217104,43955,279642112,5397288,274244824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.83089664E8,5397288.0,0.0,5397288.0,37130.0,43888,43890,2,288608,0,5397288,5108680,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-259968,0,613352,873320,13959168,13959168,13959168,13959168,13959168,13959168
49626,209715200,9501104,200214096,49624,279642112,5427000,274215112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.94959616E8,5427000.0,0.0,5427000.0,42863.0,49622,49623,1,29712,0,5427000,5397288,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,197768,0,811120,613352,13959168,13959168,13959168,13959168,13959168,13959168
55226,209715200,9502552,200212648,55224,279642112,5427000,274215112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8.95099016E8,6343008.0,32656.0,6310352.0,48472.0,55231,55232,1,883352,0,6343008,5459656,279642112,279642112,279642112,279642112,279642112,279642112,-139400,0,0,139400,111869952,111869952,111869952,111869952,111869952,111869952,-883608,0,0,883608,13959168,13959168,13959168,13959168,13959168,13959168
62882,209715200,9548768,200166432,62881,279642112,6343008,273299104,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.006968968E9,6343008.0,32656.0,6310352.0,56103.0,62862,62863,1,0,0,6343008,6343008,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,615416,0,615416,0,13959168,13959168,13959168,13959168,13959168,13959168
69476,209715200,9571912,200143288,69407,279642112,6343008,273299104,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.11883892E9,6568584.0,32656.0,6535928.0,62698.0,69456,69458,2,225576,0,6568584,6343008,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,34792,0,650208,615416,13959168,13959168,13959168,13959168,13959168,13959168
75954,209715200,9579872,200135328,75952,279642112,6568584,273073528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.230708872E9,6821968.0,32656.0,6789312.0,69208.0,75967,75968,1,253384,0,6821968,6568584,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-229384,0,420824,650208,13959168,13959168,13959168,13959168,13959168,13959168
