perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Tenured:Gen:u(a-b),MiGC:Tenured:Gen:c(a-b),MiGC:Tenured:Gen:u(a),MiGC:Tenured:Gen:u(b),MiGC:Tenured:Gen:c(a),MiGC:Tenured:Gen:c(b),MiGC:Tenured:Gen:i(a),MiGC:Tenured:Gen:i(b),MiGC:Tenured:Gen:m(a),MiGC:Tenured:Gen:m(b),MiGC:Eden:Space:u(a-b),MiGC:Eden:Space:c(a-b),MiGC:Eden:Space:u(a),MiGC:Eden:Space:u(b),MiGC:Eden:Space:c(a),MiGC:Eden:Space:c(b),MiGC:Eden:Space:i(a),MiGC:Eden:Space:i(b),MiGC:Eden:Space:m(a),MiGC:Eden:Space:m(b),MiGC:Survivor:Space:u(a-b),MiGC:Survivor:Space:c(a-b),MiGC:Survivor:Space:u(a),MiGC:Survivor:Space:u(b),MiGC:Survivor:Space:c(a),MiGC:Survivor:Space:c(b),MiGC:Survivor:Space:i(a),MiGC:Survivor:Space:i(b),MiGC:Survivor:Space:m(a),MiGC:Survivor:Space:m(b)
8527,209715200,9423592,200291608,8035,279642112,187281328,92360784,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,4,NA,NA,NA,NA,NA,8121,8121,0,0,0,187281328,187281328,279642112,279642112,279642112,279642112,279642112,279642112,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,80296,80296,13959168,13959168,13959168,13959168,13959168,13959168
10519,209715200,9586904,200128296,10516,279642112,131729392,147912720,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,5,NA,NA,NA,NA,NA,10393,10397,4,0,0,131729392,131729392,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,266320,0,266320,0,13959168,13959168,13959168,13959168,13959168,13959168
11158,209715200,9606928,200108272,11156,279642112,131804480,147837632,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,6,1.11869952E8,1.3180448E8,0.0,1.3180448E8,642.0,11037,11039,2,75088,0,131804480,131729392,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-16728,0,249592,266320,13959168,13959168,13959168,13959168,13959168,13959168
11637,209715200,9620224,200094976,11633,279642112,131812232,147829880,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,7,2.23739904E8,1.31812232E8,0.0,1.31812232E8,1235.0,11630,11632,2,7752,0,131812232,131804480,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-159176,0,90416,249592,13959168,13959168,13959168,13959168,13959168,13959168
12153,209715200,9625504,200089696,12150,279642112,131812232,147829880,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,8,3.35609856E8,1.3181384E8,0.0,1.3181384E8,1790.0,12185,12187,2,1608,0,131813840,131812232,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,43432,0,133848,90416,13959168,13959168,13959168,13959168,13959168,13959168
12655,209715200,9629104,200086096,12651,279642112,131815648,147826464,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,9,4.47479808E8,1.31815648E8,0.0,1.31815648E8,2225.0,12619,12622,3,1808,0,131815648,131813840,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,39376,0,173224,133848,13959168,13959168,13959168,13959168,13959168,13959168
13242,209715200,9649160,200066040,13239,279642112,131817616,147824496,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,10,5.5934976E8,1.31817616E8,0.0,1.31817616E8,2828.0,13223,13225,2,1968,0,131817616,131815648,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-32168,0,141056,173224,13959168,13959168,13959168,13959168,13959168,13959168
14499,209715200,9651712,200063488,14494,279642112,131829128,147812984,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,11,6.71219712E8,1.31829128E8,0.0,1.31829128E8,4034.0,14429,14431,2,11512,0,131829128,131817616,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-107872,0,33184,141056,13959168,13959168,13959168,13959168,13959168,13959168
16342,209715200,9653632,200061568,16338,279642112,131861904,147780208,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,12,7.83089664E8,1.31861904E8,0.0,1.31861904E8,5914.0,16309,16311,2,32776,0,131861904,131829128,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,16440,0,49624,33184,13959168,13959168,13959168,13959168,13959168,13959168
17265,209715200,9658216,200056984,17262,279642112,131879056,147763056,1,NA,8121,8513,392,-55551936,0,131729392,187281328,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,-80296,0,0,80296,13959168,13959168,13959168,13959168,13959168,13959168,13,8.94959616E8,1.31879056E8,0.0,1.31879056E8,6859.0,17253,17256,3,17152,0,131879056,131861904,279642112,279642112,279642112,279642112,279642112,279642112,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,119168,0,168792,49624,13959168,13959168,13959168,13959168,13959168,13959168
