perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
58922,524288000,11063272,513224728,58915,1118502912,17420168,1101082744,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,54876,58913,4037,69830568,0,69830568,0,69861376,69861376,69861376,69861376,69861376,69861376,17420168,0,17420168,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
76988,524288000,11232624,513055376,76977,1118502912,112824200,1005678712,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.19495936E8,1.128242E8,0.0,1.128242E8,18063.0,66751,76976,10225,0,0,69830568,69830568,69861376,69861376,69861376,69861376,69861376,69861376,95404032,0,112824200,17420168,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
99937,524288000,11274920,513013080,99934,1118502912,112824200,1005678712,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.38991872E8,2.12226024E8,0.0,2.12226024E8,47298.0,101371,106211,4840,16336,0,69846904,69830568,69861376,69861376,69861376,69861376,69861376,69861376,99401824,0,212226024,112824200,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
125003,524288000,11291168,512996832,125000,1118502912,313957528,804545384,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.258487808E9,3.13957528E8,0.0,3.13957528E8,66079.0,122129,124992,2863,-18280,0,69828624,69846904,69861376,69861376,69861376,69861376,69861376,69861376,101731504,0,313957528,212226024,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
158616,524288000,11310472,512977528,148228,1118502912,313957528,804545384,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.677983744E9,4.12458152E8,0.0,4.12458152E8,99698.0,148342,158611,10269,0,0,69828624,69828624,69861376,69861376,69861376,69861376,69861376,69861376,98500624,0,412458152,313957528,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
167581,524288000,11319736,512968264,167580,1118502912,518216920,600285992,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.09747968E9,5.1821692E8,0.0,5.1821692E8,108666.0,166871,167579,708,16,0,69828640,69828624,69861376,69861376,69861376,69861376,69861376,69861376,105758768,0,518216920,412458152,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,-233046016,0,419495936,186449920,419495936,419495936,419495936,302972928,419495936
182615,524288000,11343856,512944144,182608,1118502912,518773976,599728936,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.2839296E9,5.18773976E8,0.0,5.18773976E8,123694.0,181567,182607,1040,50397200,116523008,120225840,69828640,186384384,69861376,69861376,69861376,186384384,69861376,557056,0,518773976,518216920,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-186449920,0,0,186449920,186449920,186449920,419495936,419495936,186449920,302972928
232286,524288000,11446816,512841184,232283,1118502912,519789784,598713128,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.47037952E9,5.19789784E8,0.0,5.19789784E8,173358.0,231263,232271,1008,49512448,0,169738288,120225840,186384384,186384384,69861376,69861376,186384384,186384384,1015808,0,519789784,518773976,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-186449920,0,0,186449920,186449920,186449920,419495936,419495936,186449920,186449920
240711,524288000,11457752,512830248,240709,1118502912,588856568,529646344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.65682944E9,5.88856568E8,0.0,5.88856568E8,181793.0,235943,240706,4763,-62128160,0,107610128,169738288,186384384,186384384,69861376,69861376,186384384,186384384,69066784,0,588856568,519789784,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-186449920,0,0,186449920,186449920,186449920,419495936,419495936,186449920,186449920
253445,524288000,11480512,512807488,253443,1118502912,686996760,431506152,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.84327936E9,6.8699676E8,0.0,6.8699676E8,194525.0,247281,253438,6157,-97779712,0,9830416,107610128,186384384,186384384,69861376,69861376,186384384,186384384,98140192,0,686996760,588856568,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-186449920,0,0,186449920,186449920,186449920,419495936,419495936,186449920,186449920
