perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
22497,524288000,23829944,500458056,22486,1118502912,8192,1118494720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,22430,22476,46,8130272,0,8130272,0,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,8192,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
33266,524288000,24757304,499530696,33265,1118502912,24576,1118478336,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.19495936E8,24576.0,0.0,24576.0,10786.0,33159,33262,103,11211416,0,19341688,8130272,69861376,69861376,69861376,69861376,69861376,69861376,16384,0,24576,8192,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
38659,524288000,25070752,499217248,38657,1118502912,32768,1118470144,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.38991872E8,32768.0,0.0,32768.0,16179.0,38519,38655,136,3589416,0,22931104,19341688,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,32768,24576,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
39287,524288000,25075768,499212232,39283,1118502912,40960,1118461952,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.258487808E9,40960.0,0.0,40960.0,16805.0,39166,39281,115,1206344,0,24137448,22931104,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,40960,32768,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
40639,524288000,25115008,499172992,40636,1118502912,49152,1118453760,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.677983744E9,49152.0,0.0,49152.0,18158.0,40507,40634,127,-1239112,0,22898336,24137448,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,49152,40960,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,457441280,419495936
41936,524288000,25138160,499149840,41935,1118502912,49152,1118453760,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.09747968E9,49152.0,0.0,49152.0,19457.0,41744,41933,189,7037392,-37945344,29935728,22898336,31916032,69861376,69861376,69861376,31916032,69861376,0,0,49152,49152,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,68026368,0,419495936,487522304,419495936,419495936,419495936,491454464,457441280
50668,524288000,25370248,498917752,50663,1118502912,19197456,1099305456,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.585001984E9,1.9197456E7,0.0,1.9197456E7,28185.0,50573,50661,88,-24934336,-26869760,5001392,29935728,5046272,31916032,69861376,69861376,5046272,31916032,19148304,0,19197456,49152,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-487522304,0,0,487522304,487522304,487522304,419495936,419495936,516816896,491454464
59751,524288000,25789056,498498944,59750,1118502912,22918776,1095584136,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.072524288E9,2.2918776E7,0.0,2.2918776E7,37261.0,59653,59737,84,-4935856,32309248,65536,5001392,37355520,5046272,69861376,69861376,37355520,5046272,3721320,0,22918776,19197456,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-487522304,-6029312,0,487522304,481492992,487522304,419495936,419495936,483000320,516816896
66088,524288000,25990608,498297392,66087,1118502912,22926968,1095575944,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.55401728E9,2.2926968E7,0.0,2.2926968E7,43520.0,65993,65996,3,65536,-37224448,131072,65536,131072,37355520,69861376,69861376,131072,37355520,8192,0,22926968,22918776,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-481492992,0,0,481492992,481492992,481492992,419495936,419495936,519634944,483000320
68601,524288000,25996528,498291472,68600,1118502912,22943352,1095559560,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.035510272E9,2.2943352E7,0.0,2.2943352E7,46064.0,68535,68540,5,0,39321600,131072,131072,39452672,131072,69861376,69861376,39452672,131072,16384,0,22943352,22926968,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-481492992,-1179648,0,481492992,480313344,481492992,419495936,419495936,480313344,519634944
