perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
6486,524288000,12309432,511978568,6389,139853824,32768,139821056,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,6556,6584,28,442352,0,5014080,4571728,8716288,8716288,8716288,8716288,8716288,8716288,8192,0,40960,32768,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,55967744,52428800
7196,524288000,12495552,511792448,7192,139853824,40960,139812864,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,NA,NA,NA,NA,7065,7071,6,-163680,-3538944,4850400,5014080,5177344,8716288,8716288,8716288,5177344,8716288,0,0,40960,40960,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,7077888,0,52428800,59506688,52428800,52428800,52428800,59506688,55967744
7617,524288000,12528384,511759616,7611,139853824,2809520,137044304,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.9506688E7,2809520.0,0.0,2809520.0,492.0,7545,7563,18,-2687168,-2949120,2163232,4850400,2228224,5177344,8716288,8716288,2228224,5177344,2768560,0,2809520,40960,139853824,139853824,139853824,139853824,139853824,139853824,-59506688,0,0,59506688,59506688,59506688,52428800,52428800,61931520,59506688
8043,524288000,12556008,511731992,8036,139853824,2907888,136945936,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.19013376E8,2907888.0,0.0,2907888.0,889.0,7950,7960,10,114784,3473408,2278016,2163232,5701632,2228224,8716288,8716288,5701632,2228224,98368,0,2907888,2809520,139853824,139853824,139853824,139853824,139853824,139853824,-59506688,-1441792,0,59506688,58064896,59506688,52428800,52428800,58261504,61931520
8476,524288000,12588400,511699600,8460,139853824,3227376,136626448,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.77078272E8,3227376.0,0.0,3227376.0,1364.0,8430,8435,5,-557008,-3932160,1721008,2278016,1769472,5701632,8716288,8716288,1769472,5701632,319488,0,3227376,2907888,139853824,139853824,139853824,139853824,139853824,139853824,-58064896,0,0,58064896,58064896,58064896,52428800,52428800,61931520,58261504
8939,524288000,12614992,511673008,8936,139853824,3235568,136618256,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.35143168E8,3235568.0,0.0,3235568.0,1787.0,8854,8858,4,-180304,4390912,1540704,1721008,6160384,1769472,8716288,8716288,6160384,1769472,8192,0,3235568,3227376,139853824,139853824,139853824,139853824,139853824,139853824,-58064896,-786432,0,58064896,57278464,58064896,52428800,52428800,57409536,61931520
9307,524288000,12619352,511668648,9304,139853824,3251952,136601872,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.92421632E8,3251952.0,0.0,3251952.0,2160.0,9227,9231,4,81904,-4521984,1622608,1540704,1638400,6160384,8716288,8716288,1638400,6160384,16384,0,3251952,3235568,139853824,139853824,139853824,139853824,139853824,139853824,-57278464,0,0,57278464,57278464,57278464,52428800,52428800,61865984,57409536
9696,524288000,12634600,511653400,9693,139853824,3260144,136593680,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.49698456E8,3260144.0,0.0,3260144.0,2546.0,9614,9617,3,16368,4718592,1638976,1622608,6356992,1638400,8716288,8716288,6356992,1638400,8192,0,3260144,3251952,139853824,139853824,139853824,139853824,139853824,139853824,-57276824,-262144,0,57276824,57016320,57278464,52428800,52428800,57081856,61865984
9874,524288000,12640648,511647352,9871,139853824,3260144,136593680,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4.06714776E8,3268336.0,0.0,3268336.0,2854.0,9922,9925,3,16432,65536,1655408,1638976,6422528,6356992,8716288,8716288,6422528,6356992,8192,0,3268336,3260144,139853824,139853824,139853824,139853824,139853824,139853824,-57016320,0,0,57016320,57016320,57016320,52428800,52428800,57081856,57081856
10283,524288000,12664136,511623864,10279,139853824,3276528,136577296,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4.63731096E8,3276528.0,0.0,3276528.0,3204.0,10272,10275,3,196688,-65536,1852096,1655408,6356992,6422528,8716288,8716288,6356992,6422528,8192,0,3276528,3268336,139853824,139853824,139853824,139853824,139853824,139853824,-57016320,262144,0,57016320,57278464,57016320,52428800,52428800,57278464,57081856
