perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
248138,524288000,27660936,496627064,248136,1118502912,8192,1118494720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,247781,248128,347,12928696,0,12928696,0,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,8192,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
544708,524288000,27808784,496479216,544707,1118502912,8192,1118494720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.19495936E8,16384.0,0.0,16384.0,296767.0,544710,544895,185,-2570720,0,10357976,12928696,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,16384,8192,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
859030,524288000,28232064,496055936,858917,1118502912,16384,1118486528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.38991872E8,90128.0,0.0,90128.0,610901.0,858920,859029,109,3334352,0,13692328,10357976,69861376,69861376,69861376,69861376,69861376,69861376,73744,0,90128,16384,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
1046360,524288000,28491384,495796616,1046359,1118502912,90128,1118412784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.258487808E9,98320.0,0.0,98320.0,799282.0,1046376,1047410,1034,26194104,0,39886432,13692328,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,98320,90128,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
1150799,524288000,28648320,495639680,1150798,1118502912,106512,1118396400,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.677983744E9,106512.0,0.0,106512.0,902664.0,1149069,1150792,1723,17493000,0,57379432,39886432,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,106512,98320,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,430178304,419495936
1233639,524288000,28755672,495532328,1233632,1118502912,2775200,1115727712,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.09747968E9,2775200.0,0.0,2775200.0,985504.0,1232469,1233632,1163,1775032,-10682368,59154464,57379432,59179008,69861376,69861376,69861376,59179008,69861376,2668688,0,2775200,106512,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,-7733248,0,419495936,411762688,419495936,419495936,419495936,426311680,430178304
1287765,524288000,29019256,495268744,1287753,1118502912,12643456,1105859456,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.509242368E9,1.2643456E7,0.0,1.2643456E7,1039608.0,1286746,1287736,990,484376,524288,59638840,59154464,59703296,59179008,69861376,69861376,59703296,59179008,9868256,0,12643456,2775200,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-411762688,0,0,411762688,411762688,411762688,419495936,419495936,417923072,426311680
1299781,524288000,29143840,495144160,1299780,1118502912,13233360,1105269552,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.921005056E9,1.323336E7,0.0,1.323336E7,1051652.0,1299483,1299780,297,12775976,21889024,72414816,59638840,81592320,59703296,69861376,69861376,81592320,59703296,589904,0,13233360,12643456,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-411762688,-36438016,0,411762688,375324672,411762688,419495936,419495936,385679360,417923072
1307239,524288000,29252776,495035224,1307228,1118502912,13290704,1105212208,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.296329728E9,1.3290704E7,0.0,1.3290704E7,1059100.0,1306803,1307228,425,-4571560,-13697024,67843256,72414816,67895296,81592320,69861376,69861376,67895296,81592320,57344,0,13290704,13233360,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-375324672,0,0,375324672,375324672,375324672,419495936,419495936,394002432,385679360
1316573,524288000,29295808,494992192,1316565,1118502912,13692000,1104810912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.6716544E9,1.3692E7,0.0,1.3692E7,1068433.0,1316240,1316561,321,-93008,29425664,67750248,67843256,97320960,67895296,69861376,69861376,97320960,67895296,401296,0,13692000,13290704,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-375324672,-17825792,0,375324672,357498880,375324672,419495936,419495936,361037824,394002432
