perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
7032,524288000,8938336,515349664,7003,1118502912,4547728,1113955184,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,NA,NA,NA,NA,NA,7109,7127,18,49056,-65536,1114112,1065056,3014656,3080192,69861376,69861376,3014656,3080192,557216,0,5104944,4547728,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-553123840,0,0,553123840,553123840,553123840,419495936,419495936,553254912,553123840
7319,524288000,9089320,515198680,7314,1118502912,5809680,1112693232,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5312384E8,5809680.0,0.0,5809680.0,164.0,7286,7291,5,-229344,-65536,884768,1114112,2949120,3014656,69861376,69861376,2949120,3014656,704736,0,5809680,5104944,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-553123840,262144,0,553123840,553385984,553123840,419495936,419495936,553385984,553254912
7499,524288000,9092144,515195856,7494,1118502912,5809680,1112693232,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.106509824E9,6264496.0,0.0,6264496.0,389.0,7514,7516,2,-163808,-65536,720960,884768,2883584,2949120,69861376,69861376,2883584,2949120,454816,0,6264496,5809680,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-553385984,0,0,553385984,553385984,553385984,419495936,419495936,553451520,553385984
7944,524288000,9105368,515182632,7939,1118502912,6666064,1111836848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.659895808E9,6666064.0,0.0,6666064.0,711.0,7834,7838,4,-147472,0,573488,720960,2883584,2883584,69861376,69861376,2883584,2883584,401568,0,6666064,6264496,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-553385984,131072,0,553385984,553517056,553385984,419495936,419495936,553517056,553451520
8144,524288000,9111024,515176976,8139,1118502912,6915984,1111586928,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.213412864E9,6915984.0,0.0,6915984.0,989.0,8113,8116,3,0,-65536,573488,573488,2818048,2883584,69861376,69861376,2818048,2883584,249920,0,6915984,6666064,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-553517056,0,0,553517056,553517056,553517056,419495936,419495936,553582592,553517056
9454,524288000,9178632,515109368,9449,1118502912,7165904,1111337008,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.76692992E9,7165904.0,0.0,7165904.0,2255.0,9376,9382,6,540656,0,1114144,573488,2818048,2818048,69861376,69861376,2818048,2818048,249920,0,7165904,6915984,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-553517056,196608,0,553517056,553713664,553517056,419495936,419495936,553713664,553582592
9769,524288000,9180640,515107360,9766,1118502912,7706752,1110796160,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3.320643584E9,7706752.0,0.0,7706752.0,2626.0,9748,9753,5,-327616,-131072,786528,1114144,2686976,2818048,69861376,69861376,2686976,2818048,540848,0,7706752,7165904,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-553713664,0,0,553713664,553713664,553713664,419495936,419495936,553975808,553713664
10065,524288000,9187032,515100968,10062,1118502912,8247632,1110255280,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3.874357248E9,8247632.0,0.0,8247632.0,2919.0,10042,10046,4,32,-131072,786560,786528,2555904,2686976,69861376,69861376,2555904,2686976,540880,0,8247632,7706752,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-553713664,458752,0,553713664,554172416,553713664,419495936,419495936,554172416,553975808
10391,524288000,9188072,515099928,10387,1118502912,8681936,1109820976,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4.428529664E9,8681936.0,0.0,8681936.0,3259.0,10382,10386,4,245712,-65536,1032272,786560,2490368,2555904,69861376,69861376,2490368,2555904,434304,0,8681936,8247632,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-554172416,0,0,554172416,554172416,554172416,419495936,419495936,554369024,554172416
10730,524288000,9188584,515099416,10727,1118502912,9296576,1109206336,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.98270208E9,9296576.0,0.0,9296576.0,3593.0,10715,10720,5,-212992,-131072,819280,1032272,2359296,2490368,69861376,69861376,2359296,2490368,614640,0,9296576,8681936,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-554172416,393216,0,554172416,554565632,554172416,419495936,419495936,554565632,554369024
