perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
9632,524288000,9611880,514676120,9616,559284224,8192,559276032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,9564,9614,50,26046232,0,26046232,0,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,8192,0,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
18316,524288000,9822152,514465848,18307,559284224,16384,559267840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.097152E8,16384.0,0.0,16384.0,8691.0,18241,18305,64,3645384,0,29691616,26046232,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,16384,8192,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
31142,524288000,9871936,514416064,31140,559284224,24576,559259648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.194304E8,24576.0,0.0,24576.0,21410.0,30881,31024,143,3144136,0,32835752,29691616,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,24576,16384,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
60364,524288000,9946696,514341304,60362,559284224,32768,559251456,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.291456E8,32768.0,0.0,32768.0,50745.0,60046,60359,313,-3860360,0,28975392,32835752,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,32768,24576,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
98357,524288000,9974200,514313800,98355,559284224,40960,559243264,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.388608E8,40960.0,0.0,40960.0,88740.0,98223,98354,131,-2755544,0,26219848,28975392,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,40960,32768,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,211025920,209715200
131007,524288000,9977496,514310504,131006,559284224,49152,559235072,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.048576E9,49152.0,0.0,49152.0,121390.0,130915,131004,89,3176744,-1310720,29396592,26219848,33619968,34930688,34930688,34930688,33619968,34930688,8192,0,49152,40960,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,3014656,0,209715200,212729856,209715200,209715200,209715200,212729856,211025920
166573,524288000,9986264,514301736,166572,559284224,1627608,557656616,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.261305856E9,1627608.0,0.0,1627608.0,156945.0,166445,166559,114,-4749592,-393216,24647000,29396592,33226752,33619968,34930688,34930688,33226752,33619968,1578456,0,1627608,49152,559284224,559284224,559284224,559284224,559284224,559284224,-212729856,0,0,212729856,212729856,212729856,209715200,209715200,212795392,212729856
199478,524288000,9990880,514297120,199469,559284224,1627608,557656616,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.474035712E9,1652184.0,0.0,1652184.0,190093.0,199481,199707,226,213888,327680,24860888,24647000,33554432,33226752,34930688,34930688,33554432,33226752,24576,0,1652184,1627608,559284224,559284224,559284224,559284224,559284224,559284224,-212729856,-262144,0,212729856,212467712,212729856,209715200,209715200,212467712,212795392
238558,524288000,9994248,514293752,238557,559284224,1701368,557582856,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.686503424E9,1701368.0,0.0,1701368.0,228938.0,238426,238552,126,2897288,0,27758176,24860888,33554432,33554432,34930688,34930688,33554432,33554432,49184,0,1701368,1652184,559284224,559284224,559284224,559284224,559284224,559284224,-212467712,0,0,212467712,212467712,212467712,209715200,209715200,213057536,212467712
270930,524288000,9998824,514289176,270928,559284224,1734136,557550088,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.898971136E9,1734136.0,0.0,1734136.0,261264.0,270640,270878,238,16432,-589824,27774608,27758176,32964608,33554432,34930688,34930688,32964608,33554432,32768,0,1734136,1701368,559284224,559284224,559284224,559284224,559284224,559284224,-212467712,1703936,0,212467712,214171648,212467712,209715200,209715200,214171648,213057536
