perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
6093,524288000,10997096,513290904,6081,559284224,64065416,495218808,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,5051,5206,155,64,0,34916264,34916200,34930688,34930688,34930688,34930688,34930688,34930688,48758784,0,64065416,15306632,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
6738,524288000,11155952,513132048,6735,559284224,113020808,446263416,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.097152E8,1.13020808E8,0.0,1.13020808E8,1527.0,6563,6733,170,-16368,0,34899896,34916264,34930688,34930688,34930688,34930688,34930688,34930688,48955392,0,113020808,64065416,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
8394,524288000,11217440,513070560,8390,559284224,162795416,396488808,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.194304E8,1.62795416E8,0.0,1.62795416E8,3176.0,8175,8382,207,0,0,34899896,34899896,34930688,34930688,34930688,34930688,34930688,34930688,49774608,0,162795416,113020808,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
10121,524288000,11248064,513039936,10119,559284224,212897784,346386440,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.291456E8,2.12897784E8,0.0,2.12897784E8,4912.0,9874,10118,244,16304,0,34916200,34899896,34930688,34930688,34930688,34930688,34930688,34930688,50102368,0,212897784,162795416,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
13144,524288000,11258168,513029832,13142,559284224,265285624,293998600,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.388608E8,2.65285624E8,0.0,2.65285624E8,7822.0,12741,13028,287,16,0,34916216,34916200,34930688,34930688,34930688,34930688,34930688,34930688,52387840,0,265285624,212897784,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,-116523008,0,209715200,93192192,209715200,209715200,209715200,151453696,209715200
13954,524288000,11259328,513028672,13947,559284224,268426648,290857576,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9.32052992E8,2.68426648E8,0.0,2.68426648E8,8740.0,13715,13946,231,19216616,58261504,54132832,34916216,93192192,34930688,34930688,34930688,93192192,34930688,3141024,0,268426648,265285624,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,151453696
14523,524288000,11260248,513027752,14520,559284224,268426648,290857576,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.025245184E9,2.69622744E8,0.0,2.69622744E8,9480.0,14532,14686,154,20886968,0,75019800,54132832,93192192,93192192,34930688,34930688,93192192,93192192,1196096,0,269622744,268426648,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
15871,524288000,11263920,513024080,15863,559284224,299433480,259850744,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.118437376E9,2.9943348E8,0.0,2.9943348E8,10656.0,15636,15862,226,-7419352,0,67600448,75019800,93192192,93192192,34930688,34930688,93192192,93192192,29810736,0,299433480,269622744,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
16877,524288000,11267528,513020472,16874,559284224,344628792,214655432,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.211629568E9,3.44628792E8,0.0,3.44628792E8,11668.0,16638,16874,236,-23167024,0,44433424,67600448,93192192,93192192,34930688,34930688,93192192,93192192,45195312,0,344628792,299433480,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
17995,524288000,11269768,513018232,17993,559284224,388742712,170541512,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.30482176E9,3.88742712E8,0.0,3.88742712E8,12786.0,17819,17992,173,-20906000,0,23527424,44433424,93192192,93192192,34930688,34930688,93192192,93192192,44113920,0,388742712,344628792,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
19936,524288000,11278840,513009160,19934,559284224,412253752,147030472,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.398013952E9,4.12253752E8,0.0,4.12253752E8,14728.0,19775,19934,159,-1114096,0,22413328,23527424,93192192,93192192,34930688,34930688,93192192,93192192,23511040,0,412253752,388742712,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
21408,524288000,11281784,513006216,21406,559284224,433962552,125321672,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.491206144E9,4.33962552E8,0.0,4.33962552E8,16200.0,21258,21406,148,32768,0,22446096,22413328,93192192,93192192,34930688,34930688,93192192,93192192,21708800,0,433962552,412253752,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
22791,524288000,11282240,513005760,22782,559284224,455974456,103309768,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.584398336E9,4.55974456E8,0.0,4.55974456E8,17576.0,22635,22782,147,131072,0,22577168,22446096,93192192,93192192,34930688,34930688,93192192,93192192,22011904,0,455974456,433962552,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
24246,524288000,11286360,513001640,24243,559284224,478232120,81052104,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.677590528E9,4.7823212E8,0.0,4.7823212E8,19036.0,24053,24242,189,-327696,0,22249472,22577168,93192192,93192192,34930688,34930688,93192192,93192192,22257664,0,478232120,455974456,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
25141,524288000,11292008,512995992,25139,559284224,478232120,81052104,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
35264,524288000,11288968,512999032,35262,559284224,519591280,39692944,1,15.0,25297,35138,9841,-29884464,0,0,29884464,93192192,93192192,34930688,34930688,93192192,93192192,19224376,0,519591280,500366904,559284224,559284224,559284224,559284224,559284224,559284224,0,0,0,0,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
40886,524288000,11299184,512988816,40885,559284224,541720520,17563704,2,0.0,36718,40880,4162,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,22129240,0,541720520,519591280,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
52047,524288000,11307376,512980624,52045,559284224,559283640,584,3,0.0,41878,52044,10166,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,17563120,0,559283640,541720520,559284224,559284224,559284224,559284224,559284224,559284224,-88272248,0,4919944,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
57567,524288000,11309368,512978632,53744,559284224,559283576,648,4,0.0,53750,57553,3803,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,-64,0,559283576,559283640,559284224,559284224,559284224,559284224,559284224,559284224,-67802760,0,25389432,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
63072,524288000,11310072,512977928,63070,559284224,559283576,648,5,0.0,59285,63064,3779,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,0,0,559283576,559283576,559284224,559284224,559284224,559284224,559284224,559284224,-51920776,0,41271416,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
70990,524288000,11317776,512970224,70977,559284224,559283576,648,6,0.0,64690,70977,6287,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,0,0,559283576,559283576,559284224,559284224,559284224,559284224,559284224,559284224,-40591696,0,52600496,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
84402,524288000,11341784,512946216,84400,559284224,559283680,544,7,0.0,74463,84399,9936,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,104,0,559283680,559283576,559284224,559284224,559284224,559284224,559284224,559284224,-28419672,0,64772520,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
94457,524288000,11342952,512945048,94456,559284224,559281912,2312,8,0.0,86110,94455,8345,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,-1768,0,559281912,559283680,559284224,559284224,559284224,559284224,559284224,559284224,-17694696,0,75497496,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
101109,524288000,11343144,512944856,101108,559284224,559281912,2312,9,0.0,96102,101107,5005,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,0,0,559281912,559281912,559284224,559284224,559284224,559284224,559284224,559284224,-11304040,0,81888152,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
107358,524288000,11345808,512942192,102211,559284224,559281912,2312,10,0.0,102230,107347,5117,0,0,0,0,93192192,93192192,34930688,34930688,93192192,93192192,0,0,559281912,559281912,559284224,559284224,559284224,559284224,559284224,559284224,-7390648,0,85801544,93192192,93192192,93192192,209715200,209715200,93192192,93192192,16,1.77078272E9,5.00366904E8,0.0,5.00366904E8,20090.0,25170,25296,126,7634992,0,29884464,22249472,93192192,93192192,34930688,34930688,93192192,93192192,22134784,0,500366904,478232120,559284224,559284224,559284224,559284224,559284224,559284224,-93192192,0,0,93192192,93192192,93192192,209715200,209715200,93192192,93192192
