perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
6651,524288000,12338816,511949184,6578,559284224,0,559284224,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,5090,5124,34,4604528,0,4604528,0,34930688,34930688,34930688,34930688,34930688,34930688,0,0,0,0,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
7086,524288000,12507912,511780088,7057,559284224,8192,559276032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.097152E8,8192.0,0.0,8192.0,1932.0,7047,7056,9,344000,0,4948528,4604528,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,8192,0,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
8333,524288000,12609416,511678584,8329,559284224,8192,559276032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.194304E8,8192.0,0.0,8192.0,3082.0,8197,8206,9,-196528,0,4752000,4948528,34930688,34930688,34930688,34930688,34930688,34930688,0,0,8192,8192,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
9185,524288000,12666808,511621192,9182,559284224,16384,559267840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.291456E8,16384.0,0.0,16384.0,4046.0,9160,9170,10,344128,0,5096128,4752000,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,16384,8192,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
10093,524288000,12736424,511551576,10091,559284224,24576,559259648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.388608E8,24576.0,0.0,24576.0,4907.0,10007,10031,24,-49200,0,5046928,5096128,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,24576,16384,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,239337472,209715200
10944,524288000,12755264,511532736,10942,559284224,32768,559251456,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.048576E9,32768.0,0.0,32768.0,5764.0,10870,10888,18,-147456,-29622272,4899472,5046928,5308416,34930688,34930688,34930688,5308416,34930688,8192,0,32768,24576,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,59310080,0,209715200,269025280,209715200,209715200,209715200,269025280,239337472
12247,524288000,12765912,511522088,12245,559284224,3149568,556134656,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.31760128E9,3149568.0,0.0,3149568.0,7052.0,12154,12176,22,-2981904,-3342336,1917568,4899472,1966080,5308416,34930688,34930688,1966080,5308416,3116800,0,3149568,32768,559284224,559284224,559284224,559284224,559284224,559284224,-269025280,0,0,269025280,269025280,269025280,209715200,209715200,271777792,269025280
13330,524288000,12773768,511514232,13328,559284224,3174144,556110080,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.58662656E9,3174144.0,0.0,3174144.0,8202.0,13318,13326,8,-147408,3866624,1770160,1917568,5832704,1966080,34930688,34930688,5832704,1966080,24576,0,3174144,3149568,559284224,559284224,559284224,559284224,559284224,559284224,-269025280,-1900544,0,269025280,267124736,269025280,209715200,209715200,267517952,271777792
14499,524288000,12873832,511414168,14497,559284224,3190528,556093696,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.853751296E9,3190528.0,0.0,3190528.0,9308.0,14429,14432,3,65600,-3932160,1835760,1770160,1900544,5832704,34930688,34930688,1900544,5832704,16384,0,3190528,3174144,559284224,559284224,559284224,559284224,559284224,559284224,-267124736,0,0,267124736,267124736,267124736,209715200,209715200,271253504,267517952
15522,524288000,12889832,511398168,15520,559284224,3206912,556077312,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.120876032E9,3206912.0,0.0,3206912.0,10369.0,15490,15493,3,147472,4521984,1983232,1835760,6422528,1900544,34930688,34930688,6422528,1900544,16384,0,3206912,3190528,559284224,559284224,559284224,559284224,559284224,559284224,-267124736,-524288,0,267124736,266600448,267124736,209715200,209715200,266665984,271253504
