perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
20638,524288000,10085704,514202296,20635,279642112,8192,279633920,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,20605,20633,28,7791784,0,7791784,0,17432576,17432576,17432576,17432576,17432576,17432576,8192,0,8192,0,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
41636,524288000,10320600,513967400,41633,279642112,8192,279633920,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.04923136E8,16384.0,0.0,16384.0,21130.0,41636,41763,127,4256,0,7796040,7791784,17432576,17432576,17432576,17432576,17432576,17432576,8192,0,16384,8192,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
60908,524288000,10395416,513892584,60906,279642112,24576,279617536,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.09846272E8,24576.0,0.0,24576.0,40271.0,60851,60904,53,-20984,0,7775056,7796040,17432576,17432576,17432576,17432576,17432576,17432576,8192,0,24576,16384,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
81294,524288000,10410832,513877168,81293,279642112,32768,279609344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.14769408E8,32768.0,0.0,32768.0,60648.0,81230,81281,51,16560,0,7791616,7775056,17432576,17432576,17432576,17432576,17432576,17432576,8192,0,32768,24576,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
107197,524288000,10425240,513862760,107196,279642112,40960,279601152,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.19692544E8,40960.0,0.0,40960.0,86558.0,107121,107191,70,32184,0,7823800,7791616,17432576,17432576,17432576,17432576,17432576,17432576,8192,0,40960,32768,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,114491392,104923136
133167,524288000,10427392,513860608,133162,279642112,40960,279601152,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.2461568E8,40960.0,0.0,40960.0,112602.0,133172,133235,63,-32376,-9568256,7791424,7823800,7864320,17432576,17432576,17432576,7864320,17432576,0,0,40960,40960,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,19136512,0,104923136,124059648,104923136,104923136,104923136,124059648,114491392
154647,524288000,10430552,513857448,154646,279642112,1680912,277961200,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.48675328E8,1680912.0,0.0,1680912.0,133998.0,154592,154631,39,-1621760,-1638400,6169664,7791424,6225920,7864320,17432576,17432576,6225920,7864320,1639952,0,1680912,40960,279642112,279642112,279642112,279642112,279642112,279642112,-124059648,0,0,124059648,124059648,124059648,104923136,104923136,125370368,124059648
183235,524288000,10446576,513841424,183233,279642112,1697296,277944816,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.72734976E8,1697296.0,0.0,1697296.0,162582.0,183142,183215,73,-192,1966080,6169472,6169664,8192000,6225920,17432576,17432576,8192000,6225920,16384,0,1697296,1680912,279642112,279642112,279642112,279642112,279642112,279642112,-124059648,-1048576,0,124059648,123011072,124059648,104923136,104923136,123207680,125370368
211708,524288000,10448728,513839272,211707,279642112,1721872,277920240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.95746048E8,1721872.0,0.0,1721872.0,191016.0,211609,211649,40,-147128,-2162688,6022344,6169472,6029312,8192000,17432576,17432576,6029312,8192000,24576,0,1721872,1697296,279642112,279642112,279642112,279642112,279642112,279642112,-123011072,0,0,123011072,123011072,123011072,104923136,104923136,125173760,123207680
232057,524288000,10454360,513833640,232056,279642112,7627488,272014624,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.01875712E9,7627488.0,0.0,7627488.0,211421.0,232018,232054,36,-5825736,2555904,196608,6022344,8585216,6029312,17432576,17432576,8585216,6029312,5905616,0,7627488,1721872,279642112,279642112,279642112,279642112,279642112,279642112,-123011072,-2490368,0,123011072,120520704,123011072,104923136,104923136,121569280,125173760
