perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
5930,524288000,9500344,514787656,5917,139853824,8192,139845632,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,4633,4654,21,8228288,0,8228288,0,8716288,8716288,8716288,8716288,8716288,8716288,8192,0,8192,0,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
8896,524288000,9778536,514509464,8891,139853824,147472,139706352,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.24288E7,147472.0,0.0,147472.0,4159.0,8787,8813,26,370208,0,8598496,8228288,8716288,8716288,8716288,8716288,8716288,8716288,139280,0,147472,8192,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
11733,524288000,9797792,514490208,11730,139853824,569472,139284352,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.048576E8,569472.0,0.0,569472.0,7003.0,11646,11657,11,99296,0,8697792,8598496,8716288,8716288,8716288,8716288,8716288,8716288,422000,0,569472,147472,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
15493,524288000,9811704,514476296,15489,139853824,3902800,135951024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.572864E8,3902800.0,0.0,3902800.0,10824.0,15464,15478,14,13640,0,8711432,8697792,8716288,8716288,8716288,8716288,8716288,8716288,3333328,0,3902800,569472,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
20980,524288000,9830064,514457936,20978,139853824,3902800,135951024,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.097152E8,7364584.0,0.0,7364584.0,16415.0,20989,21069,80,-17264,0,8694168,8711432,8716288,8716288,8716288,8716288,8716288,8716288,3461784,0,7364584,3902800,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,-1310720,0,52428800,51118080,52428800,52428800,52428800,52428800,52428800
26621,524288000,9852056,514435944,26620,139853824,7364584,132489240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.6083328E8,1.068864E7,0.0,1.068864E7,22088.0,26631,26742,111,-2760,0,8691408,8694168,8716288,8716288,8716288,8716288,8716288,8716288,3324056,0,10688640,7364584,139853824,139853824,139853824,139853824,139853824,139853824,-51118080,-9043968,0,51118080,42074112,51118080,52428800,52428800,47251456,52428800
33381,524288000,9866424,514421576,33379,139853824,12131992,127721832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.02907392E8,1.2131992E7,0.0,1.2131992E7,28708.0,33323,33362,39,-998400,-983040,7693008,8691408,7733248,8716288,8716288,8716288,7733248,8716288,1443352,0,12131992,10688640,139853824,139853824,139853824,139853824,139853824,139853824,-42074112,0,0,42074112,42074112,42074112,52428800,52428800,48168960,47251456
39816,524288000,9878768,514409232,39801,139853824,12131992,127721832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.44981504E8,1.2440736E7,0.0,1.2440736E7,35160.0,39802,39814,12,2605040,6225920,10298048,7693008,13959168,7733248,8716288,8716288,13959168,7733248,308744,0,12440736,12131992,139853824,139853824,139853824,139853824,139853824,139853824,-42074112,196608,0,42074112,42270720,42074112,52428800,52428800,42270720,48168960
49967,524288000,9880496,514407504,49964,139853824,12440736,127413088,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.87252224E8,1.2647032E7,0.0,1.2647032E7,45364.0,49988,50018,30,-3452800,-327680,6845248,10298048,13631488,13959168,8716288,8716288,13631488,13959168,206296,0,12647032,12440736,139853824,139853824,139853824,139853824,139853824,139853824,-42270720,0,0,42270720,42270720,42270720,52428800,52428800,42401792,42270720
58869,524288000,9946080,514341920,58867,139853824,12663416,127190408,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.29522944E8,1.2663416E7,0.0,1.2663416E7,54080.0,58704,58734,30,361504,196608,7206752,6845248,13828096,13631488,8716288,8716288,13828096,13631488,16384,0,12663416,12647032,139853824,139853824,139853824,139853824,139853824,139853824,-42270720,-65536,0,42270720,42205184,42270720,52428800,52428800,42205184,42401792
