perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
15652,524288000,9646736,514641264,15647,1118502912,8192,1118494720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,15572,15645,73,43749504,0,43749504,0,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,8192,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
37396,524288000,9886632,514401368,37395,1118502912,16384,1118486528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.19495936E8,16384.0,0.0,16384.0,21748.0,37213,37393,180,10392504,0,54142008,43749504,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,16384,8192,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
102490,524288000,9974720,514313280,102487,1118502912,24576,1118478336,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.38991872E8,24576.0,0.0,24576.0,86841.0,102066,102486,420,-1710880,0,52431128,54142008,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,24576,16384,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
163373,524288000,9989096,514298904,163371,1118502912,32768,1118470144,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.258487808E9,32768.0,0.0,32768.0,147725.0,162948,163370,422,-1957704,0,50473424,52431128,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,32768,24576,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,419495936,419495936
231935,524288000,9997312,514290688,231934,1118502912,40960,1118461952,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.677983744E9,40960.0,0.0,40960.0,216288.0,231535,231933,398,-988864,0,49484560,50473424,69861376,69861376,69861376,69861376,69861376,69861376,8192,0,40960,32768,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,0,0,419495936,419495936,419495936,419495936,419495936,434241536,419495936
294080,524288000,10006264,514281736,294079,1118502912,40960,1118461952,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.09747968E9,40960.0,0.0,40960.0,278433.0,293462,294078,616,1398544,-14745600,50883104,49484560,55115776,69861376,69861376,69861376,55115776,69861376,0,0,40960,40960,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-419495936,29818880,0,419495936,449314816,419495936,419495936,419495936,449314816,434241536
361751,524288000,10008416,514279584,361750,1118502912,1659120,1116843792,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.546794496E9,1659120.0,0.0,1659120.0,346104.0,361447,361749,302,1883528,-2293760,52766632,50883104,52822016,55115776,69861376,69861376,52822016,55115776,1618160,0,1659120,40960,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-449314816,0,0,449314816,449314816,449314816,419495936,419495936,450953216,449314816
425162,524288000,10010448,514277552,425161,1118502912,2106824,1116396088,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.996109312E9,2106824.0,0.0,2106824.0,409515.0,424828,425160,332,2651512,2621440,55418144,52766632,55443456,52822016,69861376,69861376,55443456,52822016,447704,0,2106824,1659120,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-449314816,-4390912,0,449314816,444923904,449314816,419495936,419495936,446627840,450953216
482259,524288000,10014368,514273632,482258,1118502912,3824896,1114678016,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.441033216E9,3824896.0,0.0,3824896.0,466612.0,482103,482257,154,1701640,1703936,57119784,55418144,57147392,55443456,69861376,69861376,57147392,55443456,1718072,0,3824896,2106824,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-444923904,0,0,444923904,444923904,444923904,419495936,419495936,444923904,446627840
528476,524288000,10025240,514262760,528475,1118502912,7388080,1111114832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.88595712E9,7388080.0,0.0,7388080.0,512829.0,528178,528474,296,16336,0,57136120,57119784,57147392,57147392,69861376,69861376,57147392,57147392,3563184,0,7388080,3824896,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-444923904,-9830400,0,444923904,435093504,444923904,419495936,419495936,440008704,444923904
