perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
11623,524288000,15077432,509210568,11617,139853824,8192,139845632,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,11531,11563,32,3352296,0,3352296,0,8716288,8716288,8716288,8716288,8716288,8716288,8192,0,8192,0,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
14893,524288000,20005736,504282264,14880,139853824,16384,139837440,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.24288E7,16384.0,0.0,16384.0,3316.0,14841,14879,38,2053224,0,5405520,3352296,8716288,8716288,8716288,8716288,8716288,8716288,8192,0,16384,8192,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
21785,524288000,23068464,501219536,21784,139853824,24576,139829248,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.048576E8,24576.0,0.0,24576.0,10219.0,21728,21782,54,1631816,0,7037336,5405520,8716288,8716288,8716288,8716288,8716288,8716288,8192,0,24576,16384,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
29390,524288000,26950040,497337960,29388,139853824,579504,139274320,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.572864E8,579504.0,0.0,579504.0,17778.0,29306,29341,35,1649848,0,8687184,7037336,8716288,8716288,8716288,8716288,8716288,8716288,554928,0,579504,24576,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,0,0,52428800,52428800,52428800,52428800,52428800,52428800,52428800
61231,524288000,27992880,496295120,61229,139853824,579504,139274320,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.097152E8,1358192.0,0.0,1358192.0,49729.0,61231,61292,61,11576,0,8698760,8687184,8716288,8716288,8716288,8716288,8716288,8716288,778688,0,1358192,579504,139853824,139853824,139853824,139853824,139853824,139853824,-52428800,-1310720,0,52428800,51118080,52428800,52428800,52428800,52428800,52428800
99377,524288000,28266696,496021304,99375,139853824,2595312,137258512,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.6083328E8,2595312.0,0.0,2595312.0,87811.0,99308,99374,66,-8064,0,8690696,8698760,8716288,8716288,8716288,8716288,8716288,8716288,1237120,0,2595312,1358192,139853824,139853824,139853824,139853824,139853824,139853824,-51118080,-6946816,0,51118080,44171264,51118080,52428800,52428800,48300032,52428800
135274,524288000,28270632,496017368,135273,139853824,2595312,137258512,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.05004544E8,6393608.0,0.0,6393608.0,123824.0,135276,135387,111,-3761544,4128768,4929152,8690696,12845056,8716288,8716288,8716288,12845056,8716288,3798296,0,6393608,2595312,139853824,139853824,139853824,139853824,139853824,139853824,-44171264,0,0,44171264,44171264,44171264,52428800,52428800,44367872,48300032
170041,524288000,28271272,496016728,170040,139853824,6393608,133460216,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.49175808E8,1.0543016E7,0.0,1.0543016E7,158522.0,170043,170085,42,-4093552,-196608,835600,4929152,12648448,12845056,8716288,8716288,12648448,12845056,4149408,0,10543016,6393608,139853824,139853824,139853824,139853824,139853824,139853824,-44171264,-655360,0,44171264,43515904,44171264,52428800,52428800,44040192,44367872
204741,524288000,28278336,496009664,204740,139853824,10543016,129310808,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.92691712E8,1.1272696E7,0.0,1.1272696E7,193186.0,204742,204749,7,-802832,-12582912,32768,835600,65536,12648448,8716288,8716288,65536,12648448,729680,0,11272696,10543016,139853824,139853824,139853824,139853824,139853824,139853824,-43515904,0,0,43515904,43515904,43515904,52428800,52428800,56229888,44040192
239262,524288000,28281240,496006760,239254,139853824,11272696,128581128,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.36207616E8,1.128908E7,0.0,1.128908E7,227698.0,239254,239261,7,0,13500416,32768,32768,13565952,65536,8716288,8716288,13565952,65536,16384,0,11289080,11272696,139853824,139853824,139853824,139853824,139853824,139853824,-43515904,-1179648,0,43515904,42336256,43515904,52428800,52428800,42532864,56229888
272634,524288000,28281240,496006760,272633,139853824,11297272,128556552,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.78543872E8,1.1297272E7,0.0,1.1297272E7,260971.0,272532,272534,2,0,196608,32768,32768,13762560,13565952,8716288,8716288,13762560,13565952,8192,0,11297272,11289080,139853824,139853824,139853824,139853824,139853824,139853824,-42336256,0,0,42336256,42336256,42336256,52428800,52428800,42401792,42532864
