perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
7453,524288000,11237624,513050376,7354,559284224,8192,559276032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,7413,7452,39,281208,0,7468584,7187376,34930688,34930688,34930688,34930688,34930688,34930688,0,0,8192,8192,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
8287,524288000,11407064,512880936,8283,559284224,8192,559276032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,8252,8273,21,131072,0,7599656,7468584,34930688,34930688,34930688,34930688,34930688,34930688,0,0,8192,8192,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
9373,524288000,11472640,512815360,9370,559284224,16384,559267840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.097152E8,16384.0,0.0,16384.0,1037.0,9284,9310,26,166536,0,7766192,7599656,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,16384,8192,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
10237,524288000,11482328,512805672,10234,559284224,16384,559267840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.194304E8,16384.0,0.0,16384.0,1926.0,10184,10199,15,-114672,0,7651520,7766192,34930688,34930688,34930688,34930688,34930688,34930688,0,0,16384,16384,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,236650496,209715200
11029,524288000,11487192,512800808,11026,559284224,16384,559267840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.291456E8,16384.0,0.0,16384.0,2728.0,10972,11001,29,-21760,-26935296,7629760,7651520,7995392,34930688,34930688,34930688,7995392,34930688,0,0,16384,16384,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,53870592,0,209715200,263585792,209715200,209715200,209715200,263585792,236650496
11824,524288000,11494528,512793472,11821,559284224,4999152,554285072,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.92731392E8,4999152.0,0.0,4999152.0,3531.0,11736,11804,68,-5311576,-5636096,2318184,7629760,2359296,7995392,34930688,34930688,2359296,7995392,4982768,0,4999152,16384,559284224,559284224,559284224,559284224,559284224,559284224,-263585792,0,0,263585792,263585792,263585792,209715200,209715200,268173312,263585792
12730,524288000,11497640,512790360,12725,559284224,5113840,554170384,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.156317184E9,5113840.0,0.0,5113840.0,4427.0,12659,12700,41,445048,6684672,2763232,2318184,9043968,2359296,34930688,34930688,9043968,2359296,114688,0,5113840,4999152,559284224,559284224,559284224,559284224,559284224,559284224,-263585792,-3276800,0,263585792,260308992,263585792,209715200,209715200,260898816,268173312
13579,524288000,11506856,512781144,13577,559284224,5138416,554145808,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.416626176E9,5138416.0,0.0,5138416.0,5296.0,13557,13569,12,-248440,-6488064,2514792,2763232,2555904,9043968,34930688,34930688,2555904,9043968,24576,0,5138416,5113840,559284224,559284224,559284224,559284224,559284224,559284224,-260308992,0,0,260308992,260308992,260308992,209715200,209715200,267059200,260898816
14404,524288000,11507728,512780272,14401,559284224,5154800,554129424,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.676935168E9,5154800.0,0.0,5154800.0,6127.0,14391,14400,9,-65536,7405568,2449256,2514792,9961472,2555904,34930688,34930688,9961472,2555904,16384,0,5154800,5138416,559284224,559284224,559284224,559284224,559284224,559284224,-260308992,-1048576,0,260308992,259260416,260308992,209715200,209715200,259457024,267059200
15320,524288000,11510504,512777496,15318,559284224,5754096,553530128,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.936195584E9,5754096.0,0.0,5754096.0,7022.0,15249,15295,46,-688128,-8192000,1761128,2449256,1769472,9961472,34930688,34930688,1769472,9961472,599296,0,5754096,5154800,559284224,559284224,559284224,559284224,559284224,559284224,-259260416,0,0,259260416,259260416,259260416,209715200,209715200,267452416,259457024
