perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
25255,524288000,10114864,514173136,25249,559284224,8192,559276032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,25187,25247,60,7839952,0,7839952,0,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,8192,0,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
50342,524288000,10329904,513958096,50341,559284224,16384,559267840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.097152E8,16384.0,0.0,16384.0,25092.0,50304,50339,35,-15240,0,7824712,7839952,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,16384,8192,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
77642,524288000,10429376,513858624,77641,559284224,24576,559259648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.194304E8,24576.0,0.0,24576.0,52392.0,77605,77639,34,-82424,0,7742288,7824712,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,24576,16384,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
111359,524288000,10441960,513846040,111358,559284224,32768,559251456,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.291456E8,32768.0,0.0,32768.0,86074.0,111289,111321,32,98552,0,7840840,7742288,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,32768,24576,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
142016,524288000,10446576,513841424,142010,559284224,32768,559251456,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.388608E8,32768.0,0.0,32768.0,116762.0,141986,142009,23,-81464,0,7759376,7840840,34930688,34930688,34930688,34930688,34930688,34930688,0,0,32768,32768,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,236716032,209715200
173933,524288000,10455872,513832128,173930,559284224,40960,559243264,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.048576E9,40960.0,0.0,40960.0,148674.0,173894,173921,27,81688,-27000832,7841064,7759376,7929856,34930688,34930688,34930688,7929856,34930688,8192,0,40960,32768,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,54001664,0,209715200,263716864,209715200,209715200,209715200,263716864,236716032
214766,524288000,10469632,513818368,214765,559284224,1689104,557595120,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.312292864E9,1689104.0,0.0,1689104.0,189477.0,214707,214724,17,-1605856,-1638400,6235208,7841064,6291456,7929856,34930688,34930688,6291456,7929856,1648144,0,1689104,40960,559284224,559284224,559284224,559284224,559284224,559284224,-263716864,0,0,263716864,263716864,263716864,209715200,209715200,265027584,263716864
255792,524288000,10472376,513815624,255791,559284224,1713680,557570544,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.576009728E9,1713680.0,0.0,1713680.0,230542.0,255768,255789,21,-123760,1966080,6111448,6235208,8257536,6291456,34930688,34930688,8257536,6291456,24576,0,1713680,1689104,559284224,559284224,559284224,559284224,559284224,559284224,-263716864,-1048576,0,263716864,262668288,263716864,209715200,209715200,262864896,265027584
297747,524288000,10478592,513809408,297746,559284224,1746448,557537776,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.838678016E9,1746448.0,0.0,1746448.0,272484.0,297707,297731,24,-7120,-2097152,6104328,6111448,6160384,8257536,34930688,34930688,6160384,8257536,32768,0,1746448,1713680,559284224,559284224,559284224,559284224,559284224,559284224,-262668288,0,0,262668288,262668288,262668288,209715200,209715200,264830976,262864896
334816,524288000,10480976,513807024,334815,559284224,1762832,557521392,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.101346304E9,1762832.0,0.0,1762832.0,309536.0,334734,334783,49,15928,2424832,6120256,6104328,8585216,6160384,34930688,34930688,8585216,6160384,16384,0,1762832,1746448,559284224,559284224,559284224,559284224,559284224,559284224,-262668288,-393216,0,262668288,262275072,262668288,209715200,209715200,262340608,264830976
