perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
5961,524288000,16396816,507891184,5947,559284224,8192,559276032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,4383,4408,25,10412696,0,10412696,0,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,8192,0,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
6149,524288000,16552136,507735864,6146,559284224,58840,559225384,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.097152E8,58840.0,0.0,58840.0,1735.0,6099,6143,44,11003280,0,21415976,10412696,34930688,34930688,34930688,34930688,34930688,34930688,50648,0,58840,8192,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
7605,524288000,16684408,507603592,7602,559284224,67032,559217192,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.194304E8,67032.0,0.0,67032.0,3171.0,7566,7579,13,-10010608,0,11405368,21415976,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,67032,58840,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
8492,524288000,16726280,507561720,8488,559284224,140776,559143448,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.291456E8,140776.0,0.0,140776.0,4065.0,8466,8473,7,-7405584,0,3999784,11405368,34930688,34930688,34930688,34930688,34930688,34930688,73744,0,140776,67032,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,209715200,209715200
9321,524288000,16772600,507515400,9319,559284224,148968,559135256,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.388608E8,148968.0,0.0,148968.0,4890.0,9258,9298,40,13844464,0,17844248,3999784,34930688,34930688,34930688,34930688,34930688,34930688,8192,0,148968,140776,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,0,0,209715200,209715200,209715200,209715200,209715200,218890240,209715200
10030,524288000,16803240,507484760,10027,559284224,157160,559127064,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.048576E9,157160.0,0.0,157160.0,5613.0,9998,10021,23,-8421408,-9175040,9422840,17844248,25755648,34930688,34930688,34930688,25755648,34930688,8192,0,157160,148968,559284224,559284224,559284224,559284224,559284224,559284224,-209715200,19529728,0,209715200,229244928,209715200,209715200,209715200,229244928,218890240
10728,524288000,16825000,507463000,10726,559284224,3508984,555775240,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.277820928E9,3508984.0,0.0,3508984.0,6311.0,10692,10719,27,-8374264,-1179648,1048576,9422840,24576000,25755648,34930688,34930688,24576000,25755648,3351824,0,3508984,157160,559284224,559284224,559284224,559284224,559284224,559284224,-229244928,0,0,229244928,229244928,229244928,209715200,209715200,229572608,229244928
11622,524288000,16873424,507414576,11620,559284224,3549944,555734280,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.507065856E9,3549944.0,0.0,3549944.0,7174.0,11560,11582,22,17596416,851968,18644992,1048576,25427968,24576000,34930688,34930688,25427968,24576000,40960,0,3549944,3508984,559284224,559284224,559284224,559284224,559284224,559284224,-229244928,-3801088,0,229244928,225443840,229244928,209715200,209715200,227082240,229572608
12436,524288000,16886032,507401968,12434,559284224,3582712,555701512,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.732509696E9,3582712.0,0.0,3582712.0,8023.0,12387,12431,44,-5996544,1638400,12648448,18644992,27066368,25427968,34930688,34930688,27066368,25427968,32768,0,3582712,3549944,559284224,559284224,559284224,559284224,559284224,559284224,-225443840,0,0,225443840,225443840,225443840,209715200,209715200,226754560,227082240
13625,524288000,16949248,507338752,13623,559284224,3599096,555685128,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.957953536E9,3599096.0,0.0,3599096.0,9192.0,13579,13600,21,-6029312,-1310720,6619136,12648448,25755648,27066368,34930688,34930688,25755648,27066368,16384,0,3599096,3582712,559284224,559284224,559284224,559284224,559284224,559284224,-225443840,3145728,0,225443840,228589568,225443840,209715200,209715200,228589568,226754560
14547,524288000,16965544,507322456,14545,559284224,3599096,555685128,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.186543104E9,3631864.0,0.0,3631864.0,10143.0,14547,14551,4,-4882432,-524288,1736704,6619136,25231360,25755648,34930688,34930688,25231360,25755648,32768,0,3631864,3599096,559284224,559284224,559284224,559284224,559284224,559284224,-228589568,0,0,228589568,228589568,228589568,209715200,209715200,228851712,228589568
15335,524288000,16984816,507303184,15333,559284224,3640056,555644168,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.415132672E9,3640056.0,0.0,3640056.0,10891.0,15266,15299,33,18284544,262144,20021248,1736704,25493504,25231360,34930688,34930688,25493504,25231360,8192,0,3640056,3631864,559284224,559284224,559284224,559284224,559284224,559284224,-228589568,-4194304,0,228589568,224395264,228589568,209715200,209715200,226492416,228851712
16022,524288000,16997880,507290120,16020,559284224,3648248,555635976,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.639527936E9,3648248.0,0.0,3648248.0,11611.0,15994,16019,25,-5832704,2097152,14188544,20021248,27590656,25493504,34930688,34930688,27590656,25493504,8192,0,3648248,3640056,559284224,559284224,559284224,559284224,559284224,559284224,-224395264,0,0,224395264,224395264,224395264,209715200,209715200,224985088,226492416
16818,524288000,17005072,507282928,16814,559284224,3656440,555627784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.8639232E9,3656440.0,0.0,3656440.0,12384.0,16764,16792,28,-6619136,-589824,7569408,14188544,27000832,27590656,34930688,34930688,27000832,27590656,8192,0,3656440,3648248,559284224,559284224,559284224,559284224,559284224,559284224,-224395264,2031616,0,224395264,226426880,224395264,209715200,209715200,226426880,224985088
17387,524288000,17008824,507279176,17385,559284224,3656440,555627784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3.09035008E9,3664632.0,0.0,3664632.0,12996.0,17395,17404,9,-5505024,-851968,2064384,7569408,26148864,27000832,34930688,34930688,26148864,27000832,8192,0,3664632,3656440,559284224,559284224,559284224,559284224,559284224,559284224,-226426880,0,0,226426880,226426880,226426880,209715200,209715200,227213312,226426880
18088,524288000,17012336,507275664,18083,559284224,3672824,555611400,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3.31677696E9,3672824.0,0.0,3672824.0,13673.0,18033,18081,48,18120704,65536,20185088,2064384,26214400,26148864,34930688,34930688,26214400,26148864,8192,0,3672824,3664632,559284224,559284224,559284224,559284224,559284224,559284224,-226426880,-3473408,0,226426880,222953472,226426880,209715200,209715200,225050624,227213312
18770,524288000,17025992,507262008,18768,559284224,3681016,555603208,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3.539730432E9,3681016.0,0.0,3681016.0,14351.0,18720,18759,39,-6062080,2097152,14123008,20185088,28311552,26214400,34930688,34930688,28311552,26214400,8192,0,3681016,3672824,559284224,559284224,559284224,559284224,559284224,559284224,-222953472,0,0,222953472,222953472,222953472,209715200,209715200,223608832,225050624
19580,524288000,17035184,507252816,19578,559284224,3689208,555595016,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3.762683904E9,3689208.0,0.0,3689208.0,15132.0,19499,19540,41,-6815744,-655360,7307264,14123008,27656192,28311552,34930688,34930688,27656192,28311552,8192,0,3689208,3681016,559284224,559284224,559284224,559284224,559284224,559284224,-222953472,2228224,0,222953472,225181696,222953472,209715200,209715200,225181696,223608832
20869,524288000,17041008,507246992,20867,559284224,3697400,555586824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3.9878656E9,3697400.0,0.0,3697400.0,16409.0,20813,20817,4,-5406720,-917504,1900544,7307264,26738688,27656192,34930688,34930688,26738688,27656192,8192,0,3697400,3689208,559284224,559284224,559284224,559284224,559284224,559284224,-225181696,0,0,225181696,225181696,225181696,209715200,209715200,226033664,225181696
21782,524288000,17050264,507237736,21781,559284224,3705592,555578632,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.213047296E9,3705592.0,0.0,3705592.0,17315.0,21705,21723,18,17465344,65536,19365888,1900544,26804224,26738688,34930688,34930688,26804224,26738688,8192,0,3705592,3697400,559284224,559284224,559284224,559284224,559284224,559284224,-225181696,-2621440,0,225181696,222560256,225181696,209715200,209715200,224264192,226033664
23685,524288000,17067624,507220376,23683,559284224,3713784,555570440,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4.435607552E9,3713784.0,0.0,3713784.0,19227.0,23611,23635,24,-6586368,1703936,12779520,19365888,28508160,26804224,34930688,34930688,28508160,26804224,8192,0,3713784,3705592,559284224,559284224,559284224,559284224,559284224,559284224,-222560256,0,0,222560256,222560256,222560256,209715200,209715200,223674368,224264192
24469,524288000,17078216,507209784,24468,559284224,3721976,555562248,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4.658167808E9,3721976.0,0.0,3721976.0,20058.0,24437,24466,29,-6127616,-1114112,6651904,12779520,27394048,28508160,34930688,34930688,27394048,28508160,8192,0,3721976,3713784,559284224,559284224,559284224,559284224,559284224,559284224,-222560256,3080192,0,222560256,225640448,222560256,209715200,209715200,225640448,223674368
25347,524288000,17090008,507197992,25346,559284224,3730168,555554056,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4.883808256E9,3730168.0,0.0,3730168.0,20922.0,25325,25330,5,-5275648,-851968,1376256,6651904,26542080,27394048,34930688,34930688,26542080,27394048,8192,0,3730168,3721976,559284224,559284224,559284224,559284224,559284224,559284224,-225640448,0,0,225640448,225640448,225640448,209715200,209715200,226426880,225640448
26258,524288000,17099224,507188776,26255,559284224,3730168,555554056,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5.109448704E9,3738360.0,0.0,3738360.0,21897.0,26259,26305,46,17301504,65536,18677760,1376256,26607616,26542080,34930688,34930688,26607616,26542080,8192,0,3738360,3730168,559284224,559284224,559284224,559284224,559284224,559284224,-225640448,-2424832,0,225640448,223215616,225640448,209715200,209715200,224788480,226426880
