perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
6153,524288000,17410856,506877144,6134,279642112,73744,279568368,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,5925,5964,39,5819352,0,5819352,0,17432576,17432576,17432576,17432576,17432576,17432576,73744,0,73744,0,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
11530,524288000,21510048,502777952,11526,279642112,81936,279560176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.04923136E8,81936.0,0.0,81936.0,5560.0,11471,11524,53,3948816,0,9768168,5819352,17432576,17432576,17432576,17432576,17432576,17432576,8192,0,81936,73744,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
12920,524288000,21713632,502574368,12917,279642112,90128,279551984,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.09846272E8,90128.0,0.0,90128.0,6910.0,12848,12874,26,4456264,0,14224432,9768168,17432576,17432576,17432576,17432576,17432576,17432576,8192,0,90128,81936,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
13776,524288000,21742208,502545792,13773,279642112,2597928,277044184,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.14769408E8,2597928.0,0.0,2597928.0,7778.0,13707,13742,35,3188176,0,17412608,14224432,17432576,17432576,17432576,17432576,17432576,17432576,2507800,0,2597928,90128,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
14858,524288000,21825384,502462616,14855,279642112,7865400,271776712,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.19692544E8,7865400.0,0.0,7865400.0,8848.0,14770,14812,42,-16,0,17412592,17412608,17432576,17432576,17432576,17432576,17432576,17432576,5267472,0,7865400,2597928,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,0,0,104923136,104923136,104923136,104923136,104923136,104923136,104923136
15930,524288000,21850584,502437416,15928,279642112,13763640,265878472,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.2461568E8,1.376364E7,0.0,1.376364E7,9933.0,15826,15897,71,12288,0,17424880,17412592,17432576,17432576,17432576,17432576,17432576,17432576,5898240,0,13763640,7865400,279642112,279642112,279642112,279642112,279642112,279642112,-104923136,-26214400,0,104923136,78708736,104923136,104923136,104923136,91815936,104923136
16476,524288000,21869272,502418728,16474,279642112,20425288,259216824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.03324416E8,2.0425288E7,0.0,2.0425288E7,10503.0,16393,16467,74,-2490840,13107200,14934040,17424880,30539776,17432576,17432576,17432576,30539776,17432576,6661648,0,20425288,13763640,279642112,279642112,279642112,279642112,279642112,279642112,-78708736,0,0,78708736,78708736,78708736,104923136,104923136,80543744,91815936
17310,524288000,21879632,502408368,17300,279642112,25217608,254424504,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.82033152E8,2.5217608E7,0.0,2.5217608E7,11330.0,17230,17294,64,-884736,-1835008,14049304,14934040,28704768,30539776,17432576,17432576,28704768,30539776,4792320,0,25217608,20425288,279642112,279642112,279642112,279642112,279642112,279642112,-78708736,4849664,0,78708736,83558400,78708736,104923136,104923136,83558400,80543744
17941,524288000,21891488,502396512,17935,279642112,25217608,254424504,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7.65591552E8,3.0263896E7,0.0,3.0263896E7,12058.0,17945,18022,77,-417808,-1179648,13631496,14049304,27525120,28704768,17432576,17432576,27525120,28704768,5046288,0,30263896,25217608,279642112,279642112,279642112,279642112,279642112,279642112,-83558400,0,0,83558400,83558400,83558400,104923136,104923136,85721088,83558400
18494,524288000,21909992,502378008,18488,279642112,38186592,241455520,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.49149952E8,3.8186592E7,0.0,3.8186592E7,12521.0,18415,18485,70,-3768176,-983040,9863320,13631496,26542080,27525120,17432576,17432576,26542080,27525120,7922696,0,38186592,30263896,279642112,279642112,279642112,279642112,279642112,279642112,-83558400,3342336,0,83558400,86900736,83558400,104923136,104923136,86900736,85721088
19987,524288000,22016928,502271072,19979,279642112,47623784,232018328,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9.36050688E8,4.7623784E7,0.0,4.7623784E7,14010.0,19914,19974,60,-2359480,-196608,7503840,9863320,26345472,26542080,17432576,17432576,26345472,26542080,9437192,0,47623784,38186592,279642112,279642112,279642112,279642112,279642112,279642112,-86900736,0,0,86900736,86900736,86900736,104923136,104923136,87031808,86900736
23426,524288000,23290992,500997008,23424,279642112,50536560,229105552,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.022951424E9,5.053656E7,0.0,5.053656E7,17459.0,23378,23423,45,-6077248,65536,1426592,7503840,26411008,26345472,17432576,17432576,26411008,26345472,2912776,0,50536560,47623784,279642112,279642112,279642112,279642112,279642112,279642112,-86900736,-1769472,0,86900736,85131264,86900736,104923136,104923136,86048768,87031808
26060,524288000,23563608,500724392,26036,279642112,51622024,228020088,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.108082688E9,5.1622024E7,0.0,5.1622024E7,20090.0,26036,26054,18,1201344,-23724032,2627936,1426592,2686976,26411008,17432576,17432576,2686976,26411008,1085464,0,51622024,50536560,279642112,279642112,279642112,279642112,279642112,279642112,-85131264,0,0,85131264,85131264,85131264,104923136,104923136,109445120,86048768
29072,524288000,23580584,500707416,29070,279642112,53815272,225826840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.193213952E9,5.3815272E7,0.0,5.3815272E7,23053.0,28971,29017,46,919216,24969216,3547152,2627936,27656192,2686976,17432576,17432576,27656192,2686976,2193248,0,53815272,51622024,279642112,279642112,279642112,279642112,279642112,279642112,-85131264,-458752,0,85131264,84672512,85131264,104923136,104923136,84672512,109445120
36224,524288000,24295936,499992064,36222,279642112,53815272,225826840,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.277886464E9,5.7231352E7,0.0,5.7231352E7,30329.0,36240,36293,53,-1460616,-196608,2086536,3547152,27459584,27656192,17432576,17432576,27459584,27656192,3416080,0,57231352,53815272,279642112,279642112,279642112,279642112,279642112,279642112,-84672512,0,0,84672512,84672512,84672512,104923136,104923136,85000192,84672512
50279,524288000,24634776,499653224,50277,279642112,58688264,220953848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.362558976E9,5.8688264E7,0.0,5.8688264E7,44312.0,50213,50276,63,2290680,-131072,4377216,2086536,27328512,27459584,17432576,17432576,27328512,27459584,1456912,0,58688264,57231352,279642112,279642112,279642112,279642112,279642112,279642112,-84672512,1245184,0,84672512,85917696,84672512,104923136,104923136,85917696,85000192
58511,524288000,24749216,499538784,58509,279642112,62625224,217016888,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.448476672E9,6.2625224E7,0.0,6.2625224E7,52544.0,58451,58508,57,232360,-786432,4609576,4377216,26542080,27328512,17432576,17432576,26542080,27328512,3936960,0,62625224,58688264,279642112,279642112,279642112,279642112,279642112,279642112,-85917696,0,0,85917696,85917696,85917696,104923136,104923136,87556096,85917696
66315,524288000,24788432,499499568,66313,279642112,62625224,217016888,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.534394368E9,6.6951856E7,0.0,6.6951856E7,60449.0,66345,66413,68,2314816,-851968,6924392,4609576,25690112,26542080,17432576,17432576,25690112,26542080,4326632,0,66951856,62625224,279642112,279642112,279642112,279642112,279642112,279642112,-85917696,3801088,0,85917696,89718784,85917696,104923136,104923136,89718784,87556096
73430,524288000,24841024,499446976,73309,279642112,73550312,206091800,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.624113152E9,7.3550312E7,0.0,7.3550312E7,67463.0,73320,73427,107,-1207096,-1310720,5717296,6924392,24379392,25690112,17432576,17432576,24379392,25690112,6598456,0,73550312,66951856,279642112,279642112,279642112,279642112,279642112,279642112,-89718784,0,0,89718784,89718784,89718784,104923136,104923136,92078080,89718784
82503,524288000,24861248,499426752,82496,279642112,78676064,200966048,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.713831936E9,7.8676064E7,0.0,7.8676064E7,76531.0,82414,82495,81,-1398920,-1048576,4318376,5717296,23330816,24379392,17432576,17432576,23330816,24379392,5125752,0,78676064,73550312,279642112,279642112,279642112,279642112,279642112,279642112,-89718784,4194304,0,89718784,93913088,89718784,104923136,104923136,93913088,92078080
89487,524288000,24874616,499413384,89486,279642112,82480184,197161928,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.807745024E9,8.2480184E7,0.0,8.2480184E7,83394.0,89331,89358,27,-1061952,-786432,3256424,4318376,22544384,23330816,17432576,17432576,22544384,23330816,3804120,0,82480184,78676064,279642112,279642112,279642112,279642112,279642112,279642112,-93913088,0,0,93913088,93913088,93913088,104923136,104923136,95289344,93913088
101146,524288000,24890856,499397144,101029,279642112,82480184,197161928,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.901658112E9,8.5119112E7,0.0,8.5119112E7,95175.0,101081,101139,58,1925448,-589824,5181872,3256424,21954560,22544384,17432576,17432576,21954560,22544384,2638928,0,85119112,82480184,279642112,279642112,279642112,279642112,279642112,279642112,-93913088,3014656,0,93913088,96927744,93913088,104923136,104923136,96927744,95289344
