perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:PS:Survivor:Space:u(a-b),MiGC:PS:Survivor:Space:c(a-b),MiGC:PS:Survivor:Space:u(a),MiGC:PS:Survivor:Space:u(b),MiGC:PS:Survivor:Space:c(a),MiGC:PS:Survivor:Space:c(b),MiGC:PS:Survivor:Space:i(a),MiGC:PS:Survivor:Space:i(b),MiGC:PS:Survivor:Space:m(a),MiGC:PS:Survivor:Space:m(b),MiGC:PS:Old:Gen:u(a-b),MiGC:PS:Old:Gen:c(a-b),MiGC:PS:Old:Gen:u(a),MiGC:PS:Old:Gen:u(b),MiGC:PS:Old:Gen:c(a),MiGC:PS:Old:Gen:c(b),MiGC:PS:Old:Gen:i(a),MiGC:PS:Old:Gen:i(b),MiGC:PS:Old:Gen:m(a),MiGC:PS:Old:Gen:m(b),MiGC:PS:Eden:Space:u(a-b),MiGC:PS:Eden:Space:c(a-b),MiGC:PS:Eden:Space:u(a),MiGC:PS:Eden:Space:u(b),MiGC:PS:Eden:Space:c(a),MiGC:PS:Eden:Space:c(b),MiGC:PS:Eden:Space:i(a),MiGC:PS:Eden:Space:i(b),MiGC:PS:Eden:Space:m(a),MiGC:PS:Eden:Space:m(b)
28762,524288000,11536272,512751728,28759,279642112,14588216,265053896,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.264662016E9,1.4588216E7,0.0,1.4588216E7,18248.0,28715,28743,28,51832,-327680,969336,917504,8192000,8519680,17432576,17432576,8192000,8519680,898288,0,14588216,13689928,279642112,279642112,279642112,279642112,279642112,279642112,-123076608,0,0,123076608,123076608,123076608,104923136,104923136,123731968,123076608
29698,524288000,11537312,512750688,29697,279642112,15449656,264192456,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.387738624E9,1.5449656E7,0.0,1.5449656E7,19201.0,29667,29696,29,-294912,-327680,674424,969336,7864320,8192000,17432576,17432576,7864320,8192000,861440,0,15449656,14588216,279642112,279642112,279642112,279642112,279642112,279642112,-123076608,1310720,0,123076608,124387328,123076608,104923136,104923136,124387328,123731968
30595,524288000,11540360,512747640,30583,279642112,15711800,263930312,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.512125952E9,1.57118E7,0.0,1.57118E7,20084.0,30487,30579,92,1034872,-327680,1709296,674424,7536640,7864320,17432576,17432576,7536640,7864320,262144,0,15711800,15449656,279642112,279642112,279642112,279642112,279642112,279642112,-124387328,0,0,124387328,124387328,124387328,104923136,104923136,125173760,124387328
31570,524288000,11544792,512743208,31540,279642112,15949368,263692744,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.63651328E9,1.5949368E7,0.0,1.5949368E7,21045.0,31523,31540,17,365808,-458752,2075104,1709296,7077888,7536640,17432576,17432576,7077888,7536640,237568,0,15949368,15711800,279642112,279642112,279642112,279642112,279642112,279642112,-124387328,1769472,0,124387328,126156800,124387328,104923136,104923136,126156800,125173760
32887,524288000,11550216,512737784,32885,279642112,17947976,261694136,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.76267008E9,1.7947976E7,0.0,1.7947976E7,22282.0,32731,32777,46,-1419744,-524288,655360,2075104,6553600,7077888,17432576,17432576,6553600,7077888,1998608,0,17947976,15949368,279642112,279642112,279642112,279642112,279642112,279642112,-126156800,0,0,126156800,126156800,126156800,104923136,104923136,126877696,126156800
33962,524288000,11551448,512736552,33960,279642112,18552784,261089328,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.88882688E9,1.8552784E7,0.0,1.8552784E7,23448.0,33907,33943,36,365808,-196608,1021168,655360,6356992,6553600,17432576,17432576,6356992,6553600,604808,0,18552784,17947976,279642112,279642112,279642112,279642112,279642112,279642112,-126156800,1179648,0,126156800,127336448,126156800,104923136,104923136,127336448,126877696
35094,524288000,11554896,512733104,35093,279642112,19537104,260105008,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3.016163328E9,1.9537104E7,0.0,1.9537104E7,24591.0,35061,35086,25,-117368,-262144,903800,1021168,6094848,6356992,17432576,17432576,6094848,6356992,984320,0,19537104,18552784,279642112,279642112,279642112,279642112,279642112,279642112,-127336448,0,0,127336448,127336448,127336448,104923136,104923136,127860736,127336448
36132,524288000,11557568,512730432,36107,279642112,20406736,259235376,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3.143499776E9,2.0406736E7,0.0,2.0406736E7,25612.0,36049,36107,58,857328,-262144,1761128,903800,5832704,6094848,17432576,17432576,5832704,6094848,869632,0,20406736,19537104,279642112,279642112,279642112,279642112,279642112,279642112,-127336448,1179648,0,127336448,128516096,127336448,104923136,104923136,128516096,127860736
37044,524288000,11561112,512726888,37041,279642112,21072968,258569144,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3.272015872E9,2.1072968E7,0.0,2.1072968E7,26504.0,36990,36999,9,196608,-393216,1957736,1761128,5439488,5832704,17432576,17432576,5439488,5832704,666232,0,21072968,20406736,279642112,279642112,279642112,279642112,279642112,279642112,-128516096,0,0,128516096,128516096,128516096,104923136,104923136,129236992,128516096
37848,524288000,11568016,512719984,37846,279642112,22211536,257430576,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3.400531968E9,2.2211536E7,0.0,2.2211536E7,27324.0,37791,37819,28,-562416,-327680,1395320,1957736,5111808,5439488,17432576,17432576,5111808,5439488,1138568,0,22211536,21072968,279642112,279642112,279642112,279642112,279642112,279642112,-128516096,1310720,0,128516096,129826816,128516096,104923136,104923136,129826816,129236992
