perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
9585,524288000,10213488,514074512,9563,69926912,0,69926912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,9503,9561,58,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,69926912,69926912,69926912,69926912,69926912,69926912,2459152,0,2459152,0,3473408,3473408,3473408,3473408,3473408,3473408
17855,524288000,15164816,509123184,17852,69926912,2484376,67442536,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7983872E7,2484376.0,0.0,2484376.0,8272.0,17776,17833,57,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,2484376,0,2484376,0,69926912,69926912,69926912,69926912,69926912,69926912,-181888,0,2277264,2459152,3473408,3473408,3473408,3473408,3473408,3473408
19716,524288000,18117176,506170824,19712,69926912,3342656,66584256,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.5967744E7,3342656.0,0.0,3342656.0,10110.0,19637,19671,34,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,858280,0,3342656,2484376,69926912,69926912,69926912,69926912,69926912,69926912,-193272,0,2083992,2277264,3473408,3473408,3473408,3473408,3473408,3473408
22090,524288000,20469872,503818128,22088,69926912,4754344,65172568,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.3951616E7,4754344.0,0.0,4754344.0,12416.0,21941,21977,36,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,1411688,0,4754344,3342656,69926912,69926912,69926912,69926912,69926912,69926912,-90752,0,1993240,2083992,3473408,3473408,3473408,3473408,3473408,3473408
24991,524288000,22785744,501502256,24989,69926912,5466592,64460320,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.11935488E8,5466592.0,0.0,5466592.0,15427.0,24879,24988,109,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,712248,0,5466592,4754344,69926912,69926912,69926912,69926912,69926912,69926912,-577216,0,1416024,1993240,3473408,3473408,3473408,3473408,3473408,3473408
27955,524288000,23597560,500690440,27954,69926912,5466592,64460320,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3991936E8,6359112.0,0.0,6359112.0,18441.0,27972,28002,30,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,892520,0,6359112,5466592,69926912,69926912,69926912,69926912,69926912,69926912,1230408,0,2646432,1416024,3473408,3473408,3473408,3473408,3473408,3473408
30914,524288000,26021992,498266008,30912,69926912,6359112,63567800,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.67903232E8,8286744.0,0.0,8286744.0,21455.0,30925,31016,91,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,1927632,0,8286744,6359112,69926912,69926912,69926912,69926912,69926912,69926912,-484960,0,2161472,2646432,3473408,3473408,3473408,3473408,3473408,3473408
40809,524288000,27924528,496363472,40737,69926912,9645840,60281072,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.95887104E8,9645840.0,0.0,9645840.0,31244.0,40737,40805,68,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,1359096,0,9645840,8286744,69926912,69926912,69926912,69926912,69926912,69926912,-168992,0,1992480,2161472,3473408,3473408,3473408,3473408,3473408,3473408
61034,524288000,27989664,496298336,61032,69926912,10563192,59363720,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.23870976E8,1.0563192E7,0.0,1.0563192E7,51368.0,60871,60929,58,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,917352,0,10563192,9645840,69926912,69926912,69926912,69926912,69926912,69926912,-890296,0,1102184,1992480,3473408,3473408,3473408,3473408,3473408,3473408
81370,524288000,28028776,496259224,81356,69926912,10592976,59333936,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.51854848E8,1.0592976E7,0.0,1.0592976E7,71692.0,81245,81253,8,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29784,0,10592976,10563192,69926912,69926912,69926912,69926912,69926912,69926912,-583712,0,518472,1102184,3473408,3473408,3473408,3473408,3473408,3473408
