perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
5724,524288000,18083968,506204032,5711,139853824,37023944,102829880,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,5117,5140,23,-54983656,0,0,54983656,55967744,55967744,55967744,55967744,55967744,55967744,13932856,0,37023944,23091088,139853824,139853824,139853824,139853824,139853824,139853824,-571888,0,6374928,6946816,6946816,6946816,6946816,6946816,6946816,6946816
7023,524288000,18580408,505707592,7020,139853824,48525200,91328624,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.5967744E7,4.85252E7,0.0,4.85252E7,1811.0,6935,6951,16,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,11501256,0,48525200,37023944,139853824,139853824,139853824,139853824,139853824,139853824,571888,0,6946816,6374928,6946816,6946816,6946816,6946816,6946816,6946816
8867,524288000,18788992,505499008,8863,139853824,60333792,79520032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.11935488E8,6.0333792E7,0.0,6.0333792E7,3696.0,8810,8836,26,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,11808592,0,60333792,48525200,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
9118,524288000,18803240,505484760,9115,139853824,67285672,72568152,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.6783004E8,6.7285672E7,0.0,6.7285672E7,3956.0,9079,9096,17,-55894552,0,0,55894552,55967744,55967744,55967744,55967744,55967744,55967744,6951880,0,67285672,60333792,139853824,139853824,139853824,139853824,139853824,139853824,-1358944,0,5587872,6946816,6946816,6946816,6946816,6946816,6946816,6946816
9855,524288000,18838240,505449760,9850,139853824,78833128,61020696,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.23797784E8,7.8833128E7,0.0,7.8833128E7,4703.0,9801,9843,42,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,11547456,0,78833128,67285672,139853824,139853824,139853824,139853824,139853824,139853824,1358944,0,6946816,5587872,6946816,6946816,6946816,6946816,6946816,6946816
11186,524288000,18853536,505434464,11159,139853824,78833128,61020696,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.79765528E8,8.4861296E7,0.0,8.4861296E7,6040.0,11160,11180,20,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,6028168,0,84861296,78833128,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
13720,524288000,18876256,505411744,13717,139853824,65100184,74753640,1,6.0,9843,13612,3769,42399792,0,43387936,988144,55967744,55967744,55967744,55967744,55967744,55967744,-13732944,0,65100184,78833128,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816,9,2.79765528E8,8.4861296E7,0.0,8.4861296E7,6040.0,11160,11180,20,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,6028168,0,84861296,78833128,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
13988,524288000,18876856,505411144,13985,139853824,75629120,64224704,1,6.0,9843,13612,3769,42399792,0,43387936,988144,55967744,55967744,55967744,55967744,55967744,55967744,-13732944,0,65100184,78833128,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816,10,3.35733272E8,9.5390232E7,0.0,9.5390232E7,8820.0,13910,13960,50,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,10528936,0,75629120,65100184,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
14223,524288000,18884296,505403704,14220,139853824,82685568,57168256,1,6.0,9843,13612,3769,42399792,0,43387936,988144,55967744,55967744,55967744,55967744,55967744,55967744,-13732944,0,65100184,78833128,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816,11,3.91701016E8,1.0244668E8,0.0,1.0244668E8,9078.0,14178,14218,40,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,7056448,0,82685568,75629120,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
14834,524288000,18908552,505379448,14831,139853824,94317320,45536504,1,6.0,9843,13612,3769,42399792,0,43387936,988144,55967744,55967744,55967744,55967744,55967744,55967744,-13732944,0,65100184,78833128,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816,12,4.4766876E8,1.14078432E8,0.0,1.14078432E8,9654.0,14755,14794,39,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,11631752,0,94317320,82685568,139853824,139853824,139853824,139853824,139853824,139853824,0,0,6946816,6946816,6946816,6946816,6946816,6946816,6946816,6946816
