perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
264690,524288000,27675632,496612368,264685,1118502912,0,1118502912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,264231,264683,452,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,0,0,0,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,12867392,0,12867392,0,55902208,55902208,55902208,55902208,55902208,55902208
591274,524288000,27822112,496465888,591274,1118502912,10941768,1107561144,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.47414272E8,1.0941768E7,0.0,1.0941768E7,326482.0,590686,591165,479,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,10941768,0,10941768,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-3942504,0,8924888,12867392,55902208,55902208,55902208,55902208,55902208,55902208
921385,524288000,28322520,495965480,921384,1118502912,11236512,1107266400,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.94828544E8,1.1236512E7,0.0,1.1236512E7,656597.0,921217,921280,63,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,294744,0,11236512,10941768,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1357288,0,7567600,8924888,55902208,55902208,55902208,55902208,55902208,55902208
1170691,524288000,28509128,495778872,1170688,1118502912,11851120,1106651792,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.342242816E9,1.185112E7,0.0,1.185112E7,905898.0,1169889,1170581,692,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,614608,0,11851120,11236512,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,14995112,0,22562712,7567600,55902208,55902208,55902208,55902208,55902208,55902208
1412083,524288000,28635368,495652632,1412082,1118502912,12080056,1106422856,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.789657088E9,1.2080056E7,0.0,1.2080056E7,1147398.0,1411827,1412081,254,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,228936,0,12080056,11851120,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,1611416,0,24174128,22562712,55902208,55902208,55902208,55902208,55902208,55902208
1620456,524288000,28786896,495501104,1620455,1118502912,12080056,1106422856,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.23707136E9,1.2293616E7,0.0,1.2293616E7,1356059.0,1620457,1620742,285,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,213560,0,12293616,12080056,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,7888112,0,32062240,24174128,55902208,55902208,55902208,55902208,55902208,55902208
1855783,524288000,28858304,495429696,1855783,1118502912,12522432,1105980480,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.684485632E9,1.2522432E7,0.0,1.2522432E7,1591098.0,1855427,1855781,354,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,228816,0,12522432,12293616,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-6231536,0,25830704,32062240,55902208,55902208,55902208,55902208,55902208,55902208
2074367,524288000,28951408,495336592,2074364,1118502912,12764880,1105738032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.131899904E9,1.276488E7,0.0,1.276488E7,1809680.0,2073441,2074363,922,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,242448,0,12764880,12522432,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,4940768,0,30771472,25830704,55902208,55902208,55902208,55902208,55902208,55902208
2298385,524288000,29044232,495243768,2298383,1118502912,12764880,1105738032,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.579314176E9,1.2934288E7,0.0,1.2934288E7,2034071.0,2298386,2298754,368,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,169408,0,12934288,12764880,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1152536,0,29618936,30771472,55902208,55902208,55902208,55902208,55902208,55902208
2536394,524288000,29073816,495214184,2536049,1118502912,12934288,1105568624,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.026728448E9,1.316912E7,0.0,1.316912E7,2271708.0,2536051,2536391,340,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,234832,0,13169120,12934288,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-3516200,0,26102736,29618936,55902208,55902208,55902208,55902208,55902208,55902208
