perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6580,524288000,10994256,513293744,6566,559284224,32485728,526798496,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,5613,6113,500,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,32485728,0,32485728,0,559284224,559284224,559284224,559284224,559284224,559284224,27918336,0,27918336,0,27918336,27918336,27918336,27918336,27918336,27918336
8170,524288000,11206344,513081656,8161,559284224,86759352,472524872,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.23739904E8,8.6759352E7,0.0,8.6759352E7,2047.0,7872,8160,288,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,54273624,0,86759352,32485728,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
10704,524288000,11228096,513059904,10701,559284224,145290392,413993832,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.47479808E8,1.45290392E8,0.0,1.45290392E8,4587.0,10337,10700,363,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,58531040,0,145290392,86759352,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
13808,524288000,11241816,513046184,13804,559284224,205476144,353808080,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.71219712E8,2.05476144E8,0.0,2.05476144E8,7691.0,13351,13804,453,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,60185752,0,205476144,145290392,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
17478,524288000,11266496,513021504,17475,559284224,267068992,292215232,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.94959616E8,2.67068992E8,0.0,2.67068992E8,11361.0,17051,17474,423,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,61592848,0,267068992,205476144,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
21906,524288000,11282936,513005064,21903,559284224,324326640,234957584,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.11869952E9,3.2432664E8,0.0,3.2432664E8,15789.0,21394,21902,508,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,57257648,0,324326640,267068992,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
29719,524288000,11300016,512987984,29717,559284224,382856952,176427272,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.342439424E9,3.82856952E8,0.0,3.82856952E8,23604.0,28997,29717,720,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,58530312,0,382856952,324326640,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
30664,524288000,11306200,512981800,30662,559284224,379733512,179550712,1,7.0,22033,30613,8580,53092320,0,57789272,4696952,223739904,223739904,223739904,223739904,223739904,223739904,55406872,0,379733512,324326640,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336,7,1.342439424E9,3.82856952E8,0.0,3.82856952E8,23604.0,28997,29717,720,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,58530312,0,382856952,324326640,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
36323,524288000,11312080,512975920,36317,559284224,439249792,120034432,1,7.0,22033,30613,8580,53092320,0,57789272,4696952,223739904,223739904,223739904,223739904,223739904,223739904,55406872,0,379733512,324326640,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336,8,1.566179328E9,4.42373232E8,0.0,4.42373232E8,30201.0,35708,36314,606,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,59516280,0,439249792,379733512,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
43860,524288000,11328312,512959688,43858,559284224,493492888,65791336,1,7.0,22033,30613,8580,53092320,0,57789272,4696952,223739904,223739904,223739904,223739904,223739904,223739904,55406872,0,379733512,324326640,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336,9,1.789919232E9,4.96616328E8,0.0,4.96616328E8,37738.0,43046,43851,805,-223739904,0,0,223739904,223739904,223739904,223739904,223739904,223739904,223739904,54243096,0,493492888,439249792,559284224,559284224,559284224,559284224,559284224,559284224,0,0,27918336,27918336,27918336,27918336,27918336,27918336,27918336,27918336
