perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
17348,524288000,15081416,509206584,17338,139853824,0,139853824,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,17269,17337,68,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,0,0,0,0,139853824,139853824,139853824,139853824,139853824,139853824,3287440,0,3287440,0,6946816,6946816,6946816,6946816,6946816,6946816
22594,524288000,20037896,504250104,22592,139853824,3398296,136455528,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5967744E7,3398296.0,0.0,3398296.0,5253.0,22466,22590,124,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3398296,0,3398296,0,139853824,139853824,139853824,139853824,139853824,139853824,1356440,0,4643880,3287440,6946816,6946816,6946816,6946816,6946816,6946816
27918,524288000,25161952,499126048,27905,139853824,5977064,133876760,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.11935488E8,5977064.0,0.0,5977064.0,10555.0,27726,27892,166,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,2578768,0,5977064,3398296,139853824,139853824,139853824,139853824,139853824,139853824,-2640,0,4641240,4643880,6946816,6946816,6946816,6946816,6946816,6946816
33796,524288000,28367168,495920832,33794,139853824,8982312,130871512,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.67903232E8,8982312.0,0.0,8982312.0,16455.0,33726,33792,66,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3005248,0,8982312,5977064,139853824,139853824,139853824,139853824,139853824,139853824,112864,0,4754104,4641240,6946816,6946816,6946816,6946816,6946816,6946816
39292,524288000,31572120,492715880,39290,139853824,8982312,130871512,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.23661736E8,1.237032E7,0.0,1.237032E7,22042.0,39292,39379,87,-55758504,0,0,55758504,55967744,55967744,55967744,55967744,55967744,55967744,3388008,0,12370320,8982312,139853824,139853824,139853824,139853824,139853824,139853824,-1503528,0,3250576,4754104,6946816,6946816,6946816,6946816,6946816,6946816
47480,524288000,36124736,488163264,47478,139853824,12370320,127483504,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.7962948E8,1.4119768E7,0.0,1.4119768E7,30221.0,47483,47558,75,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,1749448,0,14119768,12370320,139853824,139853824,139853824,139853824,139853824,139853824,1074016,0,4324592,3250576,6946816,6946816,6946816,6946816,6946816,6946816
83781,524288000,36247552,488040448,83780,139853824,14119768,125734056,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35597224E8,1.740012E7,0.0,1.740012E7,66514.0,83783,83851,68,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,3280352,0,17400120,14119768,139853824,139853824,139853824,139853824,139853824,139853824,-873192,0,3451400,4324592,6946816,6946816,6946816,6946816,6946816,6946816
118558,524288000,36267112,488020888,118520,139853824,17501624,122352200,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.91564968E8,1.7501624E7,0.0,1.7501624E7,101217.0,118521,118554,33,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,101504,0,17501624,17400120,139853824,139853824,139853824,139853824,139853824,139853824,-2326608,0,1124792,3451400,6946816,6946816,6946816,6946816,6946816,6946816
154737,524288000,36288664,487999336,154735,139853824,17524840,122328984,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.47532712E8,1.752484E7,0.0,1.752484E7,137295.0,154556,154632,76,-55967744,0,0,55967744,55967744,55967744,55967744,55967744,55967744,55967744,23216,0,17524840,17501624,139853824,139853824,139853824,139853824,139853824,139853824,-303248,0,821544,1124792,6946816,6946816,6946816,6946816,6946816,6946816
