perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
6731,524288000,9598816,514689184,6727,279642112,0,279642112,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,6631,6659,28,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,0,0,0,0,279642112,279642112,279642112,279642112,279642112,279642112,12840088,0,12840088,0,13959168,13959168,13959168,13959168,13959168,13959168
12539,524288000,9806792,514481208,12534,279642112,3169264,276472848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.11869952E8,3169264.0,0.0,3169264.0,5845.0,12444,12504,60,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,3169264,0,3169264,0,279642112,279642112,279642112,279642112,279642112,279642112,1119080,0,13959168,12840088,13959168,13959168,13959168,13959168,13959168,13959168
18450,524288000,9833912,514454088,18448,279642112,12818208,266823904,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23739904E8,1.2818208E7,0.0,1.2818208E7,11783.0,18390,18442,52,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,9648944,0,12818208,3169264,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
27529,524288000,9862640,514425360,27526,279642112,20216704,259425408,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.35609856E8,2.0216704E7,0.0,2.0216704E7,20848.0,27451,27507,56,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,7398496,0,20216704,12818208,279642112,279642112,279642112,279642112,279642112,279642112,0,0,13959168,13959168,13959168,13959168,13959168,13959168,13959168,13959168
40038,524288000,9890424,514397576,39935,279642112,27265328,252376784,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.47479808E8,2.7265328E7,0.0,2.7265328E7,33375.0,39946,40034,88,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,7048624,0,27265328,20216704,279642112,279642112,279642112,279642112,279642112,279642112,-8,0,13959160,13959168,13959168,13959168,13959168,13959168,13959168,13959168
55686,524288000,9942624,514345376,55684,279642112,32152120,247489992,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5934976E8,3.215212E7,0.0,3.215212E7,49021.0,55612,55680,68,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,4886792,0,32152120,27265328,279642112,279642112,279642112,279642112,279642112,279642112,-1636640,0,12322520,13959160,13959168,13959168,13959168,13959168,13959168,13959168
76785,524288000,9974808,514313192,76784,279642112,37304680,242337432,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.71219712E8,3.730468E7,0.0,3.730468E7,70123.0,76664,76782,118,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,5152560,0,37304680,32152120,279642112,279642112,279642112,279642112,279642112,279642112,1636640,0,13959160,12322520,13959168,13959168,13959168,13959168,13959168,13959168
94672,524288000,9976704,514311296,94671,279642112,42306592,237335520,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.83089664E8,4.2306592E7,0.0,4.2306592E7,88010.0,94540,94669,129,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,5001912,0,42306592,37304680,279642112,279642112,279642112,279642112,279642112,279642112,-891736,0,13067424,13959160,13959168,13959168,13959168,13959168,13959168,13959168
111556,524288000,9979736,514308264,111555,279642112,42306592,237335520,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.94959616E8,4.390832E7,0.0,4.390832E7,104984.0,111556,111643,87,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,1601728,0,43908320,42306592,279642112,279642112,279642112,279642112,279642112,279642112,821808,0,13889232,13067424,13959168,13959168,13959168,13959168,13959168,13959168
128920,524288000,9980896,514307104,128914,279642112,49992104,229650008,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.006829568E9,4.9992104E7,0.0,4.9992104E7,122254.0,128700,128913,213,-111869952,0,0,111869952,111869952,111869952,111869952,111869952,111869952,111869952,6083784,0,49992104,43908320,279642112,279642112,279642112,279642112,279642112,279642112,69928,0,13959160,13889232,13959168,13959168,13959168,13959168,13959168,13959168
