perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
8556,524288000,10169640,514118360,8548,69926912,0,69926912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,8498,8546,48,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,0,0,69926912,69926912,69926912,69926912,69926912,69926912,2435208,0,2435208,0,3473408,3473408,3473408,3473408,3473408,3473408
11516,524288000,15520656,508767344,11513,69926912,2444064,67482848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7983872E7,2444064.0,0.0,2444064.0,2946.0,11421,11492,71,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,2444064,0,2444064,0,69926912,69926912,69926912,69926912,69926912,69926912,120240,0,2555448,2435208,3473408,3473408,3473408,3473408,3473408,3473408
14063,524288000,18155088,506132912,14059,69926912,2444064,67482848,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.5967744E7,3670856.0,0.0,3670856.0,5605.0,14081,14151,70,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,1226792,0,3670856,2444064,69926912,69926912,69926912,69926912,69926912,69926912,-185128,0,2370320,2555448,3473408,3473408,3473408,3473408,3473408,3473408
16519,524288000,20560752,503727248,16515,69926912,4793504,65133408,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.3951616E7,4793504.0,0.0,4793504.0,7962.0,16471,16508,37,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,1122648,0,4793504,3670856,69926912,69926912,69926912,69926912,69926912,69926912,-506088,0,1864232,2370320,3473408,3473408,3473408,3473408,3473408,3473408
18701,524288000,23014800,501273200,18693,69926912,5897048,64029864,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.11935488E8,5897048.0,0.0,5897048.0,10138.0,18531,18684,153,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,1103544,0,5897048,4793504,69926912,69926912,69926912,69926912,69926912,69926912,1023112,0,2887344,1864232,3473408,3473408,3473408,3473408,3473408,3473408
21254,524288000,25627152,498660848,21253,69926912,5897048,64029864,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3991936E8,7980896.0,0.0,7980896.0,12786.0,21277,21332,55,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,2083848,0,7980896,5897048,69926912,69926912,69926912,69926912,69926912,69926912,-705648,0,2181696,2887344,3473408,3473408,3473408,3473408,3473408,3473408
23432,524288000,27031848,497256152,23426,69926912,9062728,60864184,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.67903232E8,9062728.0,0.0,9062728.0,14874.0,23359,23420,61,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,1081832,0,9062728,7980896,69926912,69926912,69926912,69926912,69926912,69926912,949800,0,3131496,2181696,3473408,3473408,3473408,3473408,3473408,3473408
25841,524288000,29128480,495159520,25832,69926912,11304376,58622536,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.95887104E8,1.1304376E7,0.0,1.1304376E7,17170.0,25588,25716,128,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,2241648,0,11304376,9062728,69926912,69926912,69926912,69926912,69926912,69926912,-592360,0,2539136,3131496,3473408,3473408,3473408,3473408,3473408,3473408
30272,524288000,31286056,493001944,30268,69926912,11304376,58622536,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.23870976E8,1.2622912E7,0.0,1.2622912E7,21795.0,30292,30341,49,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,1318536,0,12622912,11304376,69926912,69926912,69926912,69926912,69926912,69926912,-1005720,0,1533416,2539136,3473408,3473408,3473408,3473408,3473408,3473408
32965,524288000,34139488,490148512,32963,69926912,12622912,57304000,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.51854848E8,1.3493896E7,0.0,1.3493896E7,24471.0,32977,33017,40,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,870984,0,13493896,12622912,69926912,69926912,69926912,69926912,69926912,69926912,1153792,0,2687208,1533416,3473408,3473408,3473408,3473408,3473408,3473408
