perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Tenured:Gen:u(a-b),MaGC:Tenured:Gen:c(a-b),MaGC:Tenured:Gen:u(a),MaGC:Tenured:Gen:u(b),MaGC:Tenured:Gen:c(a),MaGC:Tenured:Gen:c(b),MaGC:Tenured:Gen:i(a),MaGC:Tenured:Gen:i(b),MaGC:Tenured:Gen:m(a),MaGC:Tenured:Gen:m(b),MaGC:Eden:Space:u(a-b),MaGC:Eden:Space:c(a-b),MaGC:Eden:Space:u(a),MaGC:Eden:Space:u(b),MaGC:Eden:Space:c(a),MaGC:Eden:Space:c(b),MaGC:Eden:Space:i(a),MaGC:Eden:Space:i(b),MaGC:Eden:Space:m(a),MaGC:Eden:Space:m(b),MaGC:Survivor:Space:u(a-b),MaGC:Survivor:Space:c(a-b),MaGC:Survivor:Space:u(a),MaGC:Survivor:Space:u(b),MaGC:Survivor:Space:c(a),MaGC:Survivor:Space:c(b),MaGC:Survivor:Space:i(a),MaGC:Survivor:Space:i(b),MaGC:Survivor:Space:m(a),MaGC:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
14732,524288000,9645248,514642752,14724,1118502912,0,1118502912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,14640,14721,81,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,0,0,0,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,45770768,0,45770768,0,55902208,55902208,55902208,55902208,55902208,55902208
38492,524288000,9892016,514395984,38491,1118502912,4178688,1114324224,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.47414272E8,4178688.0,0.0,4178688.0,23769.0,38173,38490,317,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,4178688,0,4178688,0,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,10131432,0,55902200,45770768,55902208,55902208,55902208,55902208,55902208,55902208
104161,524288000,9985136,514302864,104160,1118502912,12781280,1105721632,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.94828544E8,1.278128E7,0.0,1.278128E7,89437.0,103874,104158,284,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,8602592,0,12781280,4178688,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2498960,0,53403240,55902200,55902208,55902208,55902208,55902208,55902208,55902208
170937,524288000,9995872,514292128,170935,1118502912,18443032,1100059880,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.342242816E9,1.8443032E7,0.0,1.8443032E7,156213.0,170487,170934,447,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,5661752,0,18443032,12781280,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,2382696,0,55785936,53403240,55902208,55902208,55902208,55902208,55902208,55902208
235163,524288000,9998360,514289640,235162,1118502912,21772104,1096730808,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.789657088E9,2.1772104E7,0.0,2.1772104E7,220435.0,234215,235156,941,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,3329072,0,21772104,18443032,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-314840,0,55471096,55785936,55902208,55902208,55902208,55902208,55902208,55902208
302015,524288000,10009568,514278432,302015,1118502912,21772104,1096730808,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.23707136E9,2.5197336E7,0.0,2.5197336E7,287513.0,302017,302234,217,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,3425232,0,25197336,21772104,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-4778376,0,50692720,55471096,55902208,55902208,55902208,55902208,55902208,55902208
359245,524288000,10011720,514276280,359244,1118502912,28704144,1089798768,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.684485632E9,2.8704144E7,0.0,2.8704144E7,344523.0,358891,359244,353,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,3506808,0,28704144,25197336,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,5155920,0,55848640,50692720,55902208,55902208,55902208,55902208,55902208,55902208
414417,524288000,10017200,514270800,414415,1118502912,32021264,1086481648,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.131899904E9,3.2021264E7,0.0,3.2021264E7,399559.0,413827,414280,453,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,3317120,0,32021264,28704144,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-290008,0,55558632,55848640,55902208,55902208,55902208,55902208,55902208,55902208
457887,524288000,10029128,514258872,457869,1118502912,35987000,1082515912,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.579314176E9,3.5987E7,0.0,3.5987E7,443147.0,457695,457868,173,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,3965736,0,35987000,32021264,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,343576,0,55902208,55558632,55902208,55902208,55902208,55902208,55902208,55902208
500068,524288000,10030744,514257256,500067,1118502912,48570008,1069932904,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.026728448E9,4.8570008E7,0.0,4.8570008E7,485345.0,499834,500066,232,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,12583008,0,48570008,35987000,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,0,0,55902208,55902208,55902208,55902208,55902208,55902208,55902208,55902208
539698,524288000,10031504,514256496,539697,1118502912,55705344,1062797568,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4.47414272E9,5.5705344E7,0.0,5.5705344E7,524973.0,539459,539694,235,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,7135336,0,55705344,48570008,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1179712,0,54722496,55902208,55902208,55902208,55902208,55902208,55902208,55902208
579964,524288000,10031536,514256464,579945,1118502912,58118568,1060384344,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.921556992E9,5.8118568E7,0.0,5.8118568E7,565224.0,579815,579945,130,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,2413224,0,58118568,55705344,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1014192,0,53708304,54722496,55902208,55902208,55902208,55902208,55902208,55902208
621286,524288000,10034104,514253896,621271,1118502912,66265736,1052237176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5.368971264E9,6.6265736E7,0.0,6.6265736E7,606550.0,621038,621271,233,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,8147168,0,66265736,58118568,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,2193888,0,55902192,53708304,55902208,55902208,55902208,55902208,55902208,55902208
660753,524288000,10034848,514253152,660752,1118502912,66265736,1052237176,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.816385536E9,7.2699688E7,0.0,7.2699688E7,646389.0,660776,661110,334,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,6433952,0,72699688,66265736,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-35632,0,55866560,55902192,55902208,55902208,55902208,55902208,55902208,55902208
703081,524288000,10035456,514252544,703080,1118502912,74375392,1044127520,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6.263799808E9,7.4375392E7,0.0,7.4375392E7,688347.0,702813,703068,255,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,1675704,0,74375392,72699688,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-2599560,0,53267000,55866560,55902208,55902208,55902208,55902208,55902208,55902208
741331,524288000,10040096,514247904,740963,1118502912,74375392,1044127520,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6.71121408E9,8.4408368E7,0.0,8.4408368E7,726586.0,740987,741307,320,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,10032976,0,84408368,74375392,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,2635200,0,55902200,53267000,55902208,55902208,55902208,55902208,55902208,55902208
782483,524288000,10042984,514245016,782207,1118502912,84408368,1034094544,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7.158628352E9,9.2806024E7,0.0,9.2806024E7,767751.0,782208,782472,264,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,8397656,0,92806024,84408368,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,-1938000,0,53964200,55902200,55902208,55902208,55902208,55902208,55902208,55902208
821161,524288000,10045136,514242864,821160,1118502912,94502208,1024000704,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7.606042624E9,9.4502208E7,0.0,9.4502208E7,806432.0,820830,821153,323,-447414272,0,0,447414272,447414272,447414272,447414272,447414272,447414272,447414272,1696184,0,94502208,92806024,1118502912,1118502912,1118502912,1118502912,1118502912,1118502912,648896,0,54613096,53964200,55902208,55902208,55902208,55902208,55902208,55902208
